original,translation
Все объекты,Tous les éléments
Все файлы в порядке,Tous les fichiers sont corrects
Всего {} байт получен,Total de {} octet reçu
Всего {} байт послан,Total de {} octet envoyé
Всего {} байта получено,Total de {} octets reçus
 Да,Oui
Всего {} байта послано,Total de {} octets envoyés
Всего {} байтов получено,Total de {} octets reçus
Всего {} байтов послано,Total de {} octets envoyés
Всего записей: {},Total enregistrements:{}
Всего освобождено места : ,Espace total libéré :
Всего отослано: {} ({}/сек),Total envoyé : {} ({}/s)
Всего программ: {},Total des programmes : {}
Вставить,Coller
Вставка...,Insertion...
Всё время. Всего: {} час,Tout le temps. Total : {} heure
 Да ,Oui
Всё время. Всего: {} часа,Tout le temps. Total : {} heures
Всё время. Всего: {} часов,Tout le temps. Total : {} heures
Вы собираетесь удалить следующие бекапы:,Vous êtes sur le point de supprimer les sauvegardes suivantes :
Вы собираетесь удалить следующие игры:,Vous êtes sur le point de supprimer les jeux suivants :
Вы собираетесь удалить следующие сохранения:,Vous êtes sur le point de supprimer les sauvegardes suivantes :
Вы собираетесь удалить следующие тикеты:,Vous êtes sur le point de supprimer les billets suivants :
Вы уверены в удалении {} записей?\n\n(+) - ДА   B - Отмена,Êtes-vous sûr de vouloir supprimer {} enregistrements?\n\n(+) - OUI   B - Annuler
Вы уверены в удалении {} записи?\n\n(+) - ДА   B - Отмена,Êtes-vous sûr de vouloir supprimer {} enregistrement?\n\n(+) - OUI   B - Annuler
Вы уверены в удалении {} объекта?\n\n(+) - ДА   B - Отмена,Êtes-vous sûr de vouloir supprimer {} objet?\n\n(+) - OUI   B - Annuler
Вы уверены в удалении {} объектов?\n\n(+) - ДА   B - Отмена,Êtes-vous sûr de vouloir supprimer {} objets?\n\n(+) - OUI   B - Annuler
    {:>2} сек,    {:>2} sec
 Закрытие игры, Fermeture du jeu
"Вы уверены, что хотите удалить {}?\n\n(+) - ДА, другая кнопка - НЕТ","Êtes-vous sûr de vouloir supprimer {}?\n\n(+) - OUI, autre bouton - NON"
"Вы уверены, что хотите удалить\n{}?\n\n(+) - ДА  В - Отмена",Êtes-vous sûr de vouloir supprimer\n{}?\n\n(+) - OUI  B - Annuler
Выберите пользователя,Sélectionner un utilisateur
Выберите тип сохранения,Sélectionnez le type de sauvegarde
Выбрать все файлы игры,Sélectionner tous les fichiers du jeu
Выбрать того же пользователя,Sélectionner le même utilisateur
Выбрать ту же игру,Sélectionner le même jeu
Выйти из DBI           : ,Quitter DBI           :
Выключать экран,Éteindre l'écran
Выключить экран        : ,Éteindre l'écran        :
 Запуск игры, Lancement du jeu
Вырезать,Couper
Выход на рабочий стол,Quitter vers le bureau
Вычисление хэша,Calcul du hachage
Вычисленное время конца : {},Heure de fin calculée : {}
Вычисленное время начала: {},Heure de début calculée : {}
Генерация DLC [{:016X}][v{}],Génération du DLC [{:016X}][v{}]
Генерация DLC анлокера...,Génération du déverrouilleur de DLC...
Генерируется анлокер для {:016X} с номером {} и версией {}...,Génération du déverrouilleur pour {:016X} avec le numéro {} et la version {}...
Генерируется ярлык для пути '{}' и аргументов '{}'...,Génération du raccourci pour le chemin '{}' et les arguments '{}'...
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m,Déconnexion : \x1b[36;1m{}\x1b[37;1m
Главное меню,Menu principal
Голландский,Néerlandais
Да,Oui
"Да, я уверен","Oui, je suis sûr"
Дамп анлокера в '{}'...,Dump du déverrouilleur dans '{}'...
Дамп текущей прошивки,Dumper le micrologiciel actuel
Дамп ярлыка в '{}'...,Dump du raccourci dans '{}'...
Дата первого игрового события : {},Date du premier événement de jeu : {}
Действия с файлами,Actions sur les fichiers
Действия с файлами ({}),Actions sur les fichiers ({})
 Логин пользователя \x1b[36;1m{}\x1b[37;1m,Connexion : \x1b[36;1m{}\x1b[37;1m
Декабрь,Décembre
День,Jour
Диаграмма активности,Graphique d'activité
Для бекапов,Pour les sauvegardes
Для выхода нажмите любую кнопку,Appuyez sur n'importe quel bouton pour quitter
Для дампов,Pour les dumps
Для логов,Pour les journaux
Добавить в любимые,Ajouter aux favoris
Добавлять суффикс к имени файла,Ajouter un suffixe au nom du fichier
Достаточное питание            : {},Alimentation suffisante            : {}
 Переключение на игру, Passage au jeu
Европа,Europe
Есть исправление RCM бага   : {},Correction de la faille RCM   : {}
"Есть несохранёные изменения.\nВы хотите их сохранить?\n\n(+) - Да, сохранить\n\n(-) - Выйти без сохранения\n\nДругая кнопка - Отмена","Il y a des modifications non enregistrées.\nVoulez-vous les enregistrer?\n\n(+) - Oui, enregistrer\n\n(-) - Quitter sans enregistrer\n\nAutre bouton - Annuler"
Желаемая версия: {},Version souhaitée : {}
Журнал активности,Journal d'activité
Журналирование действий,Journalisation des actions
Завершено,Terminé
Загружается список обновлений...,Téléchargement de la liste des mises à jour...
Загружено ,Téléchargé
Загрузка изображения...,Chargement de l'image...
 Режим работы изменился: {}, Mode de fonctionnement modifié : {}
Загрузка текста...{}%,Chargement du texte...{}%
Загрузка файла... {}%,Chargement du fichier... {}%
Задать размер файла {} не удалось: {},Échec de la définition de la taille du fichier {} : {}
Закладки на SD,Signets sur SD
Закончено за {:02d}:{:02d}:{:02d},Terminé en {:02d}:{:02d}:{:02d}
Закончилась память при посылке ответа,Mémoire insuffisante lors de l'envoi de la réponse
Закончились дополнительные буферы. Скорость записи на носитель слишком низка,Plus de tampons supplémentaires. La vitesse d'écriture sur le support est trop faible
Закрытие соединения,Fermeture de la connexion
Закрытие соединения к {}:{},Fermeture de la connexion à {}:{}
 Сброс системных часов, Réinitialisation de l'horloge système
Запаковать LFS в romfs.bin,Empaqueter LFS dans romfs.bin
Запаковать в romfs.bin,Empaqueter dans romfs.bin
Запаковка папки в RomFS,Empaquetage du dossier dans RomFS
Записанное время конца  : {},Heure de fin enregistrée  : {}
Записанное время начала : {},Heure de début enregistrée : {}
Запись в CAL0 разрешена     : {},Écriture dans CAL0 autorisée     : {}
Запись в файл...,Écriture fichier...
Запись за пределами файла,Écriture en dehors du fichier
Заполнение нулями,Remplissage avec des zéros
Заполнить свободное место на SD нулями,Remplir l'espace libre sur la SD avec des zéros
 Сворачивание игры, Réduction du jeu
Запрет захвата видео,Interdire la capture vidéo
Запрет скриншотов,Interdire les captures d'écran
Запрещено,Interdit
Запрос на удаление ,Demande de suppression
Запускавшиеся игры,Jeux lancés
Запускать точку доступа,Démarrer le point d'accès
Запустить FTP сервер,Démarrer le serveur FTP
Запустить FTP сервер...,Démarrer le serveur FTP...
Запустить HTTP сервер,Démarrer le serveur HTTP
Запустить HTTP сервер...,Démarrer le serveur HTTP...
 Состояние электропитания изменилось: {}, État de l'alimentation modifié : {}
Запустить МТР соединение,Démarrer la connexion MTP
Запустить случайную игру,Lancer un jeu au hasard
Заряд батареи                  : {},Charge de la batterie                  : {}
Заряд батареи                  : {}%,Charge de la batterie                  : {}%
Заряд батареи (сырое значение) : {}%,Charge de la batterie (valeur brute) : {}%
Зарядка батареи                : {},Charge de la batterie                : {}
Здесь пусто,C'est vide ici
Игра анонсирует SDK {},Le jeu annonce le SDK {}
" и {} новое DLC,"," et {} nouveau DLC,"
"Игра анонсирует более новый SDK ({}), чем текущая прошивка ({})",Le jeu annonce un SDK plus récent ({}) que le firmware actuel ({})
Игра использует titleId от дополнения,Le jeu utilise un titleId de contenu téléchargeable
Игра использует titleId от обновления,Le jeu utilise un titleId de mise à jour
Извлечь в LFS,Extraire vers LFS
Изменение размера сохранения на {} [{}]...,Redimensionnement de la sauvegarde à {} [{}]...
Изменить версию DLC (десятичную),Modifier la version du DLC (décimale)
Изменить номер DLC (десятичный),Modifier le numéro du DLC (décimal)
Изменить номер DLC (шестнадцатеричный),Modifier le numéro du DLC (hexadécimal)
Изменён размер SaveFS,SaveFS redimensionné
"    Великий колдун сказал, что ракеты",    Le grand sorcier a dit que les fusées
" и {} новых DLC,"," et {} nouveaux DLC,"
Импорт исправленного тикета...,Importation du billet corrigé...
Импорт тикета...,Importation du billet...
Имя     : ,Nom     : 
"Имя каталога\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Le nom du répertoire\n'{}'\ncontient des caractères non valides.\nIl ne peut pas être créé.\n\nAppuyez sur A - Annuler, B - Ignorer, X - Renommer"
"Имя файла\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Le nom du fichier\n'{}'\ncontient des caractères non valides.\nIl ne peut pas être créé.\n\nAppuyez sur A - Annuler, B - Ignorer, X - Renommer"
Инсталлируется romfs.bin,Installation de romfs.bin
Инструменты,Outils
Информация о зарядке батареи,Informations sur la charge de la batterie
Информация о контенте,Informations sur le contenu
Информация о контенте ({}),Informations sur le contenu ({})
 сортировка по дате создания, trier par date de création
Информация о прошивке,Informations sur le micrologiciel
Информация о системе,Informations système
Информация о сохранении,Informations sur la sauvegarde
Информация о сохранении...,Informations sur la sauvegarde...
Информация о тикете,Informations sur le billet
Информация о тикете...,Informations sur le billet...
Информация об NSP,Informations sur le NSP
Информация об атмосфере,Informations sur Atmosphère
Информация об игровой активности,Informations sur l'activité de jeu
Информация об источние питания,Informations sur la source d'alimentation
 сортировка по имени, trier par nom
Информация об оборудовании,Informations matérielles
Информация...,Informations...
Испанский,Espagnol
Использовано дополнительной памяти: {}. Создано буферов: {},Mémoire supplémentaire utilisée : {}. Tampons créés : {}
Использовать 5 GHz,Utiliser 5 GHz
Использовать MSG_WAITALL в recv,Utiliser MSG_WAITALL dans recv
Использовать для неё TitleID,Utiliser le TitleID pour celui-ci
Использовать папку для...,Utiliser le dossier pour...
Использовать разгон,Utiliser l'overclocking
Использовать скрытый SSID,Utiliser un SSID caché
 сортировка по имени игры, trier par nom de jeu
Используется ,Utilisation de
Используется USB{},Utilisation de USB{}
"Испытания ракет продолжаются,","Les essais de fusées se poursuivent,"
Источник питания                : {},Source d'alimentation                : {}
Итальянский,Italien
Ищется control для ProgramId {},Recherche de control pour ProgramId {}
Ищется exefs/romfs для ProgramId {},Recherche de exefs/romfs pour ProgramId {}
Ищется exefs/romfs/logo для ProgramId {},Recherche de exefs/romfs/logo pour ProgramId {}
Ищется {},Recherche de {}
 сортировка по месту установки, trier par emplacement d'installation
Июль,Juillet
Июнь,Juin
Канадский французский,Français canadien
"Когда ваше устройство подключится, нажмите любую кнопку","Lorsque votre appareil est connecté, appuyez sur n'importe quel bouton"
Код партии батареи    : {} ({}),Code de lot de la batterie    : {} ({})
Кодировка,Encodage
Конвертация в фейковые ,Conversion en faux
Конец игры            : -,Fin du jeu            : -
Конец игры            : {},Fin du jeu            : {}
 сортировка по общему размеру, trier par taille totale
Контент уже на месте,Contenu déjà en place
Копирование IVFC слой {} в nca: {},Copie de la couche IVFC {} dans le nca : {}
Копирование PFS0 в nca,Copie du PFS0 dans le nca
Копирование PFS0 хэш таблицы в nca,Copie de la table de hachage PFS0 dans le nca
Копирование SDK {} в файл: {}...,Copie du SDK {} dans le fichier : {}...
Копировать,Copier
Корейский,Coréen
Корень не найден,Racine non trouvée
Корень сохранения не существует,La racine de la sauvegarde n'existe pas
 сортировка по пользователю, trier par utilisateur
Корея,Corée
Курсор на обеих панелях,Curseur sur les deux panneaux
Латиноамериканский испанский,Espagnol latino-américain
Май,Mai
Март,Mars
Масштаб: По ширине,Échelle : Pleine largeur
Масштаб: По экрану,Échelle : Plein écran
Масштаб: Точка в точку,Échelle : Point par point
Масштаб: Увеличение x2,Échelle : Zoom x2
 сортировка по порядку игры, trier par ordre de jeu
Место в  NAND         : {},Espace sur la NAND         : {}
Место на SD карте     : {},Espace sur la carte SD     : {}
Место на приставке не занято,Aucun espace occupé sur la console
Место установки        : ,Emplacement d'installation        :
Мета контент отсутствует,Métadonnées de contenu manquantes
Миссия провалена\n\nНажмите А для выхода,Mission échouée\n\nAppuyez sur A pour quitter
Миссия успешна\n\nОсталось ходов: {}\n\nНажмите А для выхода,Mission réussie\n\nCoups restants : {}\n\nAppuyez sur A pour quitter
Модификация файла не удалась,La modification du fichier a échoué
На выбранном устройстве нет достаточного свободного места для установки,L'appareil sélectionné n'a pas assez d'espace libre pour l'installation
На месте нет достаточно свободного места,Pas assez d'espace libre à l'emplacement
 сортировка по размеру, trier par taille
Нажмите (+) для перезаписи конфига обновлённым\n\nЛюбую другую кнопку для пропуска,Appuyez sur (+) pour écraser la configuration avec la mise à jour\n\nTout autre bouton pour ignorer
"Нажмите (+) для удаления, любую другую кнопку для пропуска...\n (-) Удалять все, больше не спрашивая","Appuyez sur (+) pour supprimer, tout autre bouton pour ignorer...\n (-) Supprimer tout, ne plus demander"
"Нажмите A, чтобы продолжить, другую кнопку, чтобы выйти","Appuyez sur A pour continuer, autre bouton pour quitter"
"Нажмите B, чтобы вернуться",Appuyez sur B pour revenir
Нажмите любую кнопку,Appuyez sur n'importe quel bouton
Название: ,Titre :
Найден SDK: {},SDK trouvé : {}
Найден {} зарегистрированный контент-файл,{} fichier de contenu enregistré trouvé
Найден {} контент-файл,{} fichier de contenu trouvé
Найден {} пользователь,{} utilisateur trouvé
%% заряд-разряд    : {},%% charge-décharge    : {}
Найден {} потерянный контент-файл,{} fichier de contenu orphelin trouvé
Найден {} файл,{} fichier trouvé
Найден {} файл с ошибками,{} fichier corrompu trouvé
Найден и удалён {} неиспользуемый тикет,{} billet inutilisé trouvé et supprimé
Найдена {} запись об игре,{} enregistrement de jeu trouvé
Найдена {} запись об ошибках,{} enregistrement d'erreur trouvé
Найдена {} установленная игра,{} jeu installé trouvé
Найдено {} записей об играх,{} enregistrements de jeu trouvés
Найдено {} записей об ошибках,{} enregistrements d'erreur trouvés
Найдено {} записи об играх,{} enregistrements de jeu trouvés
    Дело здесь в одном из основных,    Le problème réside dans l'un des principes
({}/{}) Устанавливается {},({}/{}) Installation de {}
Найдено {} записи об ошибках,{} enregistrements d'erreur trouvés
Найдено {} зарегистрированных контент-файла,{} fichiers de contenu enregistrés trouvés
Найдено {} зарегистрированных контент-файлов,{} fichiers de contenu enregistrés trouvés
Найдено {} контент-файла,{} fichiers de contenu trouvés
Найдено {} контент-файлов,{} fichiers de contenu trouvés
Найдено {} обновление,{} mise à jour trouvée
Найдено {} обновлений,{} mises à jour trouvées
Найдено {} обновления,{} mises à jour trouvées
Найдено {} пользователей,{} utilisateurs trouvés
Найдено {} пользователя,{} utilisateurs trouvés
Найдено {} потерянных контент-файла,{} fichiers de contenu orphelins trouvés
Найдено {} потерянных контент-файлов,{} fichiers de contenu orphelins trouvés
Найдено {} сохранение,{} sauvegarde trouvée
Найдено {} сохранение...,{} sauvegarde trouvée...
Найдено {} сохранений,{} sauvegardes trouvées
Найдено {} сохранений...,{} sauvegardes trouvées...
Найдено {} сохранения,{} sauvegardes trouvées
Найдено {} сохранения...,{} sauvegardes trouvées...
Найдено {} установленные игры,{} jeux installés trouvés
Найдено {} установленных игр,{} jeux installés trouvés
Найдено {} файла,{} fichiers trouvés
Найдено {} файла с ошибками,{} fichiers corrompus trouvés
Найдено {} файлов,{} fichiers trouvés
Найдено {} файлов с ошибками,{} fichiers corrompus trouvés
Найдено и удалено {} неиспользуемых тикета,{} billets inutilisés trouvés et supprimés
Найдено и удалено {} неиспользуемых тикетов,{} billets inutilisés trouvés et supprimés
Найдено существующее сохранение. Восстанавливаю бекап в него...,Sauvegarde existante trouvée. Restauration de la sauvegarde dans celle-ci...
Настройки,Paramètres
Настройки DBI,Paramètres DBI
Настройки FB2,Paramètres FB2
Начало игры           : -,Début du jeu           : -
Начало игры           : {},Début du jeu           : {}
Начало создания Control.nca,Début de la création de Control.nca
Начало создания Program.nca,Début de la création de Program.nca
Начало установки. Место установки: ,Début de l'installation. Emplacement d'installation :
Начать установку,Démarrer l'installation
Не доступно,Non disponible
Не известно,Inconnu
"Не найден USB диск, который смог бы вместить получившийся дамп. Убедитесь, что он отформатирован в ExFAT.",Aucun disque USB trouvé pouvant contenir le dump résultant. Assurez-vous qu'il est formaté en ExFAT.
Не найдены требуемые тикеты,Aucun billet requis trouvé
. Время простоя \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m,. Tps veille \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m
Не получилось создать NSP,Échec de la création du NSP
Не удалось получить список,Échec de l'obtention de la liste
Не удалось установить аватар\n{},Échec de la définition de l'avatar\n{}
Не установлен,Non défini
Невозможно найти путь,Impossible de trouver le chemin
Невозможно открыть папку журналов ошибок,Impossible d'ouvrir le dossier des journaux d'erreurs
Невозможно переименовать '{}' в '{}':,Impossible de renommer '{}' en '{}' :
Невозможно получить список LFS,Impossible d'obtenir la liste LFS
Невозможно получить список пользователей,Impossible d'obtenir la liste des utilisateurs
Невозможно получить статус связи с Nintendo Account,Impossible d'obtenir l'état de liaison du compte Nintendo
...готово,...terminé
Невозможно получить число записей об ошибках,Impossible d'obtenir le nombre d'enregistrements d'erreur
Невозможно прочитать общие тикеты,Impossible de lire les billets communs
Невозможно прочитать персонализированные тикеты,Impossible de lire les billets personnalisés
Невозможно разобрать content meta,Impossible d'analyser les métadonnées de contenu
Невозможно разобрать content meta. Неожиданная ошибка,Impossible d'analyser les métadonnées de contenu. Erreur inattendue
Невозможно разобрать content meta. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Impossible d'analyser les métadonnées de contenu. MICROLOGICIEL OBSOLÈTE. Mise à jour HOS requise
Невозможно разобрать nca. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Impossible d'analyser le nca. MICROLOGICIEL OBSOLÈTE. Mise à jour HOS requise
Невозможно разобрать индекс кеша,Impossible d'analyser l'index du cache
Невозможно распаковать '{}':,Impossible d'extraire '{}' :
Невозможно скопировать файл\n   '{}'\n➡ '{}'\n,Impossible de copier le fichier\n   '{}'\n➡ '{}'\n
Невозможно смонтировать сохранение,Impossible de monter la sauvegarde
Невозможно смонтировать устройство сохраниения,Impossible de monter le périphérique de sauvegarde
Невозможно создать выходной zip-файл: ,Impossible de créer le fichier zip de sortie :
Невозможно создать каталог,Impossible de créer le répertoire
Невозможно создать каталог '{}':,Impossible de créer le répertoire '{}' :
Невозможно создать файл,Impossible de créer le fichier
Невозможно создать файл '{}':,Impossible de créer le fichier '{}' :
Недопустимый идентификатор,Identifiant non valide
Неизвестная игра [{:016x}],Jeu inconnu [{:016x}]
: {:>4} сохранение,: {:>4} sauvegarde
Неизвестно,Inconnu
Неизвестный тайтл,Titre inconnu
Неиспользуемый тикет: ,Billet inutilisé :
Немецкий,Allemand
Неправильное хранилище,Stockage incorrect
Неправильный родительский объект,Objet parent incorrect
Нет,Non
Нет ,Non
Нет VFS. Прекращение работы,Pas de VFS. Arrêt
Нет exefs VFS. Прекращение работы,Pas de VFS exefs. Arrêt
: {:>4} сохранений,: {:>4} sauvegardes
Нет logo VFS. Прекращение работы,Pas de VFS logo. Arrêt
Нет romfs VFS. Прекращение работы,Pas de VFS romfs. Arrêt
Нет лого,Aucun logo
Нечего устанавливать,Rien à installer
Никнейм консоли         : {},Surnom de la console         : {}
Но у гиби транзисторы собирают с,"les Gibis, les transistors sont récoltés"
Новое имя для '{}',Nouveau nom pour '{}'
Новый каталог,Nouveau répertoire
Новый размер сохранения в МБ,Nouvelle taille de sauvegarde en Mo
Новый рейтинг (-1 для удаления),Nouvelle classification (-1 pour supprimer)
: {:>4} сохранения,: {:>4} sauvegardes
Номер страницы,Numéro de page
Ночь,Nuit
Нужен связанный аккаунт,Compte lié requis
ОШИБКА ПОЛУЧЕНИЯ ЭКСТРА ДАННЫХ,ERREUR D'OBTENTION DES DONNÉES SUPPLÉMENTAIRES
Обнаружены недопустимые символы,Caractères non valides détectés
Обновить DBI,Mettre à jour DBI
Обновить DBI из этого файла,Mettre à jour DBI depuis ce fichier
Обновить TitleDB,Mettre à jour TitleDB
   {:>3} мин,   {:>3} min
Обновление TitleDB,Mise à jour de TitleDB
Обновление базы данных...,Mise à jour de la base de données...
Обновление версии до {} {}\n\nНажмите (+) для продолжения\nЛюбую другую кнопку для отмены,Mise à jour vers la version {} {}\n\nAppuyez sur (+) pour continuer\nTout autre bouton pour annuler
Обновление времени...,Mise à jour de l'heure...
Обновление закончено\n\nНажмите любую кнопку\nдля перезапуска DBI,Mise à jour terminée\n\nAppuyez sur n'importe quel bouton\npour redémarrer DBI
Обновление фейковой записи {} ➡ [v{}],Mise à jour du faux enregistrement {} ➡ [v{}]
Обновление. Пожалуйста подождите...,Mise à jour. Veuillez patienter...
Обновляется запись об игре...,Mise à jour de l'enregistrement du jeu...
Обрабатывается запись {:016X},Traitement de l'enregistrement {:016X}
Обратный альбом (180°),Paysage inversé (180°)
Обратный портрет (270°),Portrait inversé (270°)
Общее время активной игры     : {} часов,Temps de jeu actif total     : {} heures
Общее время дампа {:d}:{:02d}:{:02d},Temps total du dump {:d}:{:02d}:{:02d}
Общее время запущенных игр    : {} часов,Temps total des jeux lancés    : {} heures
Общее время игры      : -,Temps de jeu total      : -
Общее время игры      : {:d} часов {:02d} минут,Temps de jeu total      : {:d} heures {:02d} minutes
Общее время установки: {:d}:{:02d}:{:02d},Temps total d'installation : {:d}:{:02d}:{:02d}
Общее время: {:02}:{:02}:{:02},Temps total : {:02}:{:02}:{:02}
Общее занимаемое место: N:{} + S:{} = {},Espace total occupé : N:{} + S:{} = {}
Общее число запусков  : -,Nombre total de lancements  : -
Общее число игровых сессий    : {},Nombre total de sessions de jeu    : {}
Общие,Général
Общий размер передачи  : ,Taille totale du transfert  :
Общий размер установки : ,Taille totale d'installation :
Общий размер установки: {},Taille totale d'installation : {}
Объединение списков,Fusion des listes
Объект {} не допустим,L'objet {} n'est pas valide
Объект {} не может быть создан,L'objet {} ne peut pas être créé
Объект не открыт для редактирования,L'objet n'est pas ouvert pour modification
Объект удалён,Objet supprimé
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Adresse MAC Bluetooth   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Объект уже открыт для редактирования,L'objet est déjà ouvert pour modification
Огибка получения адреса сокета: {} {},Erreur d'obtention de l'adresse du socket : {} {}
Ожидаемый размер: {},Taille attendue : {}
Ожидается ,Attendu
Ожидается большой (>4GB) файл,Fichier volumineux (>4Go) attendu
Ожидается запуск dbibackend на стороне ПК...,En attente du lancement de dbibackend côté PC...
Ожидание включения интерфейса: ,En attente de l'activation de l'interface :
Ожидание: {} секунд,Attente : {} secondes
Ожидание: {} секунда,Attente : {} seconde
Ожидание: {} секунды,Attente : {} secondes
CDIR в листинге,CDIR dans la liste
Ориентация,Orientation
Ориентация...,Orientation...
Освобождено места в NAND: ,Espace libéré sur la NAND :
Освобождено места на SD : ,Espace libéré sur la SD :
Основной SDK не найден. Пробуем мультипрограмный вариант,SDK principal non trouvé. Essai de l'option multi-programme
Оставить сохранения,Conserver les sauvegardes
Осталось ходов:    {:>3},Coups restants :   {:>3}
Остаток файла пропускается,Ignorer le reste du fichier
Отключение связи с мобильным приложением...,Désactivation de la liaison avec l'application mobile...
Configuration Id1     : {},Configuration Id1     : {}
Открываем папку прошивки...,Ouverture du dossier du micrologiciel...
Открыть,Ouvrir
Открыть вторую панель,Ouvrir le deuxième panneau
Открыть как 7Z,Ouvrir comme 7Z
Открыть как RAR,Ouvrir comme RAR
Открыть как ZIP,Ouvrir comme ZIP
Открыть как hex,Ouvrir comme hex
Открыть как текст,Ouvrir comme texte
Открыть контент по MTP,Ouvrir le contenu via MTP
Открыть папку LFS,Ouvrir le dossier LFS
Content meta не найден. Установка прервана,Métadonnées de contenu non trouvées. Installation annulée
Отослано {}/{} байт,{} sur {} octets envoyés
Отсутствуют ES сигпатчи!,Correctifs de signature ES manquants!
Очистка /atmosphere/contents,Nettoyage de /atmosphere/contents
Очистка кеша rightsId...,Nettoyage du cache rightsId...
Очистка папки...,Nettoyage du dossier...
Очистка плейсхолдеров...,Nettoyage des espaces réservés...
Очистка системы от мусора,Nettoyage du système des fichiers inutiles
Очистка сохранений,Nettoyage des sauvegardes
Очистка...,Nettoyage...
Ошибка FTP сервера,Erreur du serveur FTP
DBI Просмотр альбома,DBI Parcourir l'album
Ошибка во время копирования файла,Erreur lors de la copie du fichier
Ошибка во время обновления тайтла,Erreur lors de la mise à jour du titre
Ошибка выделения сокета: {},Erreur d'allocation du socket : {}
Ошибка завершения соединения: {},Erreur de fermeture de la connexion : {}
Ошибка загрузки картинки,Erreur de chargement de l'image
Ошибка загрузки файла из альбома: {},Erreur de chargement du fichier depuis l'album : {}
Ошибка закрытия сокета: {},Erreur de fermeture du socket : {}
Ошибка записи файла: {},Erreur d'écriture du fichier : {}
Ошибка изменения размера файла,Erreur de redimensionnement du fichier
Ошибка инициализации {}: {},Erreur d'initialisation de {} : {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз","DPAD et sticks - défilement, L - page préc., R - page suiv."
Ошибка опроса сокета: {},Erreur de sondage du socket : {}
Ошибка открытия каталога: {},Erreur d'ouverture du répertoire : {}
Ошибка открытия сокета: {},Erreur d'ouverture du socket : {}
Ошибка открытия файла,Erreur d'ouverture du fichier
Ошибка открытия файла '{}': {},Erreur d'ouverture du fichier '{}' : {}
Ошибка открытия файла: {},Erreur d'ouverture du fichier : {}
Ошибка отсылки: {},Erreur d'envoi : {}
Ошибка переименования: {},Erreur de renommage : {}
Ошибка подключения: {},Erreur de connexion : {}
Ошибка подмены SDK: {},Erreur de remplacement du SDK : {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз, R3 - Текст/Hex","DPAD et sticks - défilement, L - page préc., R - page suiv., R3 - Texte/Hex"
Ошибка получения адреса узла: {},Erreur d'obtention de l'adresse de l'hôte : {}
Ошибка получения внеочередных данных: {},Erreur de réception des données hors bande : {}
Ошибка получения имени сокета: {} {},Erreur d'obtention du nom du socket : {} {}
Ошибка получения информаци о файле: {},Erreur d'obtention des informations du fichier : {}
Ошибка получения размера файла: {},Erreur d'obtention de la taille du fichier : {}
Ошибка получения флагов сокета: {},Erreur d'obtention des drapeaux du socket : {}
Ошибка получения хранилища {},Erreur d'obtention du stockage {}
Ошибка получения: {},Erreur de réception : {}
Ошибка получения: {} {},Erreur de réception : {} {}
Ошибка посылки файла: {},Erreur d'envoi du fichier : {}
   Получение списка бекапов...   ,   Obtention de la liste des sauvegardes...
Ошибка привязки сокета к порту {}: {},Erreur de liaison du socket au port {}: {}
Ошибка привязки: {},Erreur de liaison : {}
Ошибка принятия соединения: {} {},Erreur d'acceptation de la connexion : {} {}
Ошибка приёма соединения: {},Erreur d'acceptation de la connexion : {}
Ошибка проверси метки сокета: {},Erreur de vérification de l'étiquette du socket : {}
Ошибка прослушивания: {},Erreur d'écoute : {}
Ошибка прослушки сокета: {},Erreur d'écoute du socket : {}
Ошибка сжатия,Erreur de compression
Ошибка создания каталога: {},Erreur de création du répertoire : {}
Ошибка создания сокета: {},Erreur de création du socket : {}
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Sticks - Navigation dans les pages\n\n     ZR+ZL - Aller à la page... \n\n       L/R - Navigation dans les chapitres \n\n       (-) - Cette aide            \n\n       (+) - Menu                  
Ошибка создания сохранения,Erreur de création de la sauvegarde
Ошибка удаления каталога: {},Erreur de suppression du répertoire : {}
Ошибка удаления файла: {},Erreur de suppression du fichier : {}
Ошибка установки флагов сокета: {},Erreur de définition des drapeaux du socket : {}
Ошибка чтения записи об игре: {},Erreur de lecture de l'enregistrement du jeu : {}
Ошибка чтения каталога: {},Erreur de lecture du répertoire : {}
Ошибка чтения регистров max17050: ,Erreur de lecture des registres max17050 :
