original,translation
Во время разбора\n\n{}\n\nвозникла следующая ошибка:\n\n{},Analizuojant\n\n{}\n\nįvyko klaida:\n\n{}
Во время установки тикетов были ошибки. Проверьте наличие ES сигпатчей,Diegiant tiketus kilo klaidų. Patikrinkite ES sigpatches
Во время экспорта были ошибки,Eksportuojant kilo klaidų
Возраст батареи                 : {}%,Baterijos amžius                : {}%
Возраст батареи                : {},Baterijos amžius               : {}
Возраст батареи                : {}%,Baterijos amžius               : {}%
 {} минута,{} min.
Возрастной рейтинг,Amžiaus reitingas
Восстановить,Atkurti
Восстановить бекап...,Atkurti ats. kopiją...
Восстановить для...,Atkurti...
Восстановить как бекап сохранения,Atkurti kaip išsaugojimo kopiją
Восстановление бекапа,Atsarginės kopijos atkūrimas
Восстановление не удалось,Atkurti nepavyko
Восстановление успешно,Atkurta sėkmingai
Восстановление: {},Atkuriama: {}
 {} минуты,{} min.
Время гашения экрана в секундах,Ekrano užgesimo laikas (sek.)
Время игры: {:02}:{:02}:{:02},Žaidimo laikas: {:02}:{:02}:{:02}
Время передачи {:d}:{:02d}:{:02d},Perdavimo laikas {:d}:{:02d}:{:02d}
Все игровые сессии,Visos žaidimo sesijos
Все игроки,Visi žaidėjai
Все объекты,Visi objektai
Все файлы в порядке,Visi failai tvarkingi
Всего {} байт получен,Iš viso gauta {} baitų
Всего {} байт послан,Iš viso siųsta {} baitų
Всего {} байта получено,Iš viso gauta {} baitų
 Да,Taip
Всего {} байта послано,Iš viso siųsta {} baitų
Всего {} байтов получено,Iš viso gauta {} baitų
Всего {} байтов послано,Iš viso siųsta {} baitų
Всего записей: {},Iš viso įrašų: {}
Всего освобождено места : ,Atlaisvinta vietos :
Всего отослано: {} ({}/сек),Iš viso išsiųsta: {} ({}/s)
Всего программ: {},Iš viso programų: {}
Вставить,Įklijuoti
Вставка...,Įklijuojama...
Всё время. Всего: {} час,Visas laikas: {} val.
 Да ,Taip
Всё время. Всего: {} часа,Visas laikas: {} val.
Всё время. Всего: {} часов,Visas laikas: {} val.
Вы собираетесь удалить следующие бекапы:,Ketinate ištrinti šias ats. kopijas:
Вы собираетесь удалить следующие игры:,Ketinate ištrinti šiuos žaidimus:
Вы собираетесь удалить следующие сохранения:,Ketinate ištrinti šiuos įrašus:
Вы собираетесь удалить следующие тикеты:,Ketinate ištrinti šiuos tiketus:
Вы уверены в удалении {} записей?\n\n(+) - ДА   B - Отмена,Ar tikrai trinti {} įrašų?\n\n(+) - TAIP   B - Atšaukti
Вы уверены в удалении {} записи?\n\n(+) - ДА   B - Отмена,Ar tikrai trinti {} įrašą?\n\n(+) - TAIP   B - Atšaukti
Вы уверены в удалении {} объекта?\n\n(+) - ДА   B - Отмена,Ar tikrai trinti {} objektą?\n\n(+) - TAIP   B - Atšaukti
Вы уверены в удалении {} объектов?\n\n(+) - ДА   B - Отмена,Ar tikrai trinti {} objektų?\n\n(+) - TAIP   B - Atšaukti
    {:>2} сек,{:>2} sek.
 Закрытие игры,Žaidimo uždarymas
"Вы уверены, что хотите удалить {}?\n\n(+) - ДА, другая кнопка - НЕТ","Ar tikrai norite ištrinti {}?\n\n(+) - TAIP, kita - NE"
"Вы уверены, что хотите удалить\n{}?\n\n(+) - ДА  В - Отмена",Ar tikrai norite ištrinti\n{}?\n\n(+) - TAIP  B - Atšaukti
Выберите пользователя,Pasirinkite vartotoją
Выберите тип сохранения,Pasirinkite įrašymo tipą
Выбрать все файлы игры,Pasirinkti visus žaidimo failus
Выбрать того же пользователя,Pasirinkti tą patį vartotoją
Выбрать ту же игру,Pasirinkti tą patį žaidimą
Выйти из DBI           : ,Išeiti iš DBI           :
Выключать экран,Išjungti ekraną
Выключить экран        : ,Išjungti ekraną        :
 Запуск игры,Žaidimo paleidimas
Вырезать,Iškirpti
Выход на рабочий стол,Išeiti į darbalaukį
Вычисление хэша,Maišos skaičiavimas
Вычисленное время конца : {},Apskaičiuota pabaiga: {}
Вычисленное время начала: {},Apskaičiuota pradžia: {}
Генерация DLC [{:016X}][v{}],Generuojamas DLC [{:016X}][v{}]
Генерация DLC анлокера...,Generuojamas DLC atrakintojas...
Генерируется анлокер для {:016X} с номером {} и версией {}...,"Generuojamas atrakintojas {:016X}, nr. {}, versija {}..."
Генерируется ярлык для пути '{}' и аргументов '{}'...,Generuojama nuoroda keliui '{}' ir argumentams '{}'...
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m,Vartotojo atsijungimas \x1b[36;1m{}\x1b[37;1m
Главное меню,Pagrindinis meniu
Голландский,Olandų
Да,Taip
"Да, я уверен","Taip, aš tikras"
Дамп анлокера в '{}'...,Atrakintojo kopija į '{}'...
Дамп текущей прошивки,Esamos sistemos kopija
Дамп ярлыка в '{}'...,Nuorodos kopija į '{}'...
Дата первого игрового события : {},Pirmo žaidimo įvykio data: {}
Действия с файлами,Veiksmai su failais
Действия с файлами ({}),Veiksmai su failais ({})
 Логин пользователя \x1b[36;1m{}\x1b[37;1m,Vartotojo prisijungimas \x1b[36;1m{}\x1b[37;1m
Декабрь,Gruodis
День,Diena
Диаграмма активности,Veiklos diagrama
Для бекапов,Atsarginėms kop.
Для выхода нажмите любую кнопку,"Norėdami išeiti, spauskite bet kurį mygtuką"
Для дампов,Dampams
Для логов,Žurnalams
Добавить в любимые,Pridėti į mėgstamus
Добавлять суффикс к имени файла,Pridėti priesagą prie failo vardo
Достаточное питание            : {},Pakankamas maitinimas      : {}
 Переключение на игру,Perjungimas į žaidimą
Европа,Europa
Есть исправление RCM бага   : {},Yra RCM klaidos pataisa   : {}
"Есть несохранёные изменения.\nВы хотите их сохранить?\n\n(+) - Да, сохранить\n\n(-) - Выйти без сохранения\n\nДругая кнопка - Отмена","Yra neišsaugotų pakeitimų.\nAr norite juos išsaugoti?\n\n(+) - Taip, išsaugoti\n\n(-) - Išeiti neišsaugojus\n\nKita - Atšaukti"
Желаемая версия: {},Norima versija: {}
Журнал активности,Veiklos žurnalas
Журналирование действий,Veiksmų registravimas
Завершено,Baigta
Загружается список обновлений...,Kraunamas atnaujinimų sąrašas...
Загружено ,Įkelta
Загрузка изображения...,Kraunamas vaizdas...
 Режим работы изменился: {},Darbo režimas pasikeitė: {}
Загрузка текста...{}%,Kraunamas tekstas...{}%
Загрузка файла... {}%,Failo įkėlimas... {}%
Задать размер файла {} не удалось: {},Nepavyko nustatyti failo {} dydžio: {}
Закладки на SD,Žymės SD kortelėje
Закончено за {:02d}:{:02d}:{:02d},Baigta per {:02d}:{:02d}:{:02d}
Закончилась память при посылке ответа,Siunčiant atsakymą baigėsi atmintis
Закончились дополнительные буферы. Скорость записи на носитель слишком низка,Baigėsi papildomi buferiai. Įrašymo į laikmeną greitis per mažas
Закрытие соединения,Ryšio uždarymas
Закрытие соединения к {}:{},Uždaromas ryšys su {}:{}
 Сброс системных часов,Sistemos laikrodžio atkūrimas
Запаковать LFS в romfs.bin,Supakuoti LFS į romfs.bin
Запаковать в romfs.bin,Supakuoti į romfs.bin
Запаковка папки в RomFS,Aplanko pakavimas į RomFS
Записанное время конца  : {},Įrašytas pabaigos laikas: {}
Записанное время начала : {},Įrašytas pradžios laikas: {}
Запись в CAL0 разрешена     : {},Įrašymas į CAL0 leistinas : {}
Запись в файл...,Įrašoma į failą...
Запись за пределами файла,Įrašymas už failo ribų
Заполнение нулями,Užpildymas nuliais
Заполнить свободное место на SD нулями,Užpildyti laisvą SD vietą nuliais
 Сворачивание игры,Žaidimo sumažinimas
Запрет захвата видео,Video įrašymo draudimas
Запрет скриншотов,Ekrano kopijų draudimas
Запрещено,Uždrausta
Запрос на удаление ,Prašymas ištrinti
Запускавшиеся игры,Paleisti žaidimai
Запускать точку доступа,Paleisti prieigos tašką
Запустить FTP сервер,Paleisti FTP serverį
Запустить FTP сервер...,Paleisti FTP serverį...
Запустить HTTP сервер,Paleisti HTTP serverį
Запустить HTTP сервер...,Paleisti HTTP serverį...
 Состояние электропитания изменилось: {},Maitinimo būsena pasikeitė: {}
Запустить МТР соединение,Paleisti MTP ryšį
Запустить случайную игру,Paleisti atsitiktinį žaidimą
Заряд батареи                  : {},Baterijos įkrova               : {}
Заряд батареи                  : {}%,Baterijos įkrova               : {}%
Заряд батареи (сырое значение) : {}%,Baterijos įkrova (neapdorota)  : {}%
Зарядка батареи                : {},Baterijos krovimas             : {}
Здесь пусто,Čia tuščia
Игра анонсирует SDK {},Žaidimas skelbia SDK {}
" и {} новое DLC,","ir {} naujas DLC,"
"Игра анонсирует более новый SDK ({}), чем текущая прошивка ({})",Žaidimas skelbia naujesnį SDK ({}) nei dabartinė sistema ({})
Игра использует titleId от дополнения,Žaidimas naudoja papildinio titleId
Игра использует titleId от обновления,Žaidimas naudoja atnaujinimo titleId
Извлечь в LFS,Išskleisti į LFS
Изменение размера сохранения на {} [{}]...,Keičiamas įrašymo dydis į {} [{}]...
Изменить версию DLC (десятичную),Keisti DLC versiją (dešimtainę)
Изменить номер DLC (десятичный),Keisti DLC numerį (dešimtainį)
Изменить номер DLC (шестнадцатеричный),Keisti DLC numerį (šešioliktainį)
Изменён размер SaveFS,Pakeistas SaveFS dydis
"    Великий колдун сказал, что ракеты","Didysis burtininkas pasakė, kad raketos"
" и {} новых DLC,","ir {} nauji DLC,"
Импорт исправленного тикета...,Importuojamas pataisytas tiketas...
Импорт тикета...,Tiketo importas...
Имя     : ,Vardas   :
"Имя каталога\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Katalogo vardas\n'{}'\nturi neleistinų simbolių.\nJis negali būti sukurtas.\n\nSpauskite A - nutraukti, B - praleisti, X - pervadinti"
"Имя файла\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Failo vardas\n'{}'\nturi neleistinų simbolių.\nJis negali būti sukurtas.\n\nSpauskite A - nutraukti, B - praleisti, X - pervadinti"
Инсталлируется romfs.bin,Diegiamas romfs.bin
Инструменты,Įrankiai
Информация о зарядке батареи,Baterijos krovimo informacija
Информация о контенте,Turinio informacija
Информация о контенте ({}),Turinio informacija ({})
 сортировка по дате создания,rūšiavimas pagal sukūrimo datą
Информация о прошивке,Sistemos informacija
Информация о системе,Sistemos informacija
Информация о сохранении,Įrašymo informacija
Информация о сохранении...,Įrašymo informacija...
Информация о тикете,Tiketo informacija
Информация о тикете...,Tiketo informacija...
Информация об NSP,NSP informacija
Информация об атмосфере,Atmosphere informacija
Информация об игровой активности,Žaidimo veiklos informacija
Информация об источние питания,Maitinimo šaltinio informacija
 сортировка по имени,rūšiavimas pagal vardą
Информация об оборудовании,Įrangos informacija
Информация...,Informacija...
Испанский,Ispanų
Использовано дополнительной памяти: {}. Создано буферов: {},Panaudota papildomos atminties: {}. Sukurta buferių: {}
Использовать 5 GHz,Naudoti 5 GHz
Использовать MSG_WAITALL в recv,Naudoti MSG_WAITALL recv
Использовать для неё TitleID,Naudoti jai TitleID
Использовать папку для...,Naudoti aplanką...
Использовать разгон,Naudoti spartinimą
Использовать скрытый SSID,Naudoti paslėptą SSID
 сортировка по имени игры,rūšiavimas pagal žaidimo pavadinimą
Используется ,Naudojama
Используется USB{},Naudojama USB{}
"Испытания ракет продолжаются,","Raketų bandymai tęsiasi,"
Источник питания                : {},Maitinimo šaltinis              : {}
Итальянский,Italų
Ищется control для ProgramId {},Ieškoma control ProgramId {}
Ищется exefs/romfs для ProgramId {},Ieškoma exefs/romfs ProgramId {}
Ищется exefs/romfs/logo для ProgramId {},Ieškoma exefs/romfs/logo ProgramId {}
Ищется {},Ieškoma {}
 сортировка по месту установки,rūšiavimas pagal diegimo vietą
Июль,Liepa
Июнь,Birž.
Канадский французский,Kanados prancūzų
"Когда ваше устройство подключится, нажмите любую кнопку","Kai įrenginys prisijungs, spauskite bet ką"
Код партии батареи    : {} ({}),Baterijos partijos kodas: {} ({})
Кодировка,Koduotė
Конвертация в фейковые ,Konvertavimas į netikrus
Конец игры            : -,Žaidimo pabaiga       : -
Конец игры            : {},Žaidimo pabaiga       : {}
 сортировка по общему размеру,rūšiavimas pagal bendrą dydį
Контент уже на месте,Turinys jau vietoje
Копирование IVFC слой {} в nca: {},Kopijuojamas IVFC sl. {} į nca: {}
Копирование PFS0 в nca,Kopijuojamas PFS0 į nca
Копирование PFS0 хэш таблицы в nca,Kopijuojama PFS0 maišos lentelė į nca
Копирование SDK {} в файл: {}...,Kopijuojamas SDK {} į failą: {}...
Копировать,Kopijuoti
Корейский,Korėjiečių
Корень не найден,Šaknis nerasta
Корень сохранения не существует,Įrašymo šaknis neegzistuoja
 сортировка по пользователю,rūšiavimas pagal vartotoją
Корея,Korėja
Курсор на обеих панелях,Žymeklis abiejuose skydeliuose
Латиноамериканский испанский,Lotynų Amerikos ispanų
Май,Geg.
Март,Kovas
Масштаб: По ширине,Mastelis: Pagal plotį
Масштаб: По экрану,Mastelis: Pagal ekraną
Масштаб: Точка в точку,Mastelis: Taškas į tašką
Масштаб: Увеличение x2,Mastelis: Didinimas x2
 сортировка по порядку игры,rūšiavimas pagal žaidimo tvarką
Место в  NAND         : {},Vieta NAND            : {}
Место на SD карте     : {},Vieta SD kortelėje    : {}
Место на приставке не занято,Vieta konsolėje neužimta
Место установки        : ,Diegimo vieta          :
Мета контент отсутствует,Meta turinio nėra
Миссия провалена\n\nНажмите А для выхода,"Misija nepavyko\n\nSpauskite A, kad išeitumėte"
Миссия успешна\n\nОсталось ходов: {}\n\nНажмите А для выхода,"Misija sėkminga\n\nLiko ėjimų: {}\n\nSpauskite A, kad išeitumėte"
Модификация файла не удалась,Failo modifikavimas nepavyko
На выбранном устройстве нет достаточного свободного места для установки,Pasirinktame įrenginyje nepakanka laisvos vietos diegimui
На месте нет достаточно свободного места,Paskirties vietoje nepakanka laisvos vietos
 сортировка по размеру,rūšiavimas pagal dydį
Нажмите (+) для перезаписи конфига обновлённым\n\nЛюбую другую кнопку для пропуска,Spauskite (+) konfig. perrašymui atnaujintu\n\nBet kurį kitą - praleisti
"Нажмите (+) для удаления, любую другую кнопку для пропуска...\n (-) Удалять все, больше не спрашивая","Spauskite (+) trinti, kitą - praleisti...\n (-) Trinti visus neklausiant"
"Нажмите A, чтобы продолжить, другую кнопку, чтобы выйти","Spauskite A tęsti, kitą - išeiti"
"Нажмите B, чтобы вернуться",Spauskite B grįžti
Нажмите любую кнопку,Spauskite bet kurį mygtuką
Название: ,Pavadinimas:
Найден SDK: {},Rastas SDK: {}
Найден {} зарегистрированный контент-файл,Rastas {} registruotas turinio failas
Найден {} контент-файл,Rastas {} turinio failas
Найден {} пользователь,Rastas {} vartotojas
%% заряд-разряд    : {},%% įkrovimas-iškrovimas : {}
Найден {} потерянный контент-файл,Rastas {} prarastas turinio failas
Найден {} файл,Rastas {} failas
Найден {} файл с ошибками,Rastas {} failas su klaidomis
Найден и удалён {} неиспользуемый тикет,Rastas ir ištrintas {} nenaudojamas tiketas
Найдена {} запись об игре,Rastas {} žaidimo įrašas
Найдена {} запись об ошибках,Rastas {} klaidos įrašas
Найдена {} установленная игра,Rastas {} įdiegtas žaidimas
Найдено {} записей об играх,Rasta {} žaidimų įrašų
Найдено {} записей об ошибках,Rasta {} klaidų įrašų
Найдено {} записи об играх,Rasti {} žaidimų įrašai
    Дело здесь в одном из основных,Esmė čia viename iš pagrindinių
({}/{}) Устанавливается {},({}/{}) Diegiama {}
Найдено {} записи об ошибках,Rasti {} klaidų įrašai
Найдено {} зарегистрированных контент-файла,Rasti {} registruoti turinio failai
Найдено {} зарегистрированных контент-файлов,Rasta {} registruotų turinio failų
Найдено {} контент-файла,Rasti {} turinio failai
Найдено {} контент-файлов,Rasta {} turinio failų
Найдено {} обновление,Rastas {} atnaujinimas
Найдено {} обновлений,Rasta {} atnaujinimų
Найдено {} обновления,Rasti {} atnaujinimai
Найдено {} пользователей,Rasta {} vartotojų
Найдено {} пользователя,Rasti {} vartotojai
Найдено {} потерянных контент-файла,Rasti {} prarasti turinio failai
Найдено {} потерянных контент-файлов,Rasta {} prarastų turinio failų
Найдено {} сохранение,Rastas {} įrašas
Найдено {} сохранение...,Rastas {} įrašas...
Найдено {} сохранений,Rasta {} įrašų
Найдено {} сохранений...,Rasta {} įrašų...
Найдено {} сохранения,Rasti {} įrašai
Найдено {} сохранения...,Rasti {} įrašai...
Найдено {} установленные игры,Rasti {} įdiegti žaidimai
Найдено {} установленных игр,Rasta {} įdiegtų žaidimų
Найдено {} файла,Rasti {} failai
Найдено {} файла с ошибками,Rasti {} failai su klaidomis
Найдено {} файлов,Rasta {} failų
Найдено {} файлов с ошибками,Rasta {} failų su klaidomis
Найдено и удалено {} неиспользуемых тикета,Rasti ir ištrinti {} nenaudojami tiketai
Найдено и удалено {} неиспользуемых тикетов,Rasta ir ištrinta {} nenaudojamų tiketų
Найдено существующее сохранение. Восстанавливаю бекап в него...,Rastas įrašas. Atkuriama atsarginė kopija į jį...
Настройки,Nustatymai
Настройки DBI,DBI nustatymai
Настройки FB2,FB2 nustatymai
Начало игры           : -,Žaidimo pradžia       : -
Начало игры           : {},Žaidimo pradžia       : {}
Начало создания Control.nca,Control.nca kūrimo pradžia
Начало создания Program.nca,Program.nca kūrimo pradžia
Начало установки. Место установки: ,Diegimo pradžia. Vieta:
Начать установку,Pradėti diegimą
Не доступно,Neprieinama
Не известно,Nežinoma
"Не найден USB диск, который смог бы вместить получившийся дамп. Убедитесь, что он отформатирован в ExFAT.","Nerastas USB diskas, kuriame tilptų kopija. Įsitikinkite, kad jis suformatuotas ExFAT."
Не найдены требуемые тикеты,Nerasti reikiami tiketai
. Время простоя \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m,. Prastovos laikas \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m
Не получилось создать NSP,Nepavyko sukurti NSP
Не удалось получить список,Nepavyko gauti sąrašo
Не удалось установить аватар\n{},Nepavyko nustatyti avataro\n{}
Не установлен,Neįdiegtas
Невозможно найти путь,Nepavyko rasti kelio
Невозможно открыть папку журналов ошибок,Nepavyko atidaryti klaidų žurnalų aplanko
Невозможно переименовать '{}' в '{}':,Nepavyko pervadinti '{}' į '{}':
Невозможно получить список LFS,Nepavyko gauti LFS sąrašo
Невозможно получить список пользователей,Nepavyko gauti vartotojų sąrašo
Невозможно получить статус связи с Nintendo Account,Nepavyko gauti Nintendo Account ryšio būsenos
...готово,...atlikta
Невозможно получить число записей об ошибках,Nepavyko gauti klaidų įrašų skaičiaus
Невозможно прочитать общие тикеты,Nepavyko perskaityti bendrų tiketų
Невозможно прочитать персонализированные тикеты,Nepavyko perskaityti asmeninių tiketų
Невозможно разобрать content meta,Nepavyko išanalizuoti content meta
Невозможно разобрать content meta. Неожиданная ошибка,Nepavyko išanalizuoti content meta. Netikėta klaida
Невозможно разобрать content meta. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Nepavyko išanalizuoti content meta. PASENUSI SISTEMA. Reikia atnaujinti HOS
Невозможно разобрать nca. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Nepavyko išanalizuoti nca. PASENUSI SISTEMA. Reikia atnaujinti HOS
Невозможно разобрать индекс кеша,Nepavyko išanalizuoti talpyklos indekso
Невозможно распаковать '{}':,Nepavyko išpakuoti '{}':
Невозможно скопировать файл\n   '{}'\n➡ '{}'\n,Nepavyko kopijuoti failo\n   '{}'\n➡ '{}'\n
Невозможно смонтировать сохранение,Nepavyko prijungti įrašymo
Невозможно смонтировать устройство сохраниения,Nepavyko prijungti įrašymo įrenginio
Невозможно создать выходной zip-файл: ,Nepavyko sukurti išvesties zip failo:
Невозможно создать каталог,Nepavyko sukurti katalogo
Невозможно создать каталог '{}':,Nepavyko sukurti katalogo '{}':
Невозможно создать файл,Nepavyko sukurti failo
Невозможно создать файл '{}':,Nepavyko sukurti failo '{}':
Недопустимый идентификатор,Neleistinas identifikatorius
Неизвестная игра [{:016x}],Nežinomas žaidimas [{:016x}]
: {:>4} сохранение,: {:>4} išsaugojimas
Неизвестно,Nežinoma
Неизвестный тайтл,Nežinomas pavadinimas
Неиспользуемый тикет: ,Nenaudojamas tiketas:
Немецкий,Vokiečių
Неправильное хранилище,Neteisinga saugykla
Неправильный родительский объект,Neteisingas tėvinis objektas
Нет,Ne
Нет ,Ne
Нет VFS. Прекращение работы,Nėra VFS. Darbas nutraukiamas
Нет exefs VFS. Прекращение работы,Nėra exefs VFS. Darbas nutraukiamas
: {:>4} сохранений,: {:>4} išsaugojimai
Нет logo VFS. Прекращение работы,Nėra logo VFS. Darbas nutraukiamas
Нет romfs VFS. Прекращение работы,Nėra romfs VFS. Darbas nutraukiamas
Нет лого,Nėra logo
Нечего устанавливать,Nėra ką diegti
Никнейм консоли         : {},Konsolės slapyvardis    : {}
Но у гиби транзисторы собирают с,Bet pas gibi tranzistoriai renkami
Новое имя для '{}',Naujas vardas '{}'
Новый каталог,Naujas katalogas
Новый размер сохранения в МБ,Naujas įrašymo dydis MB
Новый рейтинг (-1 для удаления),Naujas reitingas (-1 trinti)
: {:>4} сохранения,: {:>4} išsaugojimai
Номер страницы,Puslapio numeris
Ночь,Naktis
Нужен связанный аккаунт,Reikia susietos paskyros
ОШИБКА ПОЛУЧЕНИЯ ЭКСТРА ДАННЫХ,KLAIDA GAUNANT PAPILDOMUS DUOMENIS
Обнаружены недопустимые символы,Rasti neleistini simboliai
Обновить DBI,Atnaujinti DBI
Обновить DBI из этого файла,Atnaujinti DBI iš šio failo
Обновить TitleDB,Atnaujinti TitleDB
   {:>3} мин,{:>3} min.
Обновление TitleDB,TitleDB atnaujinimas
Обновление базы данных...,Duomenų bazės atnaujinimas...
Обновление версии до {} {}\n\nНажмите (+) для продолжения\nЛюбую другую кнопку для отмены,Versijos atnaujinimas į {} {}\n\nSpauskite (+) tęsti\nBet kurį kitą - atšaukti
Обновление времени...,Laiko atnaujinimas...
Обновление закончено\n\nНажмите любую кнопку\nдля перезапуска DBI,Atnaujinimas baigtas\n\nSpauskite bet kurį mygtuką\nDBI perkrovimui
Обновление фейковой записи {} ➡ [v{}],Netikro įrašo atnaujinimas {} ➡ [v{}]
Обновление. Пожалуйста подождите...,Atnaujinama. Prašome palaukti...
Обновляется запись об игре...,Atnaujinamas žaidimo įrašas...
Обрабатывается запись {:016X},Apdorojamas įrašas {:016X}
Обратный альбом (180°),Atvirkščias albumas (180°)
Обратный портрет (270°),Atvirkščias portretas (270°)
Общее время активной игры     : {} часов,Visas aktyvaus žaidimo laikas : {} val.
Общее время дампа {:d}:{:02d}:{:02d},Visas kopijavimo laikas {:d}:{:02d}:{:02d}
Общее время запущенных игр    : {} часов,Visas paleistų žaidimų laikas : {} val.
Общее время игры      : -,Visas žaidimo laikas  : -
Общее время игры      : {:d} часов {:02d} минут,Visas žaidimo laikas  : {:d} val. {:02d} min.
Общее время установки: {:d}:{:02d}:{:02d},Visas diegimo laikas: {:d}:{:02d}:{:02d}
Общее время: {:02}:{:02}:{:02},Visas laikas: {:02}:{:02}:{:02}
Общее занимаемое место: N:{} + S:{} = {},Visa užimta vieta: N:{} + S:{} = {}
Общее число запусков  : -,Visas paleidimų skaičius: -
Общее число игровых сессий    : {},Visas žaidimo sesijų skaičius : {}
Общие,Bendra
Общий размер передачи  : ,Visas perdavimo dydis  :
Общий размер установки : ,Visas diegimo dydis    :
Общий размер установки: {},Visas diegimo dydis: {}
Объединение списков,Sąrašų sujungimas
Объект {} не допустим,Objektas {} neleistinas
Объект {} не может быть создан,Objektas {} negali būti sukurtas
Объект не открыт для редактирования,Objektas neatidarytas redagavimui
Объект удалён,Objektas ištrintas
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Bluetooth MAC adresas : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Объект уже открыт для редактирования,Objektas jau atidarytas redagavimui
Огибка получения адреса сокета: {} {},Klaida gaunant lizdo adresą: {} {}
Ожидаемый размер: {},Laukiamas dydis: {}
Ожидается ,Laukiama
Ожидается большой (>4GB) файл,Laukiamas didelis (>4GB) failas
Ожидается запуск dbibackend на стороне ПК...,Laukiama dbibackend paleidimo PC...
Ожидание включения интерфейса: ,Laukiama sąsajos įjungimo:
Ожидание: {} секунд,Laukiama: {} sek.
Ожидание: {} секунда,Laukiama: {} sek.
Ожидание: {} секунды,Laukiama: {} sek.
CDIR в листинге,CDIR sąraše
Ориентация,Orientacija
Ориентация...,Orientacija...
Освобождено места в NAND: ,Atlaisvinta vietos NAND:
Освобождено места на SD : ,Atlaisvinta vietos SD :
Основной SDK не найден. Пробуем мультипрограмный вариант,Pagrindinis SDK nerastas. Bandomas multiprograminis
Оставить сохранения,Palikti įrašus
Осталось ходов:    {:>3},Liko ėjimų:    {:>3}
Остаток файла пропускается,Failo likutis praleidžiamas
Отключение связи с мобильным приложением...,Atsijungiama nuo mobilios programėlės...
Configuration Id1     : {},Configuration Id1     : {}
Открываем папку прошивки...,Atidaromas sistemos aplankas...
Открыть,Atidaryti
Открыть вторую панель,Atidaryti antrą skydelį
Открыть как 7Z,Atidaryti kaip 7Z
Открыть как RAR,Atidaryti kaip RAR
Открыть как ZIP,Atidaryti kaip ZIP
Открыть как hex,Atidaryti kaip hex
Открыть как текст,Atidaryti kaip tekstą
Открыть контент по MTP,Atidaryti turinį per MTP
Открыть папку LFS,Atidaryti LFS aplanką
Content meta не найден. Установка прервана,Content meta nerasta. Diegimas nutrauktas
Отослано {}/{} байт,Išsiųsta {}/{} baitų
Отсутствуют ES сигпатчи!,Trūksta ES sigpatches!
Очистка /atmosphere/contents,Valomas /atmosphere/contents
Очистка кеша rightsId...,Valoma rightsId talpykla...
Очистка папки...,Valomas aplankas...
Очистка плейсхолдеров...,Valomi vietos rezervatoriai...
Очистка системы от мусора,Sistemos valymas nuo šiukšlių
Очистка сохранений,Įrašų valymas
Очистка...,Valoma...
Ошибка FTP сервера,FTP serverio klaida
DBI Просмотр альбома,DBI Albumo peržiūra
Ошибка во время копирования файла,Klaida kopijuojant failą
Ошибка во время обновления тайтла,Klaida atnaujinant pavadinimą
Ошибка выделения сокета: {},Lizdo skyrimo klaida: {}
Ошибка завершения соединения: {},Ryšio nutraukimo klaida: {}
Ошибка загрузки картинки,Vaizdo įkėlimo klaida
Ошибка загрузки файла из альбома: {},Failo įkėlimo iš albumo klaida: {}
Ошибка закрытия сокета: {},Lizdo uždarymo klaida: {}
Ошибка записи файла: {},Failo įrašymo klaida: {}
Ошибка изменения размера файла,Failo dydžio keitimo klaida
Ошибка инициализации {}: {},Inicijavimo klaida {}: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз","DPAD ir svirtys - slinkti, L - psl. aukštyn, R - psl. žemyn"
Ошибка опроса сокета: {},Lizdo apklausos klaida: {}
Ошибка открытия каталога: {},Katalogo atidarymo klaida: {}
Ошибка открытия сокета: {},Lizdo atidarymo klaida: {}
Ошибка открытия файла,Failo atidarymo klaida
Ошибка открытия файла '{}': {},Failo '{}' atidarymo klaida: {}
Ошибка открытия файла: {},Failo atidarymo klaida: {}
Ошибка отсылки: {},Siuntimo klaida: {}
Ошибка переименования: {},Pervadinimo klaida: {}
Ошибка подключения: {},Prisijungimo klaida: {}
Ошибка подмены SDK: {},SDK pakeitimo klaida: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз, R3 - Текст/Hex","DPAD ir svirtys - slinkti, L - psl. aukštyn, R - psl. žemyn, R3 - Tekstas/Hex"
Ошибка получения адреса узла: {},Mazgo adreso gavimo klaida: {}
Ошибка получения внеочередных данных: {},OOB duomenų gavimo klaida: {}
Ошибка получения имени сокета: {} {},Lizdo vardo gavimo klaida: {} {}
