original,translation
Во время разбора\n\n{}\n\nвозникла следующая ошибка:\n\n{},Analīzes laikā\n\n{}\n\nradās kļūda:\n\n{}
Во время установки тикетов были ошибки. Проверьте наличие ES сигпатчей,"Instalējot tiketus, radās kļūdas. Pārbaudiet ES sigpatches"
Во время экспорта были ошибки,Eksportēšanas laikā radās kļūdas
Возраст батареи                 : {}%,Baterijas vecums                : {}%
Возраст батареи                : {},Baterijas vecums               : {}
Возраст батареи                : {}%,Baterijas vecums               : {}%
 {} минута,{} minūte
Возрастной рейтинг,Vecuma reitings
Восстановить,Atjaunot
Восстановить бекап...,Atjaunot rez. kopiju...
Восстановить для...,Atjaunot priekš...
Восстановить как бекап сохранения,Atjaunot kā saglabājuma rez. kopiju
Восстановление бекапа,Rez. kopijas atjaunošana
Восстановление не удалось,Atjaunošana neizdevās
Восстановление успешно,Atjaunošana veiksmīga
Восстановление: {},Atjaunošana: {}
 {} минуты,{} minūtes
Время гашения экрана в секундах,Ekrāna izslēgšanas laiks sekundēs
Время игры: {:02}:{:02}:{:02},Spēles laiks: {:02}:{:02}:{:02}
Время передачи {:d}:{:02d}:{:02d},Pārsūtīšanas laiks {:d}:{:02d}:{:02d}
Все игровые сессии,Visas spēļu sesijas
Все игроки,Visi spēlētāji
Все объекты,Visi objekti
Все файлы в порядке,Visi faili kārtībā
Всего {} байт получен,Kopā saņemti {} baiti
Всего {} байт послан,Kopā nosūtīti {} baiti
Всего {} байта получено,Kopā saņemti {} baiti
 Да,Jā
Всего {} байта послано,Kopā nosūtīti {} baiti
Всего {} байтов получено,Kopā saņemti {} baiti
Всего {} байтов послано,Kopā nosūtīti {} baiti
Всего записей: {},Kopā ierakstu: {}
Всего освобождено места : ,Atbrīvota vieta :
Всего отослано: {} ({}/сек),Kopā nosūtīts: {} ({}/s)
Всего программ: {},Kopā programmu: {}
Вставить,Ielīmēt
Вставка...,Ielīmēšana...
Всё время. Всего: {} час,Visu laiku. Kopā: {} st.
 Да ,Jā
Всё время. Всего: {} часа,Visu laiku. Kopā: {} st.
Всё время. Всего: {} часов,Visu laiku. Kopā: {} st.
Вы собираетесь удалить следующие бекапы:,Jūs gatavojaties dzēst šīs rez. kopijas:
Вы собираетесь удалить следующие игры:,Jūs gatavojaties dzēst šīs spēles:
Вы собираетесь удалить следующие сохранения:,Jūs gatavojaties dzēst šos saglabājumus:
Вы собираетесь удалить следующие тикеты:,Jūs gatavojaties dzēst šos tiketus:
Вы уверены в удалении {} записей?\n\n(+) - ДА   B - Отмена,Vai tiešām dzēst {} ierakstus?\n\n(+) - JĀ   B - Atcelt
Вы уверены в удалении {} записи?\n\n(+) - ДА   B - Отмена,Vai tiešām dzēst {} ierakstu?\n\n(+) - JĀ   B - Atcelt
Вы уверены в удалении {} объекта?\n\n(+) - ДА   B - Отмена,Vai tiešām dzēst {} objektu?\n\n(+) - JĀ   B - Atcelt
Вы уверены в удалении {} объектов?\n\n(+) - ДА   B - Отмена,Vai tiešām dzēst {} objektus?\n\n(+) - JĀ   B - Atcelt
    {:>2} сек,{:>2} sek
 Закрытие игры,Spēles aizvēršana
"Вы уверены, что хотите удалить {}?\n\n(+) - ДА, другая кнопка - НЕТ","Vai tiešām vēlaties dzēst {}?\n\n(+) - JĀ, cita poga - NĒ"
"Вы уверены, что хотите удалить\n{}?\n\n(+) - ДА  В - Отмена",Vai tiešām vēlaties dzēst\n{}?\n\n(+) - JĀ  B - Atcelt
Выберите пользователя,Izvēlieties lietotāju
Выберите тип сохранения,Izvēlieties saglabāšanas tipu
Выбрать все файлы игры,Izvēlēties visus spēles failus
Выбрать того же пользователя,Izvēlēties to pašu lietotāju
Выбрать ту же игру,Izvēlēties to pašu spēli
Выйти из DBI           : ,Iziet no DBI           :
Выключать экран,Izslēgt ekrānu
Выключить экран        : ,Izslēgt ekrānu        :
 Запуск игры,Spēles palaišana
Вырезать,Izgriezt
Выход на рабочий стол,Iziet uz darbvirsmu
Вычисление хэша,Jaukšanas aprēķins
Вычисленное время конца : {},Aprēķinātais beigu laiks: {}
Вычисленное время начала: {},Aprēķinātais sākuma laiks: {}
Генерация DLC [{:016X}][v{}],DLC ģenerēšana [{:016X}][v{}]
Генерация DLC анлокера...,DLC atbloķētāja ģenerēšana...
Генерируется анлокер для {:016X} с номером {} и версией {}...,Ģenerē atbloķētāju {:016X} ar nr. {} un versiju {}...
Генерируется ярлык для пути '{}' и аргументов '{}'...,Ģenerē saīsni ceļam '{}' un argumentiem '{}'...
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m,Lietotāja izrakstīšanās \x1b[36;1m{}\x1b[37;1m
Главное меню,Galvenā izvēlne
Голландский,Holandiešu
Да,Jā
"Да, я уверен","Jā, esmu drošs"
Дамп анлокера в '{}'...,Atbloķētāja dumps uz '{}'...
Дамп текущей прошивки,Pašreizējās sistēmas dumps
Дамп ярлыка в '{}'...,Saīsnes dumps uz '{}'...
Дата первого игрового события : {},Pirmā spēles notikuma datums: {}
Действия с файлами,Darbības ar failiem
Действия с файлами ({}),Darbības ar failiem ({})
 Логин пользователя \x1b[36;1m{}\x1b[37;1m,Lietotāja pieteikšanās \x1b[36;1m{}\x1b[37;1m
Декабрь,Decembris
День,Diena
Диаграмма активности,Aktivitātes diagramma
Для бекапов,Rez. kopijām
Для выхода нажмите любую кнопку,"Lai izietu, nospiediet jebkuru pogu"
Для дампов,Dump-iem
Для логов,Žurnāliem
Добавить в любимые,Pievienot izlasei
Добавлять суффикс к имени файла,Pievienot sufiksu faila vārdam
Достаточное питание            : {},Pietiekama barošana            : {}
 Переключение на игру,Pārslēgšanās uz spēli
Европа,Eiropa
Есть исправление RCM бага   : {},Ir RCM kļūdas labojums      : {}
"Есть несохранёные изменения.\nВы хотите их сохранить?\n\n(+) - Да, сохранить\n\n(-) - Выйти без сохранения\n\nДругая кнопка - Отмена","Ir nesaglabātas izmaiņas.\nVai vēlaties tās saglabāt?\n\n(+) - Jā, saglabāt\n\n(-) - Iziet bez saglabāšanas\n\nCita poga - Atcelt"
Желаемая версия: {},Vēlamā versija: {}
Журнал активности,Aktivitātes žurnāls
Журналирование действий,Darbību reģistrēšana
Завершено,Pabeigts
Загружается список обновлений...,Ielādē atjauninājumu sarakstu...
Загружено ,Ielādēts
Загрузка изображения...,Attēla ielāde...
 Режим работы изменился: {},Darbības režīms mainīts: {}
Загрузка текста...{}%,Teksta ielāde...{}%
Загрузка файла... {}%,Faila ielāde... {}%
Задать размер файла {} не удалось: {},Neizdevās iestatīt faila {} izmēru: {}
Закладки на SD,Grāmatzīmes uz SD
Закончено за {:02d}:{:02d}:{:02d},Pabeigts {:02d}:{:02d}:{:02d}
Закончилась память при посылке ответа,"Pietrūka atmiņas, sūtot atbildi"
Закончились дополнительные буферы. Скорость записи на носитель слишком низка,Beidzās papildu buferi. Ierakstīšanas ātrums datu nesējā ir pārāk zems
Закрытие соединения,Savienojuma aizvēršana
Закрытие соединения к {}:{},Aizver savienojumu ar {}:{}
 Сброс системных часов,Sistēmas pulksteņa atiestate
Запаковать LFS в romfs.bin,Sapakot LFS iekš romfs.bin
Запаковать в romfs.bin,Sapakot iekš romfs.bin
Запаковка папки в RomFS,Mapes pakošana RomFS
Записанное время конца  : {},Ierakstītais beigu laiks: {}
Записанное время начала : {},Ierakstītais sākuma laiks: {}
Запись в CAL0 разрешена     : {},Ierakstīšana CAL0 atļauta   : {}
Запись в файл...,Ierakstīšana failā...
Запись за пределами файла,Ierakstīšana ārpus faila
Заполнение нулями,Aizpildīšana ar nullēm
Заполнить свободное место на SD нулями,Aizpildīt brīvo vietu SD ar nullēm
 Сворачивание игры,Spēles minimizēšana
Запрет захвата видео,Video tveršanas aizliegums
Запрет скриншотов,Ekrānuzņēmumu aizliegums
Запрещено,Aizliegts
Запрос на удаление ,Dzēšanas pieprasījums
Запускавшиеся игры,Palaistās spēles
Запускать точку доступа,Palaist piekļuves punktu
Запустить FTP сервер,Palaist FTP serveri
Запустить FTP сервер...,Palaist FTP serveri...
Запустить HTTP сервер,Palaist HTTP serveri
Запустить HTTP сервер...,Palaist HTTP serveri...
 Состояние электропитания изменилось: {},Barošanas stāvoklis mainīts: {}
Запустить МТР соединение,Palaist MTP savienojumu
Запустить случайную игру,Palaist nejaušu spēli
Заряд батареи                  : {},Baterijas uzlāde               : {}
Заряд батареи                  : {}%,Baterijas uzlāde               : {}%
Заряд батареи (сырое значение) : {}%,Baterijas uzlāde (neapstr.)    : {}%
Зарядка батареи                : {},Baterijas lādēšana             : {}
Здесь пусто,Šeit ir tukšs
Игра анонсирует SDK {},Spēle izziņo SDK {}
" и {} новое DLC,","un {} jauns DLC,"
"Игра анонсирует более новый SDK ({}), чем текущая прошивка ({})",Spēle izziņo jaunāku SDK ({}) nekā pašreizējā sistēma ({})
Игра использует titleId от дополнения,Spēle izmanto titleId no papildinājuma
Игра использует titleId от обновления,Spēle izmanto titleId no atjauninājuma
Извлечь в LFS,Izvilkt uz LFS
Изменение размера сохранения на {} [{}]...,Maina saglabājuma izmēru uz {} [{}]...
Изменить версию DLC (десятичную),Mainīt DLC versiju (decimālo)
Изменить номер DLC (десятичный),Mainīt DLC numuru (decimālo)
Изменить номер DLC (шестнадцатеричный),Mainīt DLC numuru (heksadecimālo)
Изменён размер SaveFS,Mainīts SaveFS izmērs
"    Великий колдун сказал, что ракеты","Lielais burvis teica, ka raķetes"
" и {} новых DLC,","un {} jauni DLC,"
Импорт исправленного тикета...,Labota tiketa imports...
Импорт тикета...,Tiketa imports...
Имя     : ,Vārds   :
"Имя каталога\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Kataloga vārds\n'{}'\nsatur neatļautas rakstzīmes.\nTo nevar izveidot.\n\nNospiediet A - pārtraukt, B - izlaist, X - pārdēvēt"
"Имя файла\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Faila vārds\n'{}'\nsatur neatļautas rakstzīmes.\nTo nevar izveidot.\n\nNospiediet A - pārtraukt, B - izlaist, X - pārdēvēt"
Инсталлируется romfs.bin,Instalē romfs.bin
Инструменты,Rīki
Информация о зарядке батареи,Baterijas uzlādes informācija
Информация о контенте,Satura informācija
Информация о контенте ({}),Satura informācija ({})
 сортировка по дате создания,kārtot pēc izveides datuma
Информация о прошивке,Sistēmas informācija
Информация о системе,Sistēmas informācija
Информация о сохранении,Saglabājuma informācija
Информация о сохранении...,Saglabājuma informācija...
Информация о тикете,Tiketa informācija
Информация о тикете...,Tiketa informācija...
Информация об NSP,NSP informācija
Информация об атмосфере,Atmosphere informācija
Информация об игровой активности,Spēles aktivitātes informācija
Информация об источние питания,Barošanas avota informācija
 сортировка по имени,kārtot pēc vārda
Информация об оборудовании,Aparatūras informācija
Информация...,Informācija...
Испанский,Spāņu
Использовано дополнительной памяти: {}. Создано буферов: {},Izmantota papildu atmiņa: {}. Izveidoti buferi: {}
Использовать 5 GHz,Izmantot 5 GHz
Использовать MSG_WAITALL в recv,Izmantot MSG_WAITALL iekš recv
Использовать для неё TitleID,Izmantot tai TitleID
Использовать папку для...,Izmantot mapi priekš...
Использовать разгон,Izmantot virstaktēšanu
Использовать скрытый SSID,Izmantot slēptu SSID
 сортировка по имени игры,kārtot pēc spēles nosaukuma
Используется ,Izmanto
Используется USB{},Izmanto USB{}
"Испытания ракет продолжаются,","Raķešu izmēģinājumi turpinās,"
Источник питания                : {},Barošanas avots                 : {}
Итальянский,Itāļu
Ищется control для ProgramId {},Meklē control priekš ProgramId {}
Ищется exefs/romfs для ProgramId {},Meklē exefs/romfs priekš ProgramId {}
Ищется exefs/romfs/logo для ProgramId {},Meklē exefs/romfs/logo priekš ProgramId {}
Ищется {},Meklē {}
 сортировка по месту установки,kārtot pēc instalācijas vietas
Июль,Jūlijs
Июнь,Jūnijs
Канадский французский,Kanādas franču
"Когда ваше устройство подключится, нажмите любую кнопку","Kad ierīce pievienosies, nospiediet jebko"
Код партии батареи    : {} ({}),Baterijas partijas kods: {} ({})
Кодировка,Kodējums
Конвертация в фейковые ,Konvertēšana uz viltotiem
Конец игры            : -,Spēles beigas         : -
Конец игры            : {},Spēles beigas         : {}
 сортировка по общему размеру,kārtot pēc kopējā izmēra
Контент уже на месте,Saturs jau ir vietā
Копирование IVFC слой {} в nca: {},Kopē IVFC slāni {} uz nca: {}
Копирование PFS0 в nca,Kopē PFS0 uz nca
Копирование PFS0 хэш таблицы в nca,Kopē PFS0 jaukšanas tabulu uz nca
Копирование SDK {} в файл: {}...,Kopē SDK {} uz failu: {}...
Копировать,Kopēt
Корейский,Korejiešu
Корень не найден,Sakne nav atrasta
Корень сохранения не существует,Saglabājuma sakne neeksistē
 сортировка по пользователю,kārtot pēc lietotāja
Корея,Koreja
Курсор на обеих панелях,Kursors abos paneļos
Латиноамериканский испанский,Latīņamerikas spāņu
Май,Maijs
Март,Marts
Масштаб: По ширине,Mērogs: Pēc platuma
Масштаб: По экрану,Mērogs: Pēc ekrāna
Масштаб: Точка в точку,Mērogs: Punkts punktā
Масштаб: Увеличение x2,Mērogs: Palielinājums x2
 сортировка по порядку игры,kārtot pēc spēļu secības
Место в  NAND         : {},Vieta NAND            : {}
Место на SD карте     : {},Vieta SD kartē        : {}
Место на приставке не занято,Vieta konsolē nav aizņemta
Место установки        : ,Instalācijas vieta     :
Мета контент отсутствует,Meta saturs nav atrasts
Миссия провалена\n\nНажмите А для выхода,"Misija neizdevās\n\nNospiediet A, lai izietu"
Миссия успешна\n\nОсталось ходов: {}\n\nНажмите А для выхода,"Misija veiksmīga\n\nAtlikuši gājieni: {}\n\nNospiediet A, lai izietu"
Модификация файла не удалась,Faila modificēšana neizdevās
На выбранном устройстве нет достаточного свободного места для установки,Izvēlētajā ierīcē nav pietiekami daudz brīvas vietas instalēšanai
На месте нет достаточно свободного места,Galamērķī nav pietiekami daudz brīvas vietas
 сортировка по размеру,kārtot pēc izmēra
Нажмите (+) для перезаписи конфига обновлённым\n\nЛюбую другую кнопку для пропуска,"Spiediet (+) konfig. pārrakstīšanai\n\nJebkuru citu pogu, lai izlaistu"
"Нажмите (+) для удаления, любую другую кнопку для пропуска...\n (-) Удалять все, больше не спрашивая","Spiediet (+) dzēšanai, citu - izlaist...\n (-) Dzēst visu, vairs nejautājot"
"Нажмите A, чтобы продолжить, другую кнопку, чтобы выйти","Spiediet A, lai turpinātu, citu - lai izietu"
"Нажмите B, чтобы вернуться","Spiediet B, lai atgrieztos"
Нажмите любую кнопку,Nospiediet jebkuru pogu
Название: ,Nosaukums:
Найден SDK: {},Atrasts SDK: {}
Найден {} зарегистрированный контент-файл,Atrasts {} reģistrēts satura fails
Найден {} контент-файл,Atrasts {} satura fails
Найден {} пользователь,Atrasts {} lietotājs
%% заряд-разряд    : {},%% uzlāde-izlāde   : {}
Найден {} потерянный контент-файл,Atrasts {} pazaudēts satura fails
Найден {} файл,Atrasts {} fails
Найден {} файл с ошибками,Atrasts {} fails ar kļūdām
Найден и удалён {} неиспользуемый тикет,Atrasts un dzēsts {} neizmantots tikets
Найдена {} запись об игре,Atrasts {} spēles ieraksts
Найдена {} запись об ошибках,Atrasts {} kļūdas ieraksts
Найдена {} установленная игра,Atrasta {} instalēta spēle
Найдено {} записей об играх,Atrasti {} spēļu ieraksti
Найдено {} записей об ошибках,Atrasti {} kļūdu ieraksti
Найдено {} записи об играх,Atrasti {} spēļu ieraksti
    Дело здесь в одном из основных,Lieta ir vienā no galvenajiem
({}/{}) Устанавливается {},({}/{}) Instalē {}
Найдено {} записи об ошибках,Atrasti {} kļūdu ieraksti
Найдено {} зарегистрированных контент-файла,Atrasti {} reģistrēti satura faili
Найдено {} зарегистрированных контент-файлов,Atrasti {} reģistrēti satura faili
Найдено {} контент-файла,Atrasti {} satura faili
Найдено {} контент-файлов,Atrasti {} satura faili
Найдено {} обновление,Atrasts {} atjauninājums
Найдено {} обновлений,Atrasti {} atjauninājumi
Найдено {} обновления,Atrasti {} atjauninājumi
Найдено {} пользователей,Atrasti {} lietotāji
Найдено {} пользователя,Atrasti {} lietotāji
Найдено {} потерянных контент-файла,Atrasti {} pazaudēti satura faili
Найдено {} потерянных контент-файлов,Atrasti {} pazaudēti satura faili
Найдено {} сохранение,Atrasts {} saglabājums
Найдено {} сохранение...,Atrasts {} saglabājums...
Найдено {} сохранений,Atrasti {} saglabājumi
Найдено {} сохранений...,Atrasti {} saglabājumi...
Найдено {} сохранения,Atrasti {} saglabājumi
Найдено {} сохранения...,Atrasti {} saglabājumi...
Найдено {} установленные игры,Atrastas {} instalētas spēles
Найдено {} установленных игр,Atrastas {} instalētas spēles
Найдено {} файла,Atrasti {} faili
Найдено {} файла с ошибками,Atrasti {} faili ar kļūdām
Найдено {} файлов,Atrasti {} faili
Найдено {} файлов с ошибками,Atrasti {} faili ar kļūdām
Найдено и удалено {} неиспользуемых тикета,Atrasti un dzēsti {} neizmantoti tiketi
Найдено и удалено {} неиспользуемых тикетов,Atrasti un dzēsti {} neizmantoti tiketi
Найдено существующее сохранение. Восстанавливаю бекап в него...,Atrasts saglabājums. Atjaunoju rez. kopiju tajā...
Настройки,Iestatījumi
Настройки DBI,DBI iestatījumi
Настройки FB2,FB2 iestatījumi
Начало игры           : -,Spēles sākums         : -
Начало игры           : {},Spēles sākums         : {}
Начало создания Control.nca,Control.nca izveides sākums
Начало создания Program.nca,Program.nca izveides sākums
Начало установки. Место установки: ,Instalēšanas sākums. Vieta:
Начать установку,Sākt instalēšanu
Не доступно,Nav pieejams
Не известно,Nav zināms
"Не найден USB диск, который смог бы вместить получившийся дамп. Убедитесь, что он отформатирован в ExFAT.","Nav atrasts USB disks, kurā ietilptu dumps. Pārliecinieties, ka tas ir formatēts ExFAT."
Не найдены требуемые тикеты,Nav atrasti nepieciešamie tiketi
. Время простоя \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m,. Dīkstāve \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m
Не получилось создать NSP,Neizdevās izveidot NSP
Не удалось получить список,Neizdevās iegūt sarakstu
Не удалось установить аватар\n{},Neizdevās iestatīt avataru\n{}
Не установлен,Nav instalēts
Невозможно найти путь,Nevar atrast ceļu
Невозможно открыть папку журналов ошибок,Nevar atvērt kļūdu žurnālu mapi
Невозможно переименовать '{}' в '{}':,Nevar pārdēvēt '{}' uz '{}':
Невозможно получить список LFS,Nevar iegūt LFS sarakstu
Невозможно получить список пользователей,Nevar iegūt lietotāju sarakstu
Невозможно получить статус связи с Nintendo Account,Nevar iegūt Nintendo Account statusu
...готово,...gatavs
Невозможно получить число записей об ошибках,Nevar iegūt kļūdu ierakstu skaitu
Невозможно прочитать общие тикеты,Nevar nolasīt kopīgos tiketus
Невозможно прочитать персонализированные тикеты,Nevar nolasīt personīgos tiketus
Невозможно разобрать content meta,Nevar analizēt content meta
Невозможно разобрать content meta. Неожиданная ошибка,Nevar analizēt content meta. Negaidīta kļūda
Невозможно разобрать content meta. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Nevar analizēt content meta. VECA SISTĒMA. Nepieciešams HOS atjauninājums
Невозможно разобрать nca. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Nevar analizēt nca. VECA SISTĒMA. Nepieciešams HOS atjauninājums
Невозможно разобрать индекс кеша,Nevar analizēt kešatmiņas indeksu
Невозможно распаковать '{}':,Nevar atpakot '{}':
Невозможно скопировать файл\n   '{}'\n➡ '{}'\n,Nevar kopēt failu\n   '{}'\n➡ '{}'\n
Невозможно смонтировать сохранение,Nevar piemontēt saglabājumu
Невозможно смонтировать устройство сохраниения,Nevar piemontēt saglabāšanas ierīci
Невозможно создать выходной zip-файл: ,Nevar izveidot izejas zip failu:
Невозможно создать каталог,Nevar izveidot katalogu
Невозможно создать каталог '{}':,Nevar izveidot katalogu '{}':
Невозможно создать файл,Nevar izveidot failu
Невозможно создать файл '{}':,Nevar izveidot failu '{}':
Недопустимый идентификатор,Nederīgs identifikators
Неизвестная игра [{:016x}],Nezināma spēle [{:016x}]
: {:>4} сохранение,: {:>4} saglabājums
Неизвестно,Nezināms
Неизвестный тайтл,Nezināms nosaukums
Неиспользуемый тикет: ,Neizmantots tikets:
Немецкий,Vācu
Неправильное хранилище,Nepareiza krātuve
Неправильный родительский объект,Nepareizs vecāku objekts
Нет,Nē
Нет ,Nē
Нет VFS. Прекращение работы,Nav VFS. Darba pārtraukšana
Нет exefs VFS. Прекращение работы,Nav exefs VFS. Darba pārtraukšana
: {:>4} сохранений,: {:>4} saglabājumi
Нет logo VFS. Прекращение работы,Nav logo VFS. Darba pārtraukšana
Нет romfs VFS. Прекращение работы,Nav romfs VFS. Darba pārtraukšana
Нет лого,Nav logo
Нечего устанавливать,Nav ko instalēt
Никнейм консоли         : {},Konsoles niks           : {}
Но у гиби транзисторы собирают с,Bet pie gibiem tranzistorus vāc no
Новое имя для '{}',Jauns vārds priekš '{}'
Новый каталог,Jauns katalogs
Новый размер сохранения в МБ,Jauns saglabājuma izmērs MB
Новый рейтинг (-1 для удаления),Jauns reitings (-1 dzēšanai)
: {:>4} сохранения,: {:>4} saglabājumi
Номер страницы,Lapas numurs
Ночь,Nakts
Нужен связанный аккаунт,Vajadzīgs saistīts konts
ОШИБКА ПОЛУЧЕНИЯ ЭКСТРА ДАННЫХ,KĻŪDA IEGŪSTOT EKSTRA DATUS
Обнаружены недопустимые символы,Atrastas neatļautas rakstzīmes
Обновить DBI,Atjaunināt DBI
Обновить DBI из этого файла,Atjaunināt DBI no šī faila
Обновить TitleDB,Atjaunināt TitleDB
   {:>3} мин,{:>3} min
Обновление TitleDB,TitleDB atjaunināšana
Обновление базы данных...,Datu bāzes atjaunināšana...
Обновление версии до {} {}\n\nНажмите (+) для продолжения\nЛюбую другую кнопку для отмены,"Versijas atjaunināšana uz {} {}\n\nSpiediet (+) lai turpinātu\nJebkuru citu pogu, lai atceltu"
Обновление времени...,Laika atjaunināšana...
Обновление закончено\n\nНажмите любую кнопку\nдля перезапуска DBI,Atjaunināšana pabeigta\n\nNospiediet jebkuru pogu\nlai pārstartētu DBI
Обновление фейковой записи {} ➡ [v{}],Viltus ieraksta atjaunināšana {} ➡ [v{}]
Обновление. Пожалуйста подождите...,Atjaunināšana. Lūdzu uzgaidiet...
Обновляется запись об игре...,Atjaunina spēles ierakstu...
Обрабатывается запись {:016X},Apstrādā ierakstu {:016X}
Обратный альбом (180°),Apgriezts albums (180°)
Обратный портрет (270°),Apgriezts portrets (270°)
Общее время активной игры     : {} часов,Kopējais aktīvās spēles laiks : {} st.
Общее время дампа {:d}:{:02d}:{:02d},Kopējais dump laiks {:d}:{:02d}:{:02d}
Общее время запущенных игр    : {} часов,Kopējais palaisto spēļu laiks : {} st.
Общее время игры      : -,Kopējais spēles laiks : -
Общее время игры      : {:d} часов {:02d} минут,Kopējais spēles laiks : {:d} st. {:02d} min.
Общее время установки: {:d}:{:02d}:{:02d},Kopējais instal. laiks: {:d}:{:02d}:{:02d}
Общее время: {:02}:{:02}:{:02},Kopējais laiks: {:02}:{:02}:{:02}
Общее занимаемое место: N:{} + S:{} = {},Kopā aizņemtā vieta: N:{} + S:{} = {}
Общее число запусков  : -,Kopējais palaišanu skaits: -
Общее число игровых сессий    : {},Kopējais spēļu sesiju skaits  : {}
Общие,Vispār.
Общий размер передачи  : ,Kopējais pārsūtīšanas izmērs:
Общий размер установки : ,Kopējais instalācijas izmērs:
Общий размер установки: {},Kopējais instalācijas izmērs: {}
Объединение списков,Sarakstu apvienošana
Объект {} не допустим,Objekts {} nav derīgs
Объект {} не может быть создан,Objektu {} nevar izveidot
Объект не открыт для редактирования,Objekts nav atvērts rediģēšanai
Объект удалён,Objekts dzēsts
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Bluetooth MAC adrese  : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Объект уже открыт для редактирования,Objekts jau atvērts rediģēšanai
Огибка получения адреса сокета: {} {},Kļūda iegūstot ligzdas adresi: {} {}
Ожидаемый размер: {},Paredzamais izmērs: {}
Ожидается ,Gaida
Ожидается большой (>4GB) файл,Gaida lielu (>4GB) failu
Ожидается запуск dbibackend на стороне ПК...,Gaida dbibackend palaišanu uz PC...
Ожидание включения интерфейса: ,Gaida interfeisa ieslēgšanos:
Ожидание: {} секунд,Gaida: {} sekundes
Ожидание: {} секунда,Gaida: {} sekundi
Ожидание: {} секунды,Gaida: {} sekundes
CDIR в листинге,CDIR sarakstā
Ориентация,Orientācija
Ориентация...,Orientācija...
Освобождено места в NAND: ,Atbrīvota vieta NAND:
Освобождено места на SD : ,Atbrīvota vieta SD :
Основной SDK не найден. Пробуем мультипрограмный вариант,Galvenais SDK nav atrasts. Mēģina multiprogrammu
Оставить сохранения,Atstāt saglabājumus
Осталось ходов:    {:>3},Atlikuši gājieni:  {:>3}
Остаток файла пропускается,Faila atlikums tiek izlaists
Отключение связи с мобильным приложением...,Atvienošanās no mobilās lietotnes...
Configuration Id1     : {},Configuration Id1     : {}
Открываем папку прошивки...,Atver sistēmas mapi...
Открыть,Atvērt
Открыть вторую панель,Atvērt otro paneli
Открыть как 7Z,Atvērt kā 7Z
Открыть как RAR,Atvērt kā RAR
Открыть как ZIP,Atvērt kā ZIP
Открыть как hex,Atvērt kā hex
Открыть как текст,Atvērt kā tekstu
Открыть контент по MTP,Atvērt saturu caur MTP
Открыть папку LFS,Atvērt LFS mapi
Content meta не найден. Установка прервана,Content meta nav atrasts. Instalēšana pārtraukta
Отослано {}/{} байт,Nosūtīti {}/{} baiti
Отсутствуют ES сигпатчи!,Trūkst ES sigpatches!
Очистка /atmosphere/contents,Tīra /atmosphere/contents
Очистка кеша rightsId...,Tīra rightsId kešatmiņu...
Очистка папки...,Tīra mapi...
Очистка плейсхолдеров...,Tīra vietas turētājus...
Очистка системы от мусора,Sistēmas tīrīšana no drazas
Очистка сохранений,Saglabājumu tīrīšana
Очистка...,Tīrīšana...
Ошибка FTP сервера,FTP servera kļūda
DBI Просмотр альбома,DBI Albuma skatītājs
Ошибка во время копирования файла,Kļūda faila kopēšanas laikā
Ошибка во время обновления тайтла,Kļūda nosaukuma atjaunināšanas laikā
Ошибка выделения сокета: {},Ligzdas piešķiršanas kļūda: {}
Ошибка завершения соединения: {},Savienojuma pārtraukšanas kļūda: {}
Ошибка загрузки картинки,Attēla ielādes kļūda
Ошибка загрузки файла из альбома: {},Faila ielādes kļūda no albuma: {}
Ошибка закрытия сокета: {},Ligzdas aizvēršanas kļūda: {}
Ошибка записи файла: {},Faila rakstīšanas kļūda: {}
Ошибка изменения размера файла,Faila izmēra maiņas kļūda
Ошибка инициализации {}: {},Inic. kļūda {}: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз","DPAD un stiki - ritināt, L - lapa augšup, R - lapa lejup"
Ошибка опроса сокета: {},Ligzdas aptaujas kļūda: {}
Ошибка открытия каталога: {},Kataloga atvēršanas kļūda: {}
Ошибка открытия сокета: {},Ligzdas atvēršanas kļūda: {}
Ошибка открытия файла,Faila atvēršanas kļūda
Ошибка открытия файла '{}': {},Faila '{}' atvēršanas kļūda: {}
Ошибка открытия файла: {},Faila atvēršanas kļūda: {}
Ошибка отсылки: {},Sūtīšanas kļūda: {}
Ошибка переименования: {},Pārdēvēšanas kļūda: {}
Ошибка подключения: {},Savienojuma kļūda: {}
Ошибка подмены SDK: {},SDK aizstāšanas kļūda: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз, R3 - Текст/Hex","DPAD un stiki - ritināt, L/R - lapa, R3 - Teksts/Hex"
