original,translation
Всего освобождено места : ,총 여유 공간:
Всего отослано: {} ({}/сек),총 전송량: {} ({}/초)
Всего программ: {},총 프로그램: {}
Вставить,붙여넣기
Вставка...,삽입 중...
Всё время. Всего: {} час,전체 시간. 총: {} 시간
 Да ,예
Всё время. Всего: {} часа,전체 시간. 총: {} 시간
Всё время. Всего: {} часов,전체 시간. 총: {} 시간
Вы собираетесь удалить следующие бекапы:,다음 백업을 삭제하려고 합니다:
Вы собираетесь удалить следующие игры:,다음 게임을 삭제하려고 합니다:
Вы собираетесь удалить следующие сохранения:,다음 세이브 데이터를 삭제하려고 합니다:
Вы собираетесь удалить следующие тикеты:,다음 티켓을 삭제하려고 합니다:
Вы уверены в удалении {} записей?\n\n(+) - ДА   B - Отмена,{} 기록을 삭제하시겠습니까?\n\n(+) - 예   B - 취소
Вы уверены в удалении {} записи?\n\n(+) - ДА   B - Отмена,{} 기록을 삭제하시겠습니까?\n\n(+) - 예   B - 취소
Вы уверены в удалении {} объекта?\n\n(+) - ДА   B - Отмена,{} 개체를 삭제하시겠습니까?\n\n(+) - 예   B - 취소
Вы уверены в удалении {} объектов?\n\n(+) - ДА   B - Отмена,{} 개체를 삭제하시겠습니까?\n\n(+) - 예   B - 취소
    {:>2} сек,    {:>2} 초
 Закрытие игры, 게임 종료
"Вы уверены, что хотите удалить {}?\n\n(+) - ДА, другая кнопка - НЕТ","{}을(를) 삭제하시겠습니까?\n\n(+) - 예, 다른 버튼 - 아니요"
"Вы уверены, что хотите удалить\n{}?\n\n(+) - ДА  В - Отмена",\n{}을(를) 삭제하시겠습니까?\n\n(+) - 예  B - 취소
Выберите пользователя,사용자 선택
Выберите тип сохранения,세이브 데이터 유형 선택
Выбрать все файлы игры,모든 게임 파일 선택
Выбрать того же пользователя,동일한 사용자 선택
Выбрать ту же игру,동일한 게임 선택
Выйти из DBI           : ,DBI 종료           :
Выключать экран,화면 끄기
Выключить экран        : ,화면 끄기        :
 Запуск игры, 게임 시작
Вырезать,잘라내기
Выход на рабочий стол,홈 화면으로 나가기
Вычисление хэша,해시 계산
Вычисленное время конца : {},계산된 종료 시간 : {}
Вычисленное время начала: {},계산된 시작 시간: {}
Генерация DLC [{:016X}][v{}],DLC 생성 중 [{:016X}][v{}]
Генерация DLC анлокера...,DLC 언락커 생성 중...
Генерируется анлокер для {:016X} с номером {} и версией {}...,{:016X}용 언락커를 번호 {} 및 버전 {}로 생성 중...
Генерируется ярлык для пути '{}' и аргументов '{}'...,경로 '{}' 및 인수 '{}'에 대한 바로가기 생성 중...
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m,사용자 로그아웃 \x1b[36;1m{}\x1b[37;1m
Главное меню,메인 메뉴
Голландский,네덜란드어
Да,예
"Да, я уверен","예, 계속합니다"
Дамп анлокера в '{}'...,언락커를 '{}'에 덤프 중...
Дамп текущей прошивки,현재 펌웨어 덤프
Дамп ярлыка в '{}'...,바로가기 '{}'에 덤프...
Дата первого игрового события : {},첫 게임 이벤트 날짜 : {}
Действия с файлами,파일 작업
Действия с файлами ({}),파일 작업 ({})
 Логин пользователя \x1b[36;1m{}\x1b[37;1m,사용자 로그인 \x1b[36;1m{}\x1b[37;1m
Декабрь,12월
День,주간
Диаграмма активности,활동 다이어그램
Для бекапов,백업용
Для выхода нажмите любую кнопку,나가려면 아무 버튼이나 누르세요
Для дампов,덤프용
Для логов,로그용
Добавить в любимые,즐겨찾기에 추가
Добавлять суффикс к имени файла,파일 이름에 접미사 추가
Достаточное питание            : {},충분한 전력            : {}
 Переключение на игру, 게임으로 전환
Европа,유럽
Есть исправление RCM бага   : {},RCM 버그 수정 있음   : {}
"Есть несохранёные изменения.\nВы хотите их сохранить?\n\n(+) - Да, сохранить\n\n(-) - Выйти без сохранения\n\nДругая кнопка - Отмена","저장되지 않은 변경 사항이 있습니다.\n저장하시겠습니까?\n\n(+) - 예, 저장\n\n(-) - 저장하지 않고 나가기\n\n다른 버튼 - 취소"
Желаемая версия: {},원하는 버전: {}
Журнал активности,활동 로그
Журналирование действий,활동 로깅
Завершено,완료됨
Загружается список обновлений...,업데이트 목록 다운로드 중...
Загружено ,다운로드됨
Загрузка изображения...,이미지 로드 중...
 Режим работы изменился: {}, 작동 모드 변경됨: {}
Загрузка текста...{}%,텍스트 로드 중...{}%
Загрузка файла... {}%,파일 로드 중... {}%
Задать размер файла {} не удалось: {},파일 크기 {} 설정 실패: {}
Закладки на SD,SD의 북마크
Закончено за {:02d}:{:02d}:{:02d},{:02d}:{:02d}:{:02d}에 완료
Закончилась память при посылке ответа,응답 전송 중 메모리 부족
Закончились дополнительные буферы. Скорость записи на носитель слишком низка,추가 버퍼가 부족합니다. 미디어 쓰기 속도가 너무 느립니다
Закрытие соединения,연결 닫는 중
Закрытие соединения к {}:{},{}:{} (으)로 연결 닫는 중
 Сброс системных часов,시스템 시계 초기화
Запаковать LFS в romfs.bin,LFS를 romfs.bin으로 압축
Запаковать в romfs.bin,romfs.bin으로 압축
Запаковка папки в RomFS,폴더를 RomFS로 압축
Записанное время конца  : {},기록된 종료 시간  : {}
Записанное время начала : {},기록된 시작 시간 : {}
Запись в CAL0 разрешена     : {},CAL0 쓰기 허용     : {}
Запись в файл...,파일에 쓰는 중...
Запись за пределами файла,파일 외부 쓰기
Заполнение нулями,0으로 채우는 중
Заполнить свободное место на SD нулями,SD의 여유 공간을 0으로 채우기
 Сворачивание игры, 게임 최소화
Запрет захвата видео,비디오 캡처 금지
Запрет скриншотов,스크린샷 금지
Запрещено,금지됨
Запрос на удаление ,삭제 요청
Запускавшиеся игры,실행된 게임
Запускать точку доступа,액세스 포인트 시작
Запустить FTP сервер,FTP 서버 시작
Запустить FTP сервер...,FTP 서버 시작...
Запустить HTTP сервер,HTTP 서버 시작
Запустить HTTP сервер...,HTTP 서버 시작...
 Состояние электропитания изменилось: {}, 전원 상태 변경됨: {}
Запустить МТР соединение,MTP 연결 시작
Запустить случайную игру,무작위 게임 실행
Заряд батареи                  : {},배터리 충전                  : {}
Заряд батареи                  : {}%,배터리 충전량                  : {}%
Заряд батареи (сырое значение) : {}%,배터리 충전량 (원시 값) : {}%
Зарядка батареи                : {},배터리 충전 중                : {}
Здесь пусто,비어 있음
Игра анонсирует SDK {},게임 SDK {} 알림
" и {} новое DLC,"," 및 {}개의 새 DLC,"
"Игра анонсирует более новый SDK ({}), чем текущая прошивка ({})",게임이 현재 펌웨어({})보다 높은 SDK({})를 요구합니다
Игра использует titleId от дополнения,게임이 추가 콘텐츠의 titleId를 사용합니다
Игра использует titleId от обновления,게임이 업데이트의 titleId를 사용합니다
Извлечь в LFS,LFS로 추출
Изменение размера сохранения на {} [{}]...,세이브 데이터 크기를 {} [{}] (으)로 변경 중...
Изменить версию DLC (десятичную),DLC 버전 변경 (10진수)
Изменить номер DLC (десятичный),DLC 번호 변경 (10진수)
Изменить номер DLC (шестнадцатеричный),DLC 번호 변경 (16진수)
Изменён размер SaveFS,SaveFS 크기 변경됨
"    Великий колдун сказал, что ракеты",    위대한 마법사는 로켓이
" и {} новых DLC,"," 및 {}개의 새 DLC,"
Импорт исправленного тикета...,수정된 티켓 가져오는 중...
Импорт тикета...,티켓 가져오는 중...
Имя     : ,이름     :
"Имя каталога\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","디렉터리 이름\n'{}'\n에 잘못된 문자가 포함되어 있습니다.\n생성할 수 없습니다.\n\nA - 중단, B - 건너뛰기, X - 이름 바꾸기"
"Имя файла\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","파일 이름\n'{}'\n에 잘못된 문자가 포함되어 있습니다.\n생성할 수 없습니다.\n\nA - 중단, B - 건너뛰기, X - 이름 바꾸기"
Инсталлируется romfs.bin,romfs.bin 설치 중
Инструменты,도구
Информация о зарядке батареи,배터리 충전 정보
Информация о контенте,콘텐츠 정보
Информация о контенте ({}),콘텐츠 정보 ({})
 сортировка по дате создания, 생성 날짜로 정렬
Информация о прошивке,펌웨어 정보
Информация о системе,시스템 정보
Информация о сохранении,세이브 데이터 정보
Информация о сохранении...,세이브 데이터 정보...
Информация о тикете,티켓 정보
Информация о тикете...,티켓 정보...
Информация об NSP,NSP 정보
Информация об атмосфере,Atmosphere 정보
Информация об игровой активности,게임 활동 정보
Информация об источние питания,전원 정보
 сортировка по имени, 이름으로 정렬
Информация об оборудовании,하드웨어 정보
Информация...,정보...
Испанский,스페인어
Использовано дополнительной памяти: {}. Создано буферов: {},사용된 추가 메모리: {}. 생성된 버퍼: {}
Использовать 5 GHz,5 GHz 사용
Использовать MSG_WAITALL в recv,recv에서 MSG_WAITALL 사용
Использовать для неё TitleID,TitleID 사용
Использовать папку для...,폴더 사용 용도...
Использовать разгон,오버클럭 사용
Использовать скрытый SSID,숨겨진 SSID 사용
 сортировка по имени игры, 게임 이름으로 정렬
Используется ,사용 중
Используется USB{},USB{} 사용 중
"Испытания ракет продолжаются,","로켓 실험은 계속되고 있지만,"
Источник питания                : {},전원                : {}
Итальянский,이탈리아어
Ищется control для ProgramId {},ProgramId {}의 control 검색 중
Ищется exefs/romfs для ProgramId {},ProgramId {}의 exefs/romfs 검색 중
Ищется exefs/romfs/logo для ProgramId {},ProgramId {}의 exefs/romfs/logo 검색 중
Ищется {},{} 검색 중
 сортировка по месту установки, 설치 위치로 정렬
Июль,7월
Июнь,6월
Канадский французский,캐나다 프랑스어
"Когда ваше устройство подключится, нажмите любую кнопку",장치가 연결되면 아무 버튼이나 누르세요
Код партии батареи    : {} ({}),배터리 로트 코드    : {} ({})
Кодировка,인코딩
Конвертация в фейковые ,가짜로 변환
Конец игры            : -,게임 종료            : -
Конец игры            : {},게임 종료            : {}
 сортировка по общему размеру, 총 크기로 정렬
Контент уже на месте,콘텐츠가 이미 있습니다
Копирование IVFC слой {} в nca: {},IVFC 레이어 {}를 nca에 복사: {}
Копирование PFS0 в nca,PFS0을 nca에 복사
Копирование PFS0 хэш таблицы в nca,PFS0 해시 테이블을 nca에 복사
Копирование SDK {} в файл: {}...,SDK {}를 파일로 복사 중: {}...
Копировать,복사
Корейский,한국어
Корень не найден,루트 없음
Корень сохранения не существует,세이브 데이터 루트가 존재하지 않습니다
 сортировка по пользователю, 사용자로 정렬
Корея,한국
Курсор на обеих панелях,양쪽 패널에 커서
Латиноамериканский испанский,라틴 아메리카 스페인어
Май,5월
Март,3월
Масштаб: По ширине,배율: 너비에 맞춤
Масштаб: По экрану,배율: 화면에 맞춤
Масштаб: Точка в точку,배율: 1:1
Масштаб: Увеличение x2,배율: 2배 확대
 сортировка по порядку игры, 플레이 순서로 정렬
Место в  NAND         : {},NAND 공간         : {}
Место на SD карте     : {},SD 카드 공간     : {}
Место на приставке не занято,콘솔에 공간이 없습니다
Место установки        : ,설치 위치        :
Мета контент отсутствует,콘텐츠 메타가 없습니다
Миссия провалена\n\nНажмите А для выхода,미션 실패\n\n나가려면 A 버튼을 누르세요
Миссия успешна\n\nОсталось ходов: {}\n\nНажмите А для выхода,미션 성공\n\n남은 이동 횟수: {}\n\n나가려면 A 버튼을 누르세요
Модификация файла не удалась,파일 수정에 실패했습니다
На выбранном устройстве нет достаточного свободного места для установки,선택한 장치에 설치할 충분한 여유 공간이 없습니다
На месте нет достаточно свободного места,충분한 여유 공간이 없습니다
 сортировка по размеру, 크기로 정렬
Нажмите (+) для перезаписи конфига обновлённым\n\nЛюбую другую кнопку для пропуска,(+) 버튼을 눌러 업데이트된 설정으로 덮어쓰기\n\n다른 버튼을 눌러 건너뛰기
"Нажмите (+) для удаления, любую другую кнопку для пропуска...\n (-) Удалять все, больше не спрашивая","(+) 버튼을 눌러 삭제, 다른 버튼을 눌러 건너뛰기...\n (-) 모두 삭제, 다시 묻지 않음"
"Нажмите A, чтобы продолжить, другую кнопку, чтобы выйти","계속하려면 A 버튼을, 나가려면 다른 버튼을 누르세요"
"Нажмите B, чтобы вернуться",돌아가려면 B 버튼을 누르세요
Нажмите любую кнопку,아무 버튼이나 누르세요
Название: ,이름:
Найден SDK: {},SDK 찾음: {}
Найден {} зарегистрированный контент-файл,{}개의 등록된 콘텐츠 파일을 찾았습니다
Найден {} контент-файл,{}개 콘텐츠 파일 찾음
Найден {} пользователь,{}명의 사용자를 찾았습니다
%% заряд-разряд    : {},충방전 %%    : {}
Найден {} потерянный контент-файл,{}개의 유실된 콘텐츠 파일을 찾았습니다
Найден {} файл,{}개 파일 찾음
Найден {} файл с ошибками,{}개의 오류 파일을 찾았습니다
Найден и удалён {} неиспользуемый тикет,{}개의 사용하지 않는 티켓을 찾아 삭제했습니다
Найдена {} запись об игре,{}개의 게임 기록을 찾았습니다
Найдена {} запись об ошибках,{}개의 오류 기록을 찾았습니다
Найдена {} установленная игра,{}개의 설치된 게임을 찾았습니다
Найдено {} записей об играх,{}개의 게임 기록을 찾았습니다
Найдено {} записей об ошибках,{}개의 오류 기록을 찾았습니다
Найдено {} записи об играх,{}개의 게임 기록을 찾았습니다
    Дело здесь в одном из основных,    이것은 섀도우 논리의 기본
({}/{}) Устанавливается {},({}/{}) {} 설치 중
Найдено {} записи об ошибках,{}개의 오류 기록을 찾았습니다
Найдено {} зарегистрированных контент-файла,{}개의 등록된 콘텐츠 파일을 찾았습니다
Найдено {} зарегистрированных контент-файлов,{}개의 등록된 콘텐츠 파일을 찾았습니다
Найдено {} контент-файла,{}개 콘텐츠 파일 찾음
Найдено {} контент-файлов,{}개의 콘텐츠 파일을 찾았습니다
Найдено {} обновление,{}개 업데이트 발견
Найдено {} обновлений,{}개 업데이트 발견
Найдено {} обновления,{}개 업데이트 발견
Найдено {} пользователей,{}명의 사용자를 찾았습니다
Найдено {} пользователя,{}명의 사용자를 찾았습니다
Найдено {} потерянных контент-файла,{}개의 유실된 콘텐츠 파일을 찾았습니다
Найдено {} потерянных контент-файлов,{}개의 유실된 콘텐츠 파일을 찾았습니다
Найдено {} сохранение,{}개 세이브 데이터 발견
Найдено {} сохранение...,{}개 세이브 찾음...
Найдено {} сохранений,{}개 세이브 데이터 발견
Найдено {} сохранений...,{}개 세이브 찾음...
Найдено {} сохранения,{}개 세이브 데이터 발견
Найдено {} сохранения...,{}개 세이브 찾음...
Найдено {} установленные игры,{}개의 설치된 게임을 찾았습니다
Найдено {} установленных игр,{}개의 설치된 게임을 찾았습니다
Найдено {} файла,{}개 파일 찾음
Найдено {} файла с ошибками,{}개의 오류 파일을 찾았습니다
Найдено {} файлов,{}개 파일 찾음
Найдено {} файлов с ошибками,{}개의 오류 파일을 찾았습니다
Найдено и удалено {} неиспользуемых тикета,{}개의 사용하지 않는 티켓을 찾아 삭제했습니다
Найдено и удалено {} неиспользуемых тикетов,{}개의 사용하지 않는 티켓을 찾아 삭제했습니다
Найдено существующее сохранение. Восстанавливаю бекап в него...,기존 세이브 데이터를 찾았습니다. 백업을 복원합니다...
Настройки,설정
Настройки DBI,DBI 설정
Настройки FB2,FB2 설정
Начало игры           : -,게임 시작           : -
Начало игры           : {},게임 시작           : {}
Начало создания Control.nca,Control.nca 생성 시작
Начало создания Program.nca,Program.nca 생성 시작
Начало установки. Место установки: ,설치 시작. 설치 위치:
Начать установку,설치 시작
Не доступно,사용 불가
Не известно,알 수 없음
"Не найден USB диск, который смог бы вместить получившийся дамп. Убедитесь, что он отформатирован в ExFAT.",결과 덤프를 담을 수 있는 USB 드라이브를 찾을 수 없습니다. ExFAT으로 포맷되었는지 확인하세요.
Не найдены требуемые тикеты,필요한 티켓을 찾을 수 없습니다
. Время простоя \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m,. 유휴 시간 \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m
Не получилось создать NSP,NSP를 생성하지 못했습니다
Не удалось получить список,목록을 가져오지 못했습니다
Не удалось установить аватар\n{},아바타를 설정하지 못했습니다\n{}
Не установлен,설정되지 않음
Невозможно найти путь,경로를 찾을 수 없습니다
Невозможно открыть папку журналов ошибок,오류 로그 폴더를 열 수 없습니다
Невозможно переименовать '{}' в '{}':,'{}'을(를) '{}'(으)로 이름을 바꿀 수 없습니다:
Невозможно получить список LFS,LFS 목록을 가져올 수 없습니다
Невозможно получить список пользователей,사용자 목록을 가져올 수 없습니다
Невозможно получить статус связи с Nintendo Account,Nintendo Account 연결 상태를 가져올 수 없습니다
...готово,...완료
Невозможно получить число записей об ошибках,오류 기록 수를 가져올 수 없습니다
Невозможно прочитать общие тикеты,공통 티켓을 읽을 수 없습니다
Невозможно прочитать персонализированные тикеты,개인화된 티켓을 읽을 수 없습니다
Невозможно разобрать content meta,콘텐츠 메타 구문 분석 불가
Невозможно разобрать content meta. Неожиданная ошибка,콘텐츠 메타를 구문 분석할 수 없습니다. 예기치 않은 오류
Невозможно разобрать content meta. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,콘텐츠 메타를 구문 분석할 수 없습니다. 오래된 펌웨어입니다. HOS 업데이트가 필요합니다
Невозможно разобрать nca. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,nca를 구문 분석할 수 없습니다. 오래된 펌웨어입니다. HOS 업데이트가 필요합니다
Невозможно разобрать индекс кеша,캐시 인덱스를 구문 분석할 수 없습니다
Невозможно распаковать '{}':,'{}'의 압축을 풀 수 없습니다:
Невозможно скопировать файл\n   '{}'\n➡ '{}'\n,파일을 복사할 수 없습니다\n   '{}'\n➡ '{}'\n
Невозможно смонтировать сохранение,세이브 데이터를 마운트할 수 없습니다
Невозможно смонтировать устройство сохраниения,세이브 데이터 장치를 마운트할 수 없습니다
Невозможно создать выходной zip-файл: ,출력 zip 파일을 생성할 수 없습니다:
Невозможно создать каталог,디렉터리를 생성할 수 없습니다
Невозможно создать каталог '{}':,디렉터리 '{}'를 생성할 수 없습니다:
Невозможно создать файл,파일을 생성할 수 없습니다
Невозможно создать файл '{}':,파일 '{}'을(를) 생성할 수 없습니다:
Недопустимый идентификатор,잘못된 식별자
Неизвестная игра [{:016x}],알 수 없는 게임 [{:016x}]
: {:>4} сохранение,: {:>4}개 세이브
Неизвестно,알 수 없음
Неизвестный тайтл,알 수 없는 타이틀
Неиспользуемый тикет: ,사용하지 않는 티켓:
Немецкий,독일어
Неправильное хранилище,잘못된 스토리지
Неправильный родительский объект,잘못된 상위 개체
Нет,아니
Нет ,아니
Нет VFS. Прекращение работы,VFS 없음. 중단합니다
Нет exefs VFS. Прекращение работы,exefs VFS 없음. 중단합니다
: {:>4} сохранений,: {:>4}개 세이브
Нет logo VFS. Прекращение работы,logo VFS 없음. 중단합니다
Нет romfs VFS. Прекращение работы,romfs VFS 없음. 중단합니다
Нет лого,로고 없음
Нечего устанавливать,설치할 항목 없음
Никнейм консоли         : {},콘솔 닉네임         : {}
Но у гиби транзисторы собирают с,하지만 기비들은 밭에서 자라는
Новое имя для '{}','{}'의 새 이름
Новый каталог,새 디렉터리
Новый размер сохранения в МБ,새 세이브 데이터 크기(MB)
Новый рейтинг (-1 для удаления),새 등급 (-1은 삭제)
: {:>4} сохранения,: {:>4}개 세이브
Номер страницы,페이지 번호
Ночь,야간
Нужен связанный аккаунт,연결된 계정 필요
ОШИБКА ПОЛУЧЕНИЯ ЭКСТРА ДАННЫХ,추가 데이터 가져오기 오류
Обнаружены недопустимые символы,잘못된 문자가 발견되었습니다
Обновить DBI,DBI 업데이트
Обновить DBI из этого файла,이 파일에서 DBI 업데이트
Обновить TitleDB,TitleDB 업데이트
   {:>3} мин,   {:>3} 분
Обновление TitleDB,TitleDB 업데이트
Обновление базы данных...,데이터베이스 업데이트 중...
Обновление версии до {} {}\n\nНажмите (+) для продолжения\nЛюбую другую кнопку для отмены,버전 {} (으)로 업데이트 중 {}\n\n(+)를 눌러 계속 진행\n다른 버튼을 눌러 취소
Обновление времени...,시간 업데이트 중...
Обновление закончено\n\nНажмите любую кнопку\nдля перезапуска DBI,업데이트 완료\n\n아무 버튼이나 누르세요\nDBI를 다시 시작합니다
Обновление фейковой записи {} ➡ [v{}],가짜 기록 업데이트 {} ➡ [v{}]
Обновление. Пожалуйста подождите...,업데이트 중입니다. 잠시만 기다려 주십시오...
Обновляется запись об игре...,게임 기록 업데이트 중...
Обрабатывается запись {:016X},기록 {:016X} 처리 중
Обратный альбом (180°),역방향 가로 (180°)
Обратный портрет (270°),역방향 세로 (270°)
Общее время активной игры     : {} часов,총 활성 플레이 시간     : {} 시간
Общее время дампа {:d}:{:02d}:{:02d},총 덤프 시간 {:d}:{:02d}:{:02d}
Общее время запущенных игр    : {} часов,총 게임 실행 시간    : {} 시간
Общее время игры      : -,총 플레이 시간      : -
Общее время игры      : {:d} часов {:02d} минут,총 플레이 시간      : {:d}시간 {:02d}분
Общее время установки: {:d}:{:02d}:{:02d},총 설치 시간: {:d}:{:02d}:{:02d}
Общее время: {:02}:{:02}:{:02},총 시간: {:02}:{:02}:{:02}
Общее занимаемое место: N:{} + S:{} = {},총 차지 공간: N:{} + S:{} = {}
Общее число запусков  : -,총 실행 횟수  : -
Общее число игровых сессий    : {},총 게임 세션 수    : {}
Общие,일반
Общий размер передачи  : ,총 전송 크기  :
Общий размер установки : ,총 설치 크기 :
Общий размер установки: {},총 설치 크기: {}
Объединение списков,목록 병합
Объект {} не допустим,개체 {}이(가) 잘못됨
Объект {} не может быть создан,개체 {}을(를) 생성할 수 없습니다
Объект не открыт для редактирования,개체가 편집을 위해 열려 있지 않습니다
Объект удалён,개체 삭제됨
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},블루투스 MAC 주소   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Объект уже открыт для редактирования,개체가 이미 편집을 위해 열려 있습니다
Огибка получения адреса сокета: {} {},소켓 주소 가져오기 오류: {} {}
Ожидаемый размер: {},예상 크기: {}
Ожидается ,필요합니다
Ожидается большой (>4GB) файл,큰(>4GB) 파일이 필요합니다
Ожидается запуск dbibackend на стороне ПК...,PC에서 dbibackend 실행 대기 중...
Ожидание включения интерфейса: ,인터페이스 활성화 대기 중:
Ожидание: {} секунд,대기 중: {}초
Ожидание: {} секунда,대기 중: {}초
Ожидание: {} секунды,대기 중: {}초
CDIR в листинге,목록에 CDIR
Ориентация,방향
Ориентация...,방향...
Освобождено места в NAND: ,NAND 여유 공간:
Освобождено места на SD : ,SD 여유 공간:
Основной SDK не найден. Пробуем мультипрограмный вариант,기본 SDK를 찾을 수 없습니다. 멀티 프로그램 옵션을 시도합니다
Оставить сохранения,세이브 데이터 남기기
Осталось ходов:    {:>3},남은 이동 횟수:    {:>3}
Остаток файла пропускается,나머지 파일을 건너뜁니다
Отключение связи с мобильным приложением...,모바일 앱 연결 해제 중...
Configuration Id1     : {},Configuration Id1     : {}
Открываем папку прошивки...,펌웨어 폴더 여는 중...
Открыть,열기
Открыть вторую панель,두 번째 패널 열기
Открыть как 7Z,7Z로 열기
Открыть как RAR,RAR로 열기
Открыть как ZIP,ZIP으로 열기
Открыть как hex,hex로 열기
Открыть как текст,텍스트로 열기
Открыть контент по MTP,MTP로 콘텐츠 열기
Открыть папку LFS,LFS 폴더 열기
Content meta не найден. Установка прервана,콘텐츠 메타 없음. 설치 중단
Отослано {}/{} байт,{}/{} 바이트 전송됨
Отсутствуют ES сигпатчи!,ES 시그패치가 없습니다!
Очистка /atmosphere/contents,/atmosphere/contents 정리
Очистка кеша rightsId...,rightsId 캐시 정리...
Очистка папки...,폴더 정리 중...
Очистка плейсхолдеров...,플레이스홀더 정리 중...
Очистка системы от мусора,시스템에서 불필요한 파일 정리
Очистка сохранений,세이브 데이터 정리
Очистка...,정리 중...
Ошибка FTP сервера,FTP 서버 오류
DBI Просмотр альбома,DBI 앨범 보기
Ошибка во время копирования файла,파일 복사 중 오류 발생
Ошибка во время обновления тайтла,타이틀 업데이트 중 오류
Ошибка выделения сокета: {},소켓 할당 오류: {}
Ошибка завершения соединения: {},연결 종료 오류: {}
Ошибка загрузки картинки,이미지 로드 오류
Ошибка загрузки файла из альбома: {},앨범에서 파일 로드 오류: {}
Ошибка закрытия сокета: {},소켓 닫기 오류: {}
Ошибка записи файла: {},파일 쓰기 오류: {}
Ошибка изменения размера файла,파일 크기 변경 오류
Ошибка инициализации {}: {},{} 초기화 오류: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз","십자 패드 및 스틱 - 스크롤, L - 페이지 업, R - 페이지 다운"
Ошибка опроса сокета: {},소켓 폴링 오류: {}
Ошибка открытия каталога: {},디렉터리 열기 오류: {}
Ошибка открытия сокета: {},소켓 열기 오류: {}
Ошибка открытия файла,파일 열기 오류
Ошибка открытия файла '{}': {},파일 '{}' 열기 오류: {}
Ошибка открытия файла: {},파일 열기 오류: {}
Ошибка отсылки: {},전송 오류: {}
Ошибка переименования: {},이름 바꾸기 오류: {}
Ошибка подключения: {},연결 오류: {}
Ошибка подмены SDK: {},SDK 교체 오류: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз, R3 - Текст/Hex","십자 패드 및 스틱 - 스크롤, L - 페이지 업, R - 페이지 다운, R3 - 텍스트/Hex"
Ошибка получения адреса узла: {},호스트 주소 가져오기 오류: {}
Ошибка получения внеочередных данных: {},긴급 데이터 수신 오류: {}
Ошибка получения имени сокета: {} {},소켓 이름 가져오기 오류: {} {}
Ошибка получения информаци о файле: {},파일 정보 가져오기 오류: {}
Ошибка получения размера файла: {},파일 크기 가져오기 오류: {}
Ошибка получения флагов сокета: {},소켓 플래그 가져오기 오류: {}
Ошибка получения хранилища {},{} 스토리지 가져오기 오류
Ошибка получения: {},수신 오류: {}
Ошибка получения: {} {},수신 오류: {} {}
Ошибка посылки файла: {},파일 전송 오류: {}
   Получение списка бекапов...   ,   백업 목록 가져오는 중...
Ошибка привязки сокета к порту {}: {},소켓을 포트 {}에 바인딩하는 중 오류: {}
Ошибка привязки: {},바인딩 오류: {}
Ошибка принятия соединения: {} {},연결 수락 오류: {} {}
Ошибка приёма соединения: {},연결 수락 오류: {}
Ошибка проверси метки сокета: {},소켓 레이블 확인 오류: {}
Ошибка прослушивания: {},수신 오류: {}
Ошибка прослушки сокета: {},소켓 수신 오류: {}
Ошибка сжатия,압축 오류
Ошибка создания каталога: {},디렉터리 생성 오류: {}
Ошибка создания сокета: {},소켓 생성 오류: {}
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,십자 패드/스틱 - 페이지 탐색\n\n     ZR+ZL - 페이지 이동... \n\n       L/R - 챕터 탐색   \n\n       (-) - 도움말         \n\n       (+) - 메뉴
Ошибка создания сохранения,세이브 데이터 생성 오류
Ошибка удаления каталога: {},디렉터리 삭제 오류: {}
Ошибка удаления файла: {},파일 삭제 오류: {}
Ошибка установки флагов сокета: {},소켓 플래그 설정 오류: {}
Ошибка чтения записи об игре: {},게임 기록 읽기 오류: {}
Ошибка чтения каталога: {},디렉터리 읽기 오류: {}
Ошибка чтения регистров max17050: ,max17050 레지스터 읽기 오류:
Ошибка чтения сохранённых параметров контроллера: ,저장된 컨트롤러 파라미터 읽기 오류:
Ошибка чтения файла: {},파일 읽기 오류: {}
DeviceId                : {0:} ({0:016X}),DeviceId                : {0:} ({0:016X})
Ошибок не найдено,오류 없음
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),잘못된 DLC 번호 (0x001-0x7FF 범위여야 함)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),잘못된 DLC 번호 (1-2047 범위여야 함)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","잘못된 티켓 {0}: kg {1:02X}, pm {2:02X}"
