original,translation
 Запуск игры, 啟動遊戲
Вырезать,剪下
Выход на рабочий стол,退出至主畫面
Вычисление хэша,正在計算雜湊
Вычисленное время конца : {},計算的結束時間：{}
Вычисленное время начала: {},計算的開始時間：{}
Генерация DLC [{:016X}][v{}],正在產生 DLC [{:016X}][v{}]
Генерация DLC анлокера...,正在產生 DLC 解鎖器...
Генерируется анлокер для {:016X} с номером {} и версией {}...,正在為 {:016X} 產生編號為 {} 且版本為 {} 的解鎖器...
Генерируется ярлык для пути '{}' и аргументов '{}'...,正在為路徑 '{}' 和參數 '{}' 產生捷徑...
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m,使用者登出 \x1b[36;1m{}\x1b[37;1m
Главное меню,主選單
Голландский,荷蘭文
Да,是
"Да, я уверен",是的，我確定
Дамп анлокера в '{}'...,正在將解鎖器轉儲至 '{}'...
Дамп текущей прошивки,轉儲目前韌體
Дамп ярлыка в '{}'...,正在將捷徑轉儲至 '{}'...
Дата первого игрового события : {},首次遊戲事件日期：{}
Действия с файлами,檔案操作
Действия с файлами ({}),檔案操作 ({})
 Логин пользователя \x1b[36;1m{}\x1b[37;1m,使用者登入 \x1b[36;1m{}\x1b[37;1m
Декабрь,十二月
День,白天
Диаграмма активности,活動圖表
Для бекапов,備份
Для выхода нажмите любую кнопку,按任意鍵離開
Для дампов,轉儲
Для логов,日誌
Добавить в любимые,新增至我的最愛
Добавлять суффикс к имени файла,在檔案名稱後附加後綴
Достаточное питание            : {},電源充足：{}
 Переключение на игру, 切換至遊戲
Европа,歐洲
Есть исправление RCM бага   : {},有 RCM bug 修補：{}
"Есть несохранёные изменения.\nВы хотите их сохранить?\n\n(+) - Да, сохранить\n\n(-) - Выйти без сохранения\n\nДругая кнопка - Отмена",有未儲存的變更。\n您要儲存嗎？\n\n(+) - 是，儲存\n\n(-) - 不儲存並離開\n\n其他按鈕 - 取消
Желаемая версия: {},所需版本：{}
Журнал активности,活動日誌
Журналирование действий,記錄活動
Завершено,已完成
Загружается список обновлений...,正在下載更新清單...
Загружено ,已下載
Загрузка изображения...,正在載入圖片...
 Режим работы изменился: {}, 操作模式已變更：{}
Загрузка текста...{}%,正在載入文字...{}%
Загрузка файла... {}%,正在載入檔案... {}%
Задать размер файла {} не удалось: {},設定檔案大小 {} 失敗：{}
Закладки на SD,SD 卡上的書籤
Закончено за {:02d}:{:02d}:{:02d},完成於 {:02d}:{:02d}:{:02d}
Закончилась память при посылке ответа,傳送回應時記憶體不足
Закончились дополнительные буферы. Скорость записи на носитель слишком низка,額外緩衝區已用盡。媒體寫入速度過慢
Закрытие соединения,正在關閉連線
Закрытие соединения к {}:{},正在關閉至 {}:{} 的連線
 Сброс системных часов,重置系統時鐘
Запаковать LFS в romfs.bin,將 LFS 打包至 romfs.bin
Запаковать в romfs.bin,打包至 romfs.bin
Запаковка папки в RomFS,正在將資料夾打包至 RomFS
Записанное время конца  : {},記錄的結束時間：{}
Записанное время начала : {},記錄的開始時間：{}
Запись в CAL0 разрешена     : {},允許寫入 CAL0：{}
Запись в файл...,正在寫入檔案...
Запись за пределами файла,寫入超出檔案範圍
Заполнение нулями,正在用零填滿
Заполнить свободное место на SD нулями,用零填滿 SD 卡上的可用空間
 Сворачивание игры, 最小化遊戲
Запрет захвата видео,禁止影片擷取
Запрет скриншотов,禁止螢幕截圖
Запрещено,禁止
Запрос на удаление ,請求刪除
Запускавшиеся игры,已啟動的遊戲
Запускать точку доступа,啟動存取點
Запустить FTP сервер,啟動 FTP 伺服器
Запустить FTP сервер...,啟動 FTP 伺服器...
Запустить HTTP сервер,啟動 HTTP 伺服器
Запустить HTTP сервер...,啟動 HTTP 伺服器...
 Состояние электропитания изменилось: {}, 電源狀態已變更：{}
Запустить МТР соединение,啟動 MTP 連線
Запустить случайную игру,啟動隨機遊戲
Заряд батареи                  : {},電池電量：{}
Заряд батареи                  : {}%,電池電量：{}%
Заряд батареи (сырое значение) : {}%,電池電量 (原始值)：{}%
Зарядка батареи                : {},電池充電中：{}
Здесь пусто,此處為空
Игра анонсирует SDK {},遊戲 SDK {}
" и {} новое DLC,"," 和 {} 個新 DLC,"
"Игра анонсирует более новый SDK ({}), чем текущая прошивка ({})",遊戲 SDK ({}) 高於當前韌體 ({})
Игра использует titleId от дополнения,遊戲使用 DLC 的 titleId
Игра использует titleId от обновления,遊戲使用更新的 titleId
Извлечь в LFS,解壓縮至 LFS
Изменение размера сохранения на {} [{}]...,正在將存檔大小調整為 {} [{}]...
Изменить версию DLC (десятичную),變更 DLC 版本 (十進位)
Изменить номер DLC (десятичный),變更 DLC 編號 (十進位)
Изменить номер DLC (шестнадцатеричный),變更 DLC 編號 (十六進位)
Изменён размер SaveFS,SaveFS 大小已變更
"    Великий колдун сказал, что ракеты",    偉大的巫師說，火箭
" и {} новых DLC,"," 和 {} 個新 DLC,"
Импорт исправленного тикета...,正在匯入已修補的票證...
Импорт тикета...,正在匯入票證...
Имя     : ,名稱     :
"Имя каталога\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать",目錄名稱\n'{}'\n包含無效字元。\n無法建立。\n\n按 A - 中止，B - 略過，X - 重新命名
"Имя файла\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать",檔案名稱\n'{}'\n包含無效字元。\n無法建立。\n\n按 A - 中止，B - 略過，X - 重新命名
Инсталлируется romfs.bin,正在安裝 romfs.bin
Инструменты,工具
Информация о зарядке батареи,電池充電資訊
Информация о контенте,內容資訊
Информация о контенте ({}),內容資訊 ({})
 сортировка по дате создания, 依建立日期排序
Информация о прошивке,韌體資訊
Информация о системе,系統資訊
Информация о сохранении,存檔資訊
Информация о сохранении...,存檔資訊...
Информация о тикете,票證資訊
Информация о тикете...,票證資訊...
Информация об NSP,NSP 資訊
Информация об атмосфере,Atmosphere 資訊
Информация об игровой активности,遊戲活動資訊
Информация об источние питания,電源資訊
 сортировка по имени, 依名稱排序
Информация об оборудовании,硬體資訊
Информация...,資訊...
Испанский,西班牙文
Использовано дополнительной памяти: {}. Создано буферов: {},已使用額外記憶體：{}。已建立緩衝區：{}
Использовать 5 GHz,使用 5 GHz
Использовать MSG_WAITALL в recv,在 recv 中使用 MSG_WAITALL
Использовать для неё TitleID,為其使用 TitleID
Использовать папку для...,將資料夾用於...
Использовать разгон,使用超頻
Использовать скрытый SSID,使用隱藏的 SSID
 сортировка по имени игры, 依遊戲名稱排序
Используется ,正在使用
Используется USB{},正在使用 USB{}
"Испытания ракет продолжаются,",火箭試驗仍在繼續，
Источник питания                : {},電源：{}
Итальянский,義大利文
Ищется control для ProgramId {},正在搜尋 ProgramId {} 的 control
Ищется exefs/romfs для ProgramId {},正在搜尋 ProgramId {} 的 exefs/romfs
Ищется exefs/romfs/logo для ProgramId {},正在搜尋 ProgramId {} 的 exefs/romfs/logo
Ищется {},正在搜尋 {}
 сортировка по месту установки, 依安裝位置排序
Июль,七月
Июнь,六月
Канадский французский,加拿大法文
"Когда ваше устройство подключится, нажмите любую кнопку",當您的裝置連線後，請按任意鍵
Код партии батареи    : {} ({}),電池批號：{} ({})
Кодировка,編碼
Конвертация в фейковые ,轉換為偽造票證
Конец игры            : -,遊戲結束時間：-
Конец игры            : {},遊戲結束時間：{}
 сортировка по общему размеру, 依總大小排序
Контент уже на месте,內容已存在
Копирование IVFC слой {} в nca: {},正在將 IVFC 層 {} 複製到 nca：{}
Копирование PFS0 в nca,正在將 PFS0 複製到 nca
Копирование PFS0 хэш таблицы в nca,正在將 PFS0 雜湊表複製到 nca
Копирование SDK {} в файл: {}...,正在將 SDK {} 複製到檔案：{}...
Копировать,複製
Корейский,韓文
Корень не найден,找不到根目錄
Корень сохранения не существует,存檔根目錄不存在
 сортировка по пользователю, 依使用者排序
Корея,韓國
Курсор на обеих панелях,雙面板游標
Латиноамериканский испанский,拉丁美洲西班牙文
Май,五月
Март,三月
Масштаб: По ширине,縮放：符合寬度
Масштаб: По экрану,縮放：符合螢幕
Масштаб: Точка в точку,縮放：點對點
Масштаб: Увеличение x2,縮放：放大 x2
 сортировка по порядку игры, 依遊戲順序排序
Место в  NAND         : {},NAND 空間：{}
Место на SD карте     : {},SD 卡空間：{}
Место на приставке не занято,主機上未佔用空間
Место установки        : ,安裝位置：
Мета контент отсутствует,缺少元內容
Миссия провалена\n\nНажмите А для выхода,任務失敗\n\n按 A 離開
Миссия успешна\n\nОсталось ходов: {}\n\nНажмите А для выхода,任務成功\n\n剩餘移動次數：{}\n\n按 A 離開
Модификация файла не удалась,修改檔案失敗
На выбранном устройстве нет достаточного свободного места для установки,所選裝置沒有足夠的可用空間進行安裝
На месте нет достаточно свободного места,沒有足夠的可用空間
 сортировка по размеру, 依大小排序
Нажмите (+) для перезаписи конфига обновлённым\n\nЛюбую другую кнопку для пропуска,按 (+) 以更新後的設定檔覆寫\n\n按其他任何鍵略過
"Нажмите (+) для удаления, любую другую кнопку для пропуска...\n (-) Удалять все, больше не спрашивая",按 (+) 刪除，按其他任何鍵略過...\n (-) 全部刪除，不再詢問
"Нажмите A, чтобы продолжить, другую кнопку, чтобы выйти",按 A 繼續，按其他鍵離開
"Нажмите B, чтобы вернуться",按 B 返回
Нажмите любую кнопку,按任意鍵
Название: ,名稱：
Найден SDK: {},找到 SDK: {}
Найден {} зарегистрированный контент-файл,找到 {} 個已註冊的內容檔案
Найден {} контент-файл,找到 {} 個內容檔案
Найден {} пользователь,找到 {} 位使用者
%% заряд-разряд    : {},充放電 %%：{}
Найден {} потерянный контент-файл,找到 {} 個孤立的內容檔案
Найден {} файл,找到 {} 個檔案
Найден {} файл с ошибками,找到 {} 個錯誤檔案
Найден и удалён {} неиспользуемый тикет,找到並刪除了 {} 張未使用的票證
Найдена {} запись об игре,找到 {} 筆遊戲記錄
Найдена {} запись об ошибках,找到 {} 筆錯誤記錄
Найдена {} установленная игра,找到 {} 款已安裝的遊戲
Найдено {} записей об играх,找到 {} 筆遊戲記錄
Найдено {} записей об ошибках,找到 {} 筆錯誤記錄
Найдено {} записи об играх,找到 {} 筆遊戲記錄
    Дело здесь в одном из основных,    這源於 Shadok 邏輯的
({}/{}) Устанавливается {},({}/{}) 正在安裝 {}
Найдено {} записи об ошибках,找到 {} 筆錯誤記錄
Найдено {} зарегистрированных контент-файла,找到 {} 個已註冊的內容檔案
Найдено {} зарегистрированных контент-файлов,找到 {} 個已註冊的內容檔案
Найдено {} контент-файла,找到 {} 個內容檔案
Найдено {} контент-файлов,找到 {} 個內容檔案
Найдено {} обновление,找到 {} 個更新
Найдено {} обновлений,找到 {} 個更新
Найдено {} обновления,找到 {} 個更新
Найдено {} пользователей,找到 {} 位使用者
Найдено {} пользователя,找到 {} 位使用者
Найдено {} потерянных контент-файла,找到 {} 個孤立的內容檔案
Найдено {} потерянных контент-файлов,找到 {} 個孤立的內容檔案
Найдено {} сохранение,找到 {} 個存檔
Найдено {} сохранение...,找到 {} 個存檔...
Найдено {} сохранений,找到 {} 個存檔
Найдено {} сохранений...,找到 {} 個存檔...
Найдено {} сохранения,找到 {} 個存檔
Найдено {} сохранения...,找到 {} 個存檔...
Найдено {} установленные игры,找到 {} 款已安裝的遊戲
Найдено {} установленных игр,找到 {} 款已安裝的遊戲
Найдено {} файла,找到 {} 個檔案
Найдено {} файла с ошибками,找到 {} 個錯誤檔案
Найдено {} файлов,找到 {} 個檔案
Найдено {} файлов с ошибками,找到 {} 個錯誤檔案
Найдено и удалено {} неиспользуемых тикета,找到並刪除了 {} 張未使用的票證
Найдено и удалено {} неиспользуемых тикетов,找到並刪除了 {} 張未使用的票證
Найдено существующее сохранение. Восстанавливаю бекап в него...,找到現有存檔。正在將備份還原至其中...
Настройки,設定
Настройки DBI,DBI 設定
Настройки FB2,FB2 設定
Начало игры           : -,遊戲開始時間：-
Начало игры           : {},遊戲開始時間：{}
Начало создания Control.nca,開始建立 Control.nca
Начало создания Program.nca,開始建立 Program.nca
Начало установки. Место установки: ,開始安裝。安裝位置：
Начать установку,開始安裝
Не доступно,不可用
Не известно,未知
"Не найден USB диск, который смог бы вместить получившийся дамп. Убедитесь, что он отформатирован в ExFAT.",找不到可容納轉儲的 USB 磁碟。請確保其格式化為 ExFAT。
Не найдены требуемые тикеты,找不到所需的票證
. Время простоя \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m,. 待機時間 \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m
Не получилось создать NSP,無法建立 NSP
Не удалось получить список,無法取得清單
Не удалось установить аватар\n{},設定頭像失敗\n{}
Не установлен,未設定
Невозможно найти путь,找不到路徑
Невозможно открыть папку журналов ошибок,無法開啟錯誤日誌資料夾
Невозможно переименовать '{}' в '{}':,無法將 '{}' 重新命名為 '{}'：
Невозможно получить список LFS,無法取得 LFS 清單
Невозможно получить список пользователей,無法取得使用者清單
Невозможно получить статус связи с Nintendo Account,無法取得 Nintendo Account 連結狀態
...готово,...完成
Невозможно получить число записей об ошибках,無法取得錯誤記錄數
Невозможно прочитать общие тикеты,無法讀取通用票證
Невозможно прочитать персонализированные тикеты,無法讀取個人化票證
Невозможно разобрать content meta,無法解析 content meta
Невозможно разобрать content meta. Неожиданная ошибка,無法解析 content meta。發生意外錯誤
Невозможно разобрать content meta. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,無法解析 content meta。韌體過舊。需要更新 HOS
Невозможно разобрать nca. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,無法解析 nca。韌體過舊。需要更新 HOS
Невозможно разобрать индекс кеша,無法解析快取索引
Невозможно распаковать '{}':,無法解壓縮 '{}'：
Невозможно скопировать файл\n   '{}'\n➡ '{}'\n,無法複製檔案\n   '{}'\n➡ '{}'\n
Невозможно смонтировать сохранение,無法掛載存檔
Невозможно смонтировать устройство сохраниения,無法掛載存檔裝置
Невозможно создать выходной zip-файл: ,無法建立輸出 zip 檔案：
Невозможно создать каталог,無法建立目錄
Невозможно создать каталог '{}':,無法建立目錄 '{}'：
Невозможно создать файл,無法建立檔案
Невозможно создать файл '{}':,無法建立檔案 '{}'：
Недопустимый идентификатор,識別碼無效
Неизвестная игра [{:016x}],未知遊戲 [{:016x}]
: {:>4} сохранение,: {:>4} 個存檔
Неизвестно,未知
Неизвестный тайтл,未知標題
Неиспользуемый тикет: ,未使用的票證：
Немецкий,德文
Неправильное хранилище,儲存空間不正確
Неправильный родительский объект,父物件不正確
Нет,否
Нет ,否
Нет VFS. Прекращение работы,無 VFS。正在中止
Нет exefs VFS. Прекращение работы,無 exefs VFS。正在中止
: {:>4} сохранений,: {:>4} 個存檔
Нет logo VFS. Прекращение работы,無 logo VFS。正在中止
Нет romfs VFS. Прекращение работы,無 romfs VFS。正在中止
Нет лого,無圖示
Нечего устанавливать,沒有可安裝的項目
Никнейм консоли         : {},主機暱稱：{}
Но у гиби транзисторы собирают с,但 Gibi 的電晶體是從
Новое имя для '{}','{}' 的新名稱
Новый каталог,新目錄
Новый размер сохранения в МБ,新的存檔大小 (MB)
Новый рейтинг (-1 для удаления),新評級 (-1 表示刪除)
: {:>4} сохранения,: {:>4} 個存檔
Номер страницы,頁碼
Ночь,夜晚
Нужен связанный аккаунт,需要已連結的帳號
ОШИБКА ПОЛУЧЕНИЯ ЭКСТРА ДАННЫХ,取得額外資料時發生錯誤
Обнаружены недопустимые символы,偵測到無效字元
Обновить DBI,更新 DBI
Обновить DBI из этого файла,從此檔案更新 DBI
Обновить TitleDB,更新 TitleDB
   {:>3} мин,   {:>3} 分鐘
Обновление TitleDB,更新 TitleDB
Обновление базы данных...,正在更新資料庫...
Обновление версии до {} {}\n\nНажмите (+) для продолжения\nЛюбую другую кнопку для отмены,更新版本至 {} {}\n\n按 (+) 繼續\n按其他任何鍵取消
Обновление времени...,正在更新時間...
Обновление закончено\n\nНажмите любую кнопку\nдля перезапуска DBI,更新完成\n\n按任意鍵\n重新啟動 DBI
Обновление фейковой записи {} ➡ [v{}],正在更新偽造記錄 {} ➡ [v{}]
Обновление. Пожалуйста подождите...,正在更新。請稍候...
Обновляется запись об игре...,正在更新遊戲記錄...
Обрабатывается запись {:016X},正在處理記錄 {:016X}
Обратный альбом (180°),反向橫向 (180°)
Обратный портрет (270°),反向縱向 (270°)
Общее время активной игры     : {} часов,總活躍遊戲時間：{} 小時
Общее время дампа {:d}:{:02d}:{:02d},總轉儲時間 {:d}:{:02d}:{:02d}
Общее время запущенных игр    : {} часов,總遊戲啟動時間：{} 小時
Общее время игры      : -,總遊戲時間：-
Общее время игры      : {:d} часов {:02d} минут,總遊戲時間：{:d} 小時 {:02d} 分鐘
Общее время установки: {:d}:{:02d}:{:02d},總安裝時間：{:d}:{:02d}:{:02d}
Общее время: {:02}:{:02}:{:02},總時間：{:02}:{:02}:{:02}
Общее занимаемое место: N:{} + S:{} = {},總佔用空間：N:{} + S:{} = {}
Общее число запусков  : -,總啟動次數：-
Общее число игровых сессий    : {},總遊戲階段數：{}
Общие,一般
Общий размер передачи  : ,總傳輸大小：
Общий размер установки : ,總安裝大小：
Общий размер установки: {},總安裝大小：{}
Объединение списков,正在合併清單
Объект {} не допустим,物件 {} 無效
Объект {} не может быть создан,無法建立物件 {}
Объект не открыт для редактирования,物件未開啟以供編輯
Объект удалён,物件已刪除
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},藍牙 MAC 位址：{:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Объект уже открыт для редактирования,物件已開啟以供編輯
Огибка получения адреса сокета: {} {},取得通訊端位址時發生錯誤：{} {}
Ожидаемый размер: {},預期大小：{}
Ожидается ,預期為
Ожидается большой (>4GB) файл,預期為大型 (>4GB) 檔案
Ожидается запуск dbibackend на стороне ПК...,正在等待 PC 端啟動 dbibackend...
Ожидание включения интерфейса: ,正在等待介面啟用：
Ожидание: {} секунд,正在等待：{} 秒
Ожидание: {} секунда,正在等待：{} 秒
Ожидание: {} секунды,正在等待：{} 秒
CDIR в листинге,清單中的 CDIR
Ориентация,方向
Ориентация...,方向...
Освобождено места в NAND: ,NAND 釋放空間：
Освобождено места на SD : ,SD 卡釋放空間：
Основной SDK не найден. Пробуем мультипрограмный вариант,找不到主要 SDK。正在嘗試多程式選項
Оставить сохранения,保留存檔
Осталось ходов:    {:>3},剩餘移動次數： {:>3}
Остаток файла пропускается,正在略過檔案的剩餘部分
Отключение связи с мобильным приложением...,正在解除與行動應用程式的連結...
Configuration Id1     : {},Configuration Id1     : {}
Открываем папку прошивки...,正在開啟韌體資料夾...
Открыть,打開
Открыть вторую панель,開啟第二面板
Открыть как 7Z,以 7Z 開啟
Открыть как RAR,以 RAR 開啟
Открыть как ZIP,以 ZIP 開啟
Открыть как hex,以十六進位開啟
Открыть как текст,以文字形式開啟
Открыть контент по MTP,透過 MTP 開啟內容
Открыть папку LFS,開啟 LFS 資料夾
Content meta не найден. Установка прервана,找不到 Content meta。安裝已中止
Отослано {}/{} байт,已傳送 {}/{} 位元組
Отсутствуют ES сигпатчи!,缺少 ES 簽名修補！
Очистка /atmosphere/contents,正在清除 /atmosphere/contents
Очистка кеша rightsId...,正在清除 rightsId 快取...
Очистка папки...,正在清除資料夾...
Очистка плейсхолдеров...,正在清除預留位置...
Очистка системы от мусора,清除系統垃圾
Очистка сохранений,正在清除存檔
Очистка...,清除中...
Ошибка FTP сервера,FTP 伺服器錯誤
DBI Просмотр альбома,DBI 相簿瀏覽器
Ошибка во время копирования файла,複製檔案時發生錯誤
Ошибка во время обновления тайтла,更新標題時發生錯誤
Ошибка выделения сокета: {},分配通訊端時發生錯誤：{}
Ошибка завершения соединения: {},關閉連線時發生錯誤：{}
Ошибка загрузки картинки,載入圖片時發生錯誤
Ошибка загрузки файла из альбома: {},從相簿載入檔案時發生錯誤：{}
Ошибка закрытия сокета: {},關閉通訊端時發生錯誤：{}
Ошибка записи файла: {},寫入檔案時發生錯誤：{}
Ошибка изменения размера файла,調整檔案大小時發生錯誤
Ошибка инициализации {}: {},初始化 {} 時發生錯誤：{}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз",方向鍵和搖桿 - 捲動，L - 上一頁，R - 下一頁
Ошибка опроса сокета: {},輪詢通訊端時發生錯誤：{}
Ошибка открытия каталога: {},開啟目錄時發生錯誤：{}
Ошибка открытия сокета: {},開啟通訊端時發生錯誤：{}
Ошибка открытия файла,開啟檔案時發生錯誤
Ошибка открытия файла '{}': {},開啟檔案 '{}' 時發生錯誤：{}
Ошибка открытия файла: {},開啟檔案時發生錯誤：{}
Ошибка отсылки: {},傳送時發生錯誤：{}
Ошибка переименования: {},重新命名時發生錯誤：{}
Ошибка подключения: {},連線時發生錯誤：{}
Ошибка подмены SDK: {},替換 SDK 時發生錯誤：{}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз, R3 - Текст/Hex",方向鍵和搖桿 - 捲動，L - 上一頁，R - 下一頁，R3 - 文字/十六進位
Ошибка получения адреса узла: {},取得主機位址時發生錯誤：{}
Ошибка получения внеочередных данных: {},接收帶外資料時發生錯誤：{}
Ошибка получения имени сокета: {} {},取得通訊端名稱時發生錯誤：{} {}
Ошибка получения информаци о файле: {},取得檔案資訊時發生錯誤：{}
Ошибка получения размера файла: {},取得檔案大小時發生錯誤：{}
Ошибка получения флагов сокета: {},取得通訊端旗標時發生錯誤：{}
Ошибка получения хранилища {},取得 {} 儲存空間時發生錯誤
Ошибка получения: {},接收時發生錯誤：{}
Ошибка получения: {} {},接收時發生錯誤：{} {}
Ошибка посылки файла: {},傳送檔案時發生錯誤：{}
   Получение списка бекапов...   ,   正在取得備份清單...
Ошибка привязки сокета к порту {}: {},將通訊端綁定至連接埠 {} 時發生錯誤：{}
Ошибка привязки: {},綁定時發生錯誤：{}
Ошибка принятия соединения: {} {},接受連線時發生錯誤：{} {}
Ошибка приёма соединения: {},接受連線時發生錯誤：{}
Ошибка проверси метки сокета: {},檢查通訊端標記時發生錯誤：{}
Ошибка прослушивания: {},監聽時發生錯誤：{}
Ошибка прослушки сокета: {},監聽通訊端時發生錯誤：{}
Ошибка сжатия,壓縮錯誤
Ошибка создания каталога: {},建立目錄時發生錯誤：{}
Ошибка создания сокета: {},建立通訊端時發生錯誤：{}
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/搖桿 - 頁面導航\n\n     ZR+ZL - 跳轉頁面... \n\n       L/R - 章節導航   \n\n       (-) - 幫助         \n\n       (+) - 選單
Ошибка создания сохранения,建立存檔時發生錯誤
Ошибка удаления каталога: {},刪除目錄時發生錯誤：{}
Ошибка удаления файла: {},刪除檔案時發生錯誤：{}
Ошибка установки флагов сокета: {},設定通訊端旗標時發生錯誤：{}
Ошибка чтения записи об игре: {},讀取遊戲記錄時發生錯誤：{}
Ошибка чтения каталога: {},讀取目錄時發生錯誤：{}
Ошибка чтения регистров max17050: ,讀取 max17050 暫存器時發生錯誤：
Ошибка чтения сохранённых параметров контроллера: ,讀取已儲存的控制器參數時發生錯誤：
Ошибка чтения файла: {},讀取檔案時發生錯誤：{}
DeviceId                : {0:} ({0:016X}),DeviceId                : {0:} ({0:016X})
Ошибок не найдено,未找到錯誤
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),DLC 編號錯誤 (應在 0x001-0x7FF 範圍內)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),DLC 編號錯誤 (應在 1-2047 範圍內)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","錯誤的票證 {0}: kg {1:02X}, pm {2:02X}"
Папка LFS не найдена,找不到 LFS 資料夾
Папка для бекапа сохранений,存檔備份資料夾
Папка для дампа игр,遊戲轉儲資料夾
Папка журналов,日誌資料夾
Папка обновления очищена,更新資料夾已清除
DramId                  : {} ({}),DramId                  : {} ({})
Параметры FTP,FTP 設定
Параметры MTP,MTP 設定
Параметры установки,安裝設定
Пароль,密碼
Перевернуть джойконы,翻轉 Joy-Con
Перевернуть экран,翻轉螢幕
Передача окончена,傳輸完成
Переименование объекта,正在重新命名物件
Переименовать,重新命名
Перейти к первой странице,前往第一頁
Emummc включён              : {},Emummc 已啟用：{}
Перейти к последней странице,前往最後一頁
Перейти к странице...,前往頁面...
Переместить,移動
Переместить в NAND,移動至 NAND
Переместить на SD карту,移動至 SD 卡
"Перемещение {} ({}, {}) в {}","正在移動 {} ({}, {}) 到 {}"
Перемещение {} записей,正在移動 {} 筆記錄
Перемещение {} записи,正在移動 {} 筆記錄
Перемещение {} игр,正在移動 {} 款遊戲
Перемещение {} игры,正在移動 {} 款遊戲
FTP сервер (нажмите B для остановки),FTP 伺服器 (按 B 停止)
Перемещение контента,移動內容
Перенос строк,自動換行
Переносить слова,自動換行
Переоткрытие ФС сохранения: {},正在重新開啟存檔檔案系統：{}
Пишется новая запись о контенте...,正在寫入新的內容記錄...
Пишется новый cnmt.nca...,正在寫入新的 cnmt.nca...
Платформа               : {},平台：{}
Подготовка...,準備中...
Подключаемся к {}...,正在連線至 {}...
FullCap              : {:04x} ({} mAh),FullCap              : {:04x} ({} mAh)
Подключено к {}:{},已連線至 {}:{}
Подмена SDK,SDK 替換
Подменить SDK,替換 SDK
Подсвечивать файлы обновлений,突顯更新檔案
Подсчитывается размер установки...,正在計算安裝大小...
Подсчитывается размер установки...{}%,正在計算安裝大小...{}%
Подсчитываются объекты в альбоме в NAND,正在計算 NAND 相簿中的物件
Подсчитываются объекты в альбоме на SD карте,正在計算 SD 卡相簿中的物件
Подсчёт метаданных...,正在計算元資料...
Подсчёт основного хэша,正在計算主要雜湊
FullCapNom           : {:04x} ({} mAh),FullCapNom           : {:04x} ({} mAh)
Подсчёт хэша секции,正在計算區段雜湊
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B",請使用 USB Type-C 傳輸線將您的主機連接至 PC，或按 B
"Пожалуйста, подождите...",請稍候...
Поиск записей об ошибках,正在搜尋錯誤記錄
Поиск неиспользуемых тикетов,正在搜尋未使用的票證
Поиск подготовленного системного обновления,正在搜尋已準備的系統更新
Поиск потерянных тайтлов,正在搜尋孤立的標題
Поиск потерянных файлов в NAND,正在搜尋 NAND 上的孤立檔案
Поиск потерянных файлов на SD,正在搜尋 SD 卡上的孤立檔案
Поиск сохранений удалённых пользователей...,正在搜尋已刪除使用者的存檔...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Показываемая версия     : {},顯示版本：{}
Показываемое название   : {},顯示名稱：{}
Показывать 'Обновить отсюда',顯示「從此處更新」
Показывать объединённый NSP,顯示合併的 NSP
Показывать папку 'Mods&Cheats',顯示「Mods&Cheats」資料夾
Показывать прогрев кеша,顯示快取預熱
Показывать размер LFS (долго),顯示 LFS 大小 (慢)
Показывать секунды,顯示秒數
Показывать часы в статусе,在狀態列顯示時鐘
Поколение ключа             : {},金鑰產生代數：{}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,完全容量：{} mAh
Получен список из {} записей,已取得 {} 筆記錄的清單
Получен список из {} записи,已取得 {} 筆記錄的清單
Получение версий установленных игр,正在取得已安裝遊戲的版本
Получение информации из hac_versionlist...,正在從 hac_versionlist 取得資訊...
Получение информации из системы...,正在從系統取得資訊...
Получение информации об играх...,正在取得遊戲資訊...
Получение списка тикетов...,正在取得票證清單...
Получение файла: {} МБ ({:.2f} МБ/сек),正在接收檔案：{} MB ({:.2f} MB/秒)
