original,translation
"Вы уверены, что хотите удалить {}?\n\n(+) - ДА, другая кнопка - НЕТ",{} を削除してもよろしいですか？\n\n(+) - はい、他のボタン - いいえ
"Вы уверены, что хотите удалить\n{}?\n\n(+) - ДА  В - Отмена",{} を削除してもよろしいですか？\n\n\n(+) - はい  B - キャンセル
Выберите пользователя,ユーザーを選択
Выберите тип сохранения,セーブデータの種類を選択
Выбрать все файлы игры,全ゲームファイル選択
Выбрать того же пользователя,同じユーザーを選択
Выбрать ту же игру,同じゲームを選択
Выйти из DBI           : ,DBI を終了           :
Выключать экран,画面をオフにする
Выключить экран        : ,画面をオフにする        :
 Запуск игры, ゲーム起動
Вырезать,切り取り
Выход на рабочий стол,ホーム画面に戻る
Вычисление хэша,ハッシュを計算中
Вычисленное время конца : {},計算された終了時間 : {}
Вычисленное время начала: {},計算された開始時間: {}
Генерация DLC [{:016X}][v{}],DLC [{:016X}][v{}] を生成
Генерация DLC анлокера...,DLC アンロッカーを生成中...
Генерируется анлокер для {:016X} с номером {} и версией {}...,{:016X} のアンロッカーを番号 {}、バージョン {} で生成中...
Генерируется ярлык для пути '{}' и аргументов '{}'...,パス '{}' と引数 '{}' のショートカットを生成中...
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m,ユーザーログアウト \x1b[36;1m{}\x1b[37;1m
Главное меню,メインメニュー
Голландский,オランダ語
Да,可
"Да, я уверен",はい
Дамп анлокера в '{}'...,Dump unlocker to '{}'...
Дамп текущей прошивки,現FWをダンプ
Дамп ярлыка в '{}'...,Dump shortcut to '{}'...
Дата первого игрового события : {},最初のプレイイベント日 : {}
Действия с файлами,ファイル操作
Действия с файлами ({}),ファイル操作 ({})
 Логин пользователя \x1b[36;1m{}\x1b[37;1m,ユーザーログイン \x1b[36;1m{}\x1b[37;1m
Декабрь,12月
День,昼
Диаграмма активности,アクティビティグラフ
Для бекапов,バックアップ用
Для выхода нажмите любую кнопку,いずれかのボタンを押して終了
Для дампов,ダンプ用
Для логов,ログ用
Добавить в любимые,お気に入りに追加
Добавлять суффикс к имени файла,ファイル名にサフィックスを追加
Достаточное питание            : {},十分な電力            : {}
 Переключение на игру, ゲームに切り替え
Европа,欧州
Есть исправление RCM бага   : {},RCM バグ修正あり   : {}
"Есть несохранёные изменения.\nВы хотите их сохранить?\n\n(+) - Да, сохранить\n\n(-) - Выйти без сохранения\n\nДругая кнопка - Отмена",未保存の変更があります。\n保存しますか？\n\n(+) - はい、保存します\n\n(-) - 保存せずに終了\n\n他のボタン - キャンセル
Желаемая версия: {},要求バージョン: {}
Журнал активности,アクティビティログ
Журналирование действий,アクションをログに記録
Завершено,完了
Загружается список обновлений...,更新リストをダウンロード中...
Загружено ,DL済
Загрузка изображения...,画像を読み込み中...
 Режим работы изменился: {}, 動作モードが変更されました: {}
Загрузка текста...{}%,テキスト読込中...{}%
Загрузка файла... {}%,ファイル読込中... {}%
Задать размер файла {} не удалось: {},ファイル {} のサイズ設定に失敗しました: {}
Закладки на SD,SDブックマーク
Закончено за {:02d}:{:02d}:{:02d},{:02d}:{:02d}:{:02d} で完了
Закончилась память при посылке ответа,応答送信中にメモリが不足しました
Закончились дополнительные буферы. Скорость записи на носитель слишком низка,追加バッファが不足しました。メディアへの書き込み速度が遅すぎます
Закрытие соединения,接続を閉じています
Закрытие соединения к {}:{},{}:{} への接続を閉じています
 Сброс системных часов,システム時計のリセット
Запаковать LFS в romfs.bin,LFS を romfs.bin にパック
Запаковать в romfs.bin,romfs.bin にパック
Запаковка папки в RomFS,フォルダを RomFS にパック
Записанное время конца  : {},記録された終了時間  : {}
Записанное время начала : {},記録された開始時間 : {}
Запись в CAL0 разрешена     : {},CAL0 への書き込みが許可     : {}
Запись в файл...,ファイル書込中...
Запись за пределами файла,ファイル範囲外への書き込み
Заполнение нулями,ゼロで埋めています
Заполнить свободное место на SD нулями,SD の空き領域をゼロで埋める
 Сворачивание игры, ゲームを最小化
Запрет захвата видео,ビデオキャプチャを禁止
Запрет скриншотов,スクショ禁止
Запрещено,禁止
Запрос на удаление ,削除を要求中
Запускавшиеся игры,起動したゲーム
Запускать точку доступа,アクセスポイントを開始
Запустить FTP сервер,FTP サーバーを開始
Запустить FTP сервер...,FTP サーバーを開始...
Запустить HTTP сервер,HTTP サーバーを開始
Запустить HTTP сервер...,HTTP サーバーを開始...
 Состояние электропитания изменилось: {}, 電源状態が変更されました: {}
Запустить МТР соединение,MTP 接続を開始
Запустить случайную игру,ランダムなゲームを起動
Заряд батареи                  : {},バッテリー充電                  : {}
Заряд батареи                  : {}%,バッテリー残量                  : {}%
Заряд батареи (сырое значение) : {}%,バッテリー残量 (生の値) : {}%
Зарядка батареи                : {},バッテリー充電                : {}
Здесь пусто,ここは空です
Игра анонсирует SDK {},ゲームSDK {}
" и {} новое DLC,","と{}個の新DLC,"
"Игра анонсирует более новый SDK ({}), чем текущая прошивка ({})",ゲーム要求SDK({})は現在のFW({})より新しいです
Игра использует titleId от дополнения,ゲームはDLCのTIDを使用
Игра использует titleId от обновления,ゲームは更新データの titleId を使用しています
Извлечь в LFS,LFS に展開
Изменение размера сохранения на {} [{}]...,セーブデータのサイズを {} [{}] に変更中...
Изменить версию DLC (десятичную),DLC バージョンを変更 (10進数)
Изменить номер DLC (десятичный),DLC 番号を変更 (10進数)
Изменить номер DLC (шестнадцатеричный),DLC 番号を変更 (16進数)
Изменён размер SaveFS,SaveFSサイズ変更済
"    Великий колдун сказал, что ракеты",    偉大な魔法使いは、ロケットが
" и {} новых DLC,","と{}個の新DLC,"
Импорт исправленного тикета...,修正済みチケットをインポート中...
Импорт тикета...,チケット輸入中...
Имя     : ,名前     :
"Имя каталога\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","ディレクトリ名\n'{}'\nには無効な文字が含まれています。\n作成できません。\n\nA - 中止, B - スキップ, X - 名前の変更"
"Имя файла\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","ファイル名\n'{}'\nには無効な文字が含まれています。\n作成できません。\n\nA - 中止, B - スキップ, X - 名前の変更"
Инсталлируется romfs.bin,romfs.bin をインストール中
Инструменты,ツール
Информация о зарядке батареи,バッテリー充電情報
Информация о контенте,コンテンツ情報
Информация о контенте ({}),コンテンツ情報 ({})
 сортировка по дате создания, 作成日でソート
Информация о прошивке,ファームウェア情報
Информация о системе,システム情報
Информация о сохранении,セーブデータ情報
Информация о сохранении...,セーブデータ情報...
Информация о тикете,チケット情報
Информация о тикете...,チケット情報...
Информация об NSP,NSP 情報
Информация об атмосфере,Atmosphere 情報
Информация об игровой активности,プレイアクティビティ情報
Информация об источние питания,電源情報
 сортировка по имени, 名前でソート
Информация об оборудовании,ハードウェア情報
Информация...,情報...
Испанский,スペイン語
Использовано дополнительной памяти: {}. Создано буферов: {},使用された追加メモリ: {}. 作成されたバッファ: {}
Использовать 5 GHz,5 GHz を使用
Использовать MSG_WAITALL в recv,recv で MSG_WAITALL を使用
Использовать для неё TitleID,それに TitleID を使用
Использовать папку для...,フォルダを使用...
Использовать разгон,オーバークロックを使用
Использовать скрытый SSID,非表示 SSID を使用
 сортировка по имени игры, ゲーム名でソート
Используется ,使用中
Используется USB{},USB{} を使用中
"Испытания ракет продолжаются,",ロケットの実験は続いていますが、
Источник питания                : {},電源                : {}
Итальянский,イタリア語
Ищется control для ProgramId {},ProgramId {} の control を検索中
Ищется exefs/romfs для ProgramId {},ProgramId {} の exefs/romfs を検索中
Ищется exefs/romfs/logo для ProgramId {},ProgramId {} の exefs/romfs/logo を検索中
Ищется {},{} を検索中
 сортировка по месту установки, インストール先でソート
Июль,7月
Июнь,6月
Канадский французский,カナダフランス語
"Когда ваше устройство подключится, нажмите любую кнопку",デバイスが接続されたら、いずれかのボタンを押してください
Код партии батареи    : {} ({}),バッテリーロットコード    : {} ({})
Кодировка,文字コード
Конвертация в фейковые ,ダミーに変換
Конец игры            : -,プレイ終了            : -
Конец игры            : {},プレイ終了            : {}
 сортировка по общему размеру, 合計サイズでソート
Контент уже на месте,コンテンツは存在済
Копирование IVFC слой {} в nca: {},IVFC レイヤー {} を NCA にコピー中: {}
Копирование PFS0 в nca,PFS0 を NCA にコピー中
Копирование PFS0 хэш таблицы в nca,PFS0 ハッシュテーブルを NCA にコピー中
Копирование SDK {} в файл: {}...,SDK {} をファイルにコピー中: {}...
Копировать,コピー
Корейский,韓国語
Корень не найден,ルートなし
Корень сохранения не существует,セーブデータのルートが存在しません
 сортировка по пользователю, ユーザーでソート
Корея,韓国
Курсор на обеих панелях,両方のパネルにカーソル
Латиноамериканский испанский,ラテンアメリカスペイン語
Май,5月
Март,3月
Масштаб: По ширине,スケール: 幅に合わせる
Масштаб: По экрану,拡大:画面に合わせる
Масштаб: Точка в точку,スケール: ドットバイドット
Масштаб: Увеличение x2,スケール: 2倍に拡大
 сортировка по порядку игры, プレイ順でソート
Место в  NAND         : {},NAND 容量         : {}
Место на SD карте     : {},SD カード容量     : {}
Место на приставке не занято,本体の容量は使用されていません
Место установки        : ,インストール先        :
Мета контент отсутствует,コンテンツメタなし
Миссия провалена\n\nНажмите А для выхода,ミッション失敗\n\nA を押して終了
Миссия успешна\n\nОсталось ходов: {}\n\nНажмите А для выхода,ミッション成功\n\n残り手数: {}\n\nA を押して終了
Модификация файла не удалась,ファイルの変更に失敗しました
На выбранном устройстве нет достаточного свободного места для установки,選択したデバイスにインストールするための十分な空き容量がありません
На месте нет достаточно свободного места,十分な空き容量がありません
 сортировка по размеру, サイズでソート
Нажмите (+) для перезаписи конфига обновлённым\n\nЛюбую другую кнопку для пропуска,(+) を押して設定ファイルを更新版で上書き\n\n他のボタンでスキップ
"Нажмите (+) для удаления, любую другую кнопку для пропуска...\n (-) Удалять все, больше не спрашивая",(+) を押して削除、他のボタンでスキップ...\n (-) すべて削除、以降確認しない
"Нажмите A, чтобы продолжить, другую кнопку, чтобы выйти",A を押して続行、他のボタンで終了
"Нажмите B, чтобы вернуться",B を押して戻る
Нажмите любую кнопку,何かボタンを押して
Название: ,タイトル:
Найден SDK: {},SDK発見: {}
Найден {} зарегистрированный контент-файл,{} 個の登録済みコンテンツファイルが見つかりました
Найден {} контент-файл,{}個のコンテンツファイル
Найден {} пользователь,{}人のユーザー
%% заряд-разряд    : {},充電-放電 %%    : {}
Найден {} потерянный контент-файл,{}個の孤立コンテンツファイル
Найден {} файл,{}ファイル発見
Найден {} файл с ошибками,{}個のエラーファイル
Найден и удалён {} неиспользуемый тикет,{} 個の未使用チケットが見つかり、削除されました
Найдена {} запись об игре,{}ゲームレコード発見
Найдена {} запись об ошибках,{}個のエラーレコード
Найдена {} установленная игра,{}個の導入済ゲーム
Найдено {} записей об играх,{}ゲームレコード発見
Найдено {} записей об ошибках,{}個のエラーレコード
Найдено {} записи об играх,{}ゲームレコード発見
    Дело здесь в одном из основных,    これはシャドック論理の基本
({}/{}) Устанавливается {},({}/{}) {} をインストール中
Найдено {} записи об ошибках,{}個のエラーレコード
Найдено {} зарегистрированных контент-файла,{} 個の登録済みコンテンツファイルが見つかりました
Найдено {} зарегистрированных контент-файлов,{} 個の登録済みコンテンツファイルが見つかりました
Найдено {} контент-файла,{}個のコンテンツファイル
Найдено {} контент-файлов,{}個のコンテンツファイル
Найдено {} обновление,{}個の更新を発見
Найдено {} обновлений,{}個の更新を発見
Найдено {} обновления,{}個の更新を発見
Найдено {} пользователей,{}人のユーザー
Найдено {} пользователя,{}人のユーザー
Найдено {} потерянных контент-файла,{}個の孤立コンテンツファイル
Найдено {} потерянных контент-файлов,{}個の孤立コンテンツファイル
Найдено {} сохранение,{}個のセーブを発見
Найдено {} сохранение...,{}個のセーブを発見...
Найдено {} сохранений,{}個のセーブを発見
Найдено {} сохранений...,{}個のセーブを発見...
Найдено {} сохранения,{}個のセーブを発見
Найдено {} сохранения...,{}個のセーブを発見...
Найдено {} установленные игры,{}個の導入済ゲーム
Найдено {} установленных игр,{}個の導入済ゲーム
Найдено {} файла,{}ファイル発見
Найдено {} файла с ошибками,{}個のエラーファイル
Найдено {} файлов,{}ファイル発見
Найдено {} файлов с ошибками,{}個のエラーファイル
Найдено и удалено {} неиспользуемых тикета,{} 個の未使用チケットが見つかり、削除されました
Найдено и удалено {} неиспользуемых тикетов,{} 個の未使用チケットが見つかり、削除されました
Найдено существующее сохранение. Восстанавливаю бекап в него...,既存のセーブデータが見つかりました。バックアップを復元中...
Настройки,設定
Настройки DBI,DBI 設定
Настройки FB2,FB2 設定
Начало игры           : -,プレイ開始           : -
Начало игры           : {},プレイ開始           : {}
Начало создания Control.nca,Control.nca の作成を開始
Начало создания Program.nca,Program.nca の作成を開始
Начало установки. Место установки: ,インストール開始。インストール先:
Начать установку,インストールを開始
Не доступно,利用不可
Не известно,不明
"Не найден USB диск, который смог бы вместить получившийся дамп. Убедитесь, что он отформатирован в ExFAT.",結果のダンプを格納できる USB ドライブが見つかりません。ExFAT でフォーマットされていることを確認してください。
Не найдены требуемые тикеты,必要なチケットが見つかりません
. Время простоя \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m,. アイドル時間 \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m
Не получилось создать NSP,NSP を作成できませんでした
Не удалось получить список,リストを取得できませんでした
Не удалось установить аватар\n{},アバターを設定できませんでした\n{}
Не установлен,未設定
Невозможно найти путь,パスが見つかりません
Невозможно открыть папку журналов ошибок,エラーログフォルダを開けません
Невозможно переименовать '{}' в '{}':,'{}' を '{}' に名前変更できません:
Невозможно получить список LFS,LFS リストを取得できません
Невозможно получить список пользователей,ユーザーリストを取得できません
Невозможно получить статус связи с Nintendo Account,ニンテンドーアカウントとの連携状況を取得できません
...готово,...完了
Невозможно получить число записей об ошибках,エラーレコード数を取得できません
Невозможно прочитать общие тикеты,共通チケットを読み取れません
Невозможно прочитать персонализированные тикеты,パーソナライズドチケットを読み取れません
Невозможно разобрать content meta,content meta を解析できません
Невозможно разобрать content meta. Неожиданная ошибка,content meta を解析できません。予期しないエラーです
Невозможно разобрать content meta. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Content meta を解析できません。ファームウェアが古いです。HOS の更新が必要です
Невозможно разобрать nca. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,NCA を解析できません。ファームウェアが古いです。HOS の更新が必要です
Невозможно разобрать индекс кеша,キャッシュインデックスを解析できません
Невозможно распаковать '{}':,'{}' を展開できません:
Невозможно скопировать файл\n   '{}'\n➡ '{}'\n,ファイルをコピーできません\n   '{}'\n➡ '{}'\n
Невозможно смонтировать сохранение,セーブデータをマウントできません
Невозможно смонтировать устройство сохраниения,セーブデータデバイスをマウントできません
Невозможно создать выходной zip-файл: ,出力 zip ファイルを作成できません:
Невозможно создать каталог,ディレクトリを作成できません
Невозможно создать каталог '{}':,ディレクトリ '{}' を作成できません:
Невозможно создать файл,ファイルを作成できません
Невозможно создать файл '{}':,ファイル '{}' を作成できません:
Недопустимый идентификатор,無効な識別子です
Неизвестная игра [{:016x}],不明なゲーム [{:016x}]
: {:>4} сохранение,: {:>4}個のセーブ
Неизвестно,不明
Неизвестный тайтл,不明なタイトル
Неиспользуемый тикет: ,未使用のチケット:
Немецкий,ドイツ語
Неправильное хранилище,不正なストレージです
Неправильный родительский объект,不正な親オブジェクトです
Нет,否
Нет ,いえ
Нет VFS. Прекращение работы,VFS がありません。終了します
Нет exefs VFS. Прекращение работы,exefs VFS がありません。終了します
: {:>4} сохранений,: {:>4}個のセーブ
Нет logo VFS. Прекращение работы,logo VFS がありません。終了します
Нет romfs VFS. Прекращение работы,romfs VFS がありません。終了します
Нет лого,ロゴなし
Нечего устанавливать,インストール対象なし
Никнейм консоли         : {},本体のニックネーム         : {}
Но у гиби транзисторы собирают с,しかし、ギビは畑で育つ植物から
Новое имя для '{}','{}' の新しい名前
Новый каталог,新規フォルダ
Новый размер сохранения в МБ,新しいセーブデータサイズ (MB)
Новый рейтинг (-1 для удаления),新しいレーティング (-1 で削除)
: {:>4} сохранения,: {:>4}個のセーブ
Номер страницы,ページ番号
Ночь,夜
Нужен связанный аккаунт,連携アカウントが必要です
ОШИБКА ПОЛУЧЕНИЯ ЭКСТРА ДАННЫХ,追加データ取得エラー
Обнаружены недопустимые символы,無効な文字が検出されました
Обновить DBI,DBI を更新
Обновить DBI из этого файла,このファイルから DBI を更新
Обновить TitleDB,TitleDB を更新
   {:>3} мин,   {:>3} 分
Обновление TitleDB,TitleDB を更新
Обновление базы данных...,データベースを更新中...
Обновление версии до {} {}\n\nНажмите (+) для продолжения\nЛюбую другую кнопку для отмены,バージョンを {} {} に更新\n\n(+) を押して続行\n他のボタンでキャンセル
Обновление времени...,時刻を更新中...
Обновление закончено\n\nНажмите любую кнопку\nдля перезапуска DBI,更新が完了しました\n\nいずれかのボタンを押して\nDBI を再起動してください
Обновление фейковой записи {} ➡ [v{}],ダミーレコードを更新 {} ➡ [v{}]
Обновление. Пожалуйста подождите...,更新中。お待ちください...
Обновляется запись об игре...,ゲームレコードを更新中...
Обрабатывается запись {:016X},レコード {:016X} を処理中
Обратный альбом (180°),逆横向き (180°)
Обратный портрет (270°),逆縦向き (270°)
Общее время активной игры     : {} часов,合計アクティブプレイ時間     : {} 時間
Общее время дампа {:d}:{:02d}:{:02d},合計ダンプ時間 {:d}:{:02d}:{:02d}
Общее время запущенных игр    : {} часов,合計ゲーム起動時間    : {} 時間
Общее время игры      : -,合計プレイ時間      : -
Общее время игры      : {:d} часов {:02d} минут,合計プレイ時間      : {:d} 時間 {:02d} 分
Общее время установки: {:d}:{:02d}:{:02d},合計インストール時間: {:d}:{:02d}:{:02d}
Общее время: {:02}:{:02}:{:02},合計時間: {:02}:{:02}:{:02}
Общее занимаемое место: N:{} + S:{} = {},合計使用容量: N:{} + S:{} = {}
Общее число запусков  : -,合計起動回数  : -
Общее число игровых сессий    : {},合計プレイセッション数    : {}
Общие,一般
Общий размер передачи  : ,合計転送サイズ  :
Общий размер установки : ,合計インストールサイズ :
Общий размер установки: {},合計インストールサイズ: {}
Объединение списков,リストを結合中
Объект {} не допустим,オブジェクト {} は無効です
Объект {} не может быть создан,オブジェクト {} は作成できません
Объект не открыт для редактирования,オブジェクトは編集用に開かれていません
Объект удалён,アイテム削除
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},BT MACアドレス   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Объект уже открыт для редактирования,オブジェクトは既に編集用に開かれています
Огибка получения адреса сокета: {} {},ソケットアドレス取得エラー: {} {}
Ожидаемый размер: {},予想サイズ: {}
Ожидается ,予期されます
Ожидается большой (>4GB) файл,大容量(>4GB)ファイル想定
Ожидается запуск dbibackend на стороне ПК...,PC 側で dbibackend の起動を待機中...
Ожидание включения интерфейса: ,インターフェースの有効化を待機中:
Ожидание: {} секунд,待機中: {} 秒
Ожидание: {} секунда,待機中: {} 秒
Ожидание: {} секунды,待機中: {} 秒
CDIR в листинге,リストに CDIR
Ориентация,向き
Ориентация...,向き...
Освобождено места в NAND: ,NAND の解放済み容量:
Освобождено места на SD : ,SD の解放済み容量 :
Основной SDK не найден. Пробуем мультипрограмный вариант,メイン SDK が見つかりません。マルチプログラムバリアントを試行中
Оставить сохранения,セーブデータを残す
Осталось ходов:    {:>3},残り手数:    {:>3}
Остаток файла пропускается,残りのファイルをスキップします
Отключение связи с мобильным приложением...,モバイルアプリとの連携を解除中...
Configuration Id1     : {},Configuration Id1     : {}
Открываем папку прошивки...,FWフォルダを開く...
Открыть,開く
Открыть вторую панель,2番目のパネルを開く
Открыть как 7Z,7Z として開く
Открыть как RAR,RAR として開く
Открыть как ZIP,ZIP として開く
Открыть как hex,Hex として開く
Открыть как текст,テキストとして開く
Открыть контент по MTP,MTP でコンテンツを開く
Открыть папку LFS,LFS フォルダを開く
Content meta не найден. Установка прервана,Content metaなし。中止
Отослано {}/{} байт,{}/{}B送信済
Отсутствуют ES сигпатчи!,ES sigpatch がありません!
Очистка /atmosphere/contents,/atmosphere/contents を消去中
Очистка кеша rightsId...,rightsIdキャッシュ消去...
Очистка папки...,フォルダを消去中...
Очистка плейсхолдеров...,プレースホルダーを消去中...
Очистка системы от мусора,システムからゴミを掃除
Очистка сохранений,セーブデータを消去中
Очистка...,消去中...
Ошибка FTP сервера,FTP サーバーエラー
DBI Просмотр альбома,DBI アルバムビューア
Ошибка во время копирования файла,ファイルコピー中にエラーが発生しました
Ошибка во время обновления тайтла,タイトル更新中にエラーが発生しました
Ошибка выделения сокета: {},ソケット割り当てエラー: {}
Ошибка завершения соединения: {},接続終了エラー: {}
Ошибка загрузки картинки,画像読み込みエラー
Ошибка загрузки файла из альбома: {},アルバムからのファイル読み込みエラー: {}
Ошибка закрытия сокета: {},ソケットクローズエラー: {}
Ошибка записи файла: {},ファイル書き込みエラー: {}
Ошибка изменения размера файла,ファイルのサイズ変更エラー
Ошибка инициализации {}: {},{} の初期化エラー: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз","十字キー/スティック:スクロール, L:PgUp, R:PgDn"
Ошибка опроса сокета: {},ソケットポーリングエラー: {}
Ошибка открытия каталога: {},ディレクトリを開く際のエラー: {}
Ошибка открытия сокета: {},ソケットオープンエラー: {}
Ошибка открытия файла,ファイルを開く際のエラー
Ошибка открытия файла '{}': {},ファイル '{}' を開く際のエラー: {}
Ошибка открытия файла: {},ファイルを開く際のエラー: {}
Ошибка отсылки: {},送信エラー: {}
Ошибка переименования: {},名前変更エラー: {}
Ошибка подключения: {},接続エラー: {}
Ошибка подмены SDK: {},SDK 置換エラー: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз, R3 - Текст/Hex","十字キー/スティック:スクロール, L:PgUp, R:PgDn, R3:Text/Hex"
Ошибка получения адреса узла: {},ホストアドレス取得エラー: {}
Ошибка получения внеочередных данных: {},帯域外データ取得エラー: {}
Ошибка получения имени сокета: {} {},ソケット名取得エラー: {} {}
Ошибка получения информаци о файле: {},ファイル情報取得エラー: {}
Ошибка получения размера файла: {},ファイルサイズ取得エラー: {}
Ошибка получения флагов сокета: {},ソケットフラグ取得エラー: {}
Ошибка получения хранилища {},ストレージ {} の取得エラー
Ошибка получения: {},受信エラー: {}
Ошибка получения: {} {},受信エラー: {} {}
Ошибка посылки файла: {},ファイル送信エラー: {}
   Получение списка бекапов...   ,   バックアップリストを取得中...
Ошибка привязки сокета к порту {}: {},ポート {} へのソケットバインドエラー: {}
Ошибка привязки: {},バインドエラー: {}
Ошибка принятия соединения: {} {},接続受け入れエラー: {} {}
Ошибка приёма соединения: {},接続受け入れエラー: {}
Ошибка проверси метки сокета: {},ソケットラベル検証エラー: {}
Ошибка прослушивания: {},リッスンエラー: {}
Ошибка прослушки сокета: {},ソケットリッスンエラー: {}
Ошибка сжатия,圧縮エラー
Ошибка создания каталога: {},ディレクトリの作成エラー: {}
Ошибка создания сокета: {},ソケット作成エラー: {}
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/スティック - ページ移動\n\n     ZR+ZL - ページへ移動... \n\n       L/R - 章の移動   \n\n       (-) - ヘルプ         \n\n       (+) - メニュー
Ошибка создания сохранения,セーブデータの作成エラー
Ошибка удаления каталога: {},ディレクトリ削除エラー: {}
Ошибка удаления файла: {},ファイル削除エラー: {}
Ошибка установки флагов сокета: {},ソケットフラグ設定エラー: {}
Ошибка чтения записи об игре: {},ゲームレコードの読み取りエラー: {}
Ошибка чтения каталога: {},ディレクトリの読み取りエラー: {}
Ошибка чтения регистров max17050: ,max17050 レジスタの読み取りエラー:
Ошибка чтения сохранённых параметров контроллера: ,保存されたコントローラーパラメータの読み取りエラー:
Ошибка чтения файла: {},ファイル読み取りエラー: {}
DeviceId                : {0:} ({0:016X}),DeviceId                : {0:} ({0:016X})
Ошибок не найдено,エラーなし
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),DLC 番号が不正です (0x001～0x7FF の範囲である必要があります)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),DLC 番号が不正です (1～2047 の範囲である必要があります)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","不正なチケット {0}: kg {1:02X}, pm {2:02X}"
Папка LFS не найдена,LFSフォルダなし
Папка для бекапа сохранений,セーブデータバックアップフォルダ
Папка для дампа игр,ゲームダンプフォルダ
Папка журналов,ログフォルダ
Папка обновления очищена,更新フォルダを消去しました
DramId                  : {} ({}),DramId                  : {} ({})
Параметры FTP,FTP 設定
Параметры MTP,MTP 設定
Параметры установки,インストール設定
Пароль,パス
Перевернуть джойконы,Joy-Con を反転
Перевернуть экран,画面を反転
Передача окончена,転送が完了しました
Переименование объекта,オブジェクトの名前を変更
Переименовать,名前を変更
Перейти к первой странице,最初のページに移動
Emummc включён              : {},EmuMMC が有効              : {}
Перейти к последней странице,最後のページに移動
Перейти к странице...,ページに移動...
Переместить,移動
Переместить в NAND,NAND に移動
Переместить на SD карту,SD カードに移動
"Перемещение {} ({}, {}) в {}","{} ({}, {}) を {} に移動中"
Перемещение {} записей,{} レコードを移動中
Перемещение {} записи,{} レコードを移動中
Перемещение {} игр,{} ゲームを移動中
Перемещение {} игры,{} ゲームを移動中
FTP сервер (нажмите B для остановки),FTP サーバー (B を押して停止)
Перемещение контента,コンテンツを移動
Перенос строк,行を折り返す
Переносить слова,単語を折り返す
Переоткрытие ФС сохранения: {},セーブデータ FS を再オープン中: {}
Пишется новая запись о контенте...,新しいコンテンツレコードを書き込み中...
Пишется новый cnmt.nca...,新cnmt.nca書込中...
Платформа               : {},プラットフォーム : {}
Подготовка...,準備中...
Подключаемся к {}...,{} に接続中...
FullCap              : {:04x} ({} mAh),FullCap              : {:04x} ({} mAh)
Подключено к {}:{},{}:{} に接続しました
Подмена SDK,SDK 置換
Подменить SDK,SDK を置換
Подсвечивать файлы обновлений,更新ファイルをハイライト
Подсчитывается размер установки...,インストールサイズを計算中...
Подсчитывается размер установки...{}%,インストールサイズを計算中...{}%
Подсчитываются объекты в альбоме в NAND,NAND のアルバム内のオブジェクトを数えています
Подсчитываются объекты в альбоме на SD карте,SD カードのアルバム内のオブジェクトを数えています
Подсчёт метаданных...,メタデータを計算中...
Подсчёт основного хэша,メインハッシュを計算中
FullCapNom           : {:04x} ({} mAh),FullCapNom           : {:04x} ({} mAh)
Подсчёт хэша секции,セクションハッシュ計算中
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B",USB Type-C ケーブルで本体を PC に接続するか、B を押してください
"Пожалуйста, подождите...",お待ちください...
Поиск записей об ошибках,エラーレコードを検索中
Поиск неиспользуемых тикетов,未使用のチケットを検索中
Поиск подготовленного системного обновления,準備されたシステム更新を検索中
Поиск потерянных тайтлов,孤立したタイトルを検索中
Поиск потерянных файлов в NAND,NAND 上の孤立したファイルを検索中
Поиск потерянных файлов на SD,SD 上の孤立したファイルを検索中
Поиск сохранений удалённых пользователей...,削除されたユーザーのセーブデータを検索中...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Показываемая версия     : {},表示バージョン     : {}
Показываемое название   : {},表示名   : {}
Показывать 'Обновить отсюда','ここから更新' を表示
Показывать объединённый NSP,結合された NSP を表示
Показывать папку 'Mods&Cheats','Mods&Cheats' フォルダを表示
Показывать прогрев кеша,キャッシュ準備を表示
Показывать размер LFS (долго),LFS サイズを表示 (遅い)
Показывать секунды,秒を表示
Показывать часы в статусе,ステータスに時計を表示
Поколение ключа             : {},キー生成             : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
