original,translation
Всего {} байтов послано,Total de {} bytes enviados
Всего записей: {},Total de registos: {}
Всего освобождено места : ,Espaço total libertado: 
Всего отослано: {} ({}/сек),Total enviado: {} ({}/s)
Всего программ: {},Total de programas: {}
Вставить,Colar
Вставка...,A inserir...
Всё время. Всего: {} час,Sempre. Total: {} hora
 Да ,Sim
Всё время. Всего: {} часа,Sempre. Total: {} horas
Всё время. Всего: {} часов,Sempre. Total: {} horas
Вы собираетесь удалить следующие бекапы:,Está prestes a eliminar as seguintes cópias de segurança:
Вы собираетесь удалить следующие игры:,Está prestes a eliminar os seguintes jogos:
Вы собираетесь удалить следующие сохранения:,Está prestes a eliminar os seguintes saves:
Вы собираетесь удалить следующие тикеты:,Está prestes a eliminar os seguintes tickets:
Вы уверены в удалении {} записей?\n\n(+) - ДА   B - Отмена,Tem a certeza de que quer eliminar {} registos?\n\n(+) - SIM   B - Cancelar
Вы уверены в удалении {} записи?\n\n(+) - ДА   B - Отмена,Tem a certeza de que quer eliminar {} registo?\n\n(+) - SIM   B - Cancelar
Вы уверены в удалении {} объекта?\n\n(+) - ДА   B - Отмена,Tem a certeza de que quer eliminar {} item?\n\n(+) - SIM   B - Cancelar
Вы уверены в удалении {} объектов?\n\n(+) - ДА   B - Отмена,Tem a certeza de que quer eliminar {} itens?\n\n(+) - SIM   B - Cancelar
    {:>2} сек,    {:>2} seg
 Закрытие игры, Fechar jogo
"Вы уверены, что хотите удалить {}?\n\n(+) - ДА, другая кнопка - НЕТ","Tem a certeza de que quer eliminar {}?\n\n(+) - SIM, outro botão - NÃO"
"Вы уверены, что хотите удалить\n{}?\n\n(+) - ДА  В - Отмена",Tem a certeza de que quer eliminar\n{}?\n\n(+) - SIM  B - Cancelar
Выберите пользователя,Selecione o utilizador
Выберите тип сохранения,Selecione o tipo de save
Выбрать все файлы игры,Selecionar todos os ficheiros do jogo
Выбрать того же пользователя,Selecionar o mesmo utilizador
Выбрать ту же игру,Selecionar o mesmo jogo
Выйти из DBI           : ,Sair do DBI: 
Выключать экран,Desligar ecrã
Выключить экран        : ,Desligar o ecrã: 
 Запуск игры, Iniciar jogo
Вырезать,Cortar
Выход на рабочий стол,Sair para o ambiente de trabalho
Вычисление хэша,A calcular o hash
Вычисленное время конца : {},Hora de fim calculada : {}
Вычисленное время начала: {},Hora de início calculada: {}
Генерация DLC [{:016X}][v{}],A gerar DLC [{:016X}][v{}]
Генерация DLC анлокера...,A gerar desbloqueador de DLC...
Генерируется анлокер для {:016X} с номером {} и версией {}...,A gerar desbloqueador para {:016X} com o número {} e versão {}...
Генерируется ярлык для пути '{}' и аргументов '{}'...,A gerar atalho para o caminho '{}' e argumentos '{}'...
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m,Logout utilizador \x1b[36;1m{}\x1b[37;1m
Главное меню,Menu Principal
Голландский,Holandês
Да,Sim
"Да, я уверен","Sim, tenho a certeza"
Дамп анлокера в '{}'...,A extrair desbloqueador para '{}'...
Дамп текущей прошивки,Extrair firmware atual
Дамп ярлыка в '{}'...,A extrair atalho para '{}'...
Дата первого игрового события : {},Data do primeiro evento de jogo : {}
Действия с файлами,Ações de ficheiro
Действия с файлами ({}),Ações de ficheiro ({})
 Логин пользователя \x1b[36;1m{}\x1b[37;1m,Login utilizador \x1b[36;1m{}\x1b[37;1m
Декабрь,Dezembro
День,Dia
Диаграмма активности,Gráfico de atividade
Для бекапов,Para backups
Для выхода нажмите любую кнопку,Pressione qualquer botão para sair
Для дампов,Para extrações
Для логов,Para registos
Добавить в любимые,Adicionar aos favoritos
Добавлять суффикс к имени файла,Adicionar sufixo ao nome do ficheiro
Достаточное питание            : {},Alimentação suficiente            : {}
 Переключение на игру, Mudar para o jogo
Европа,Europa
Есть исправление RCM бага   : {},Existe correção para o bug RCM   : {}
"Есть несохранёные изменения.\nВы хотите их сохранить?\n\n(+) - Да, сохранить\n\n(-) - Выйти без сохранения\n\nДругая кнопка - Отмена","Existem alterações não guardadas.\nDeseja guardá-las?\n\n(+) - Sim, guardar\n\n(-) - Sair sem guardar\n\nOutro botão - Cancelar"
Желаемая версия: {},Versão desejada: {}
Журнал активности,Registo de atividade
Журналирование действий,Registo de atividades
Завершено,Concluído
Загружается список обновлений...,A transferir la lista de atualizações...
Загружено ,Transferido 
Загрузка изображения...,A carregar imagem...
 Режим работы изменился: {}, O modo de operação mudou: {}
Загрузка текста...{}%,A carregar texto...{}%
Загрузка файла... {}%,A carregar ficheiro... {}%
Задать размер файла {} не удалось: {},Falha ao definir o tamanho do ficheiro {}: {}
Закладки на SD,Marcadores no SD
Закончено за {:02d}:{:02d}:{:02d},Concluído em {:02d}:{:02d}:{:02d}
Закончилась память при посылке ответа,Memória esgotada ao enviar a resposta
Закончились дополнительные буферы. Скорость записи на носитель слишком низка,Buffers adicionais esgotados. A velocidade de escrita no suporte é demasiado baixa
Закрытие соединения,A fechar a ligação
Закрытие соединения к {}:{},A fechar a ligação a {}:{}
 Сброс системных часов, Reposição do relógio do sistema
Запаковать LFS в romfs.bin,Empacotar LFS em romfs.bin
Запаковать в romfs.bin,Empacotar em romfs.bin
Запаковка папки в RomFS,Empacotar pasta em RomFS
Записанное время конца  : {},Hora de fim registada  : {}
Записанное время начала : {},Hora de início registada : {}
Запись в CAL0 разрешена     : {},Escrita em CAL0 permitida     : {}
Запись в файл...,A escrever no ficheiro...
Запись за пределами файла,Escrita fora do ficheiro
Заполнение нулями,A preencher com zeros
Заполнить свободное место на SD нулями,Preencher espaço livre no SD com zeros
 Сворачивание игры, A minimizar o jogo
Запрет захвата видео,Restringir captura de vídeo
Запрет скриншотов,Restringir capturas de ecrã
Запрещено,Proibido
Запрос на удаление ,Pedido de eliminação 
Запускавшиеся игры,Jogos iniciados
Запускать точку доступа,Iniciar ponto de acesso
Запустить FTP сервер,Iniciar servidor FTP
Запустить FTP сервер...,Iniciar servidor FTP...
Запустить HTTP сервер,Iniciar servidor HTTP
Запустить HTTP сервер...,Iniciar servidor HTTP...
 Состояние электропитания изменилось: {}, O estado da alimentação mudou: {}
Запустить МТР соединение,Iniciar ligação MTP
Запустить случайную игру,Iniciar jogo aleatório
Заряд батареи                  : {},Carga da bateria                  : {}
Заряд батареи                  : {}%,Carga da bateria                  : {}%
Заряд батареи (сырое значение) : {}%,Carga da bateria (valor bruto) : {}%
Зарядка батареи                : {},A carregar a bateria                : {}
Здесь пусто,Aqui está vazio
Игра анонсирует SDK {},O jogo anuncia o SDK {}
" и {} новое DLC,"," e {} novo DLC,"
"Игра анонсирует более новый SDK ({}), чем текущая прошивка ({})",O jogo anuncia um SDK mais recente ({}) do que o firmware atual ({})
Игра использует titleId от дополнения,O jogo usa o titleId de um DLC
Игра использует titleId от обновления,O jogo usa o titleId de uma atualização
Извлечь в LFS,Extrair para LFS
Изменение размера сохранения на {} [{}]...,A redimensionar o save para {} [{}]...
Изменить версию DLC (десятичную),Alterar versão do DLC (decimal)
Изменить номер DLC (десятичный),Alterar número do DLC (decimal)
Изменить номер DLC (шестнадцатеричный),Alterar número do DLC (hexadecimal)
Изменён размер SaveFS,Tamanho do SaveFS alterado
"    Великий колдун сказал, что ракеты",    O grande feiticeiro disse que os foguetões
" и {} новых DLC,"," e {} novos DLCs,"
Импорт исправленного тикета...,A importar o ticket corrigido...
Импорт тикета...,A importar ticket...
Имя     : ,Nome     : 
"Имя каталога\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","O nome do diretório\n'{}'\ncontém caracteres inválidos.\nNão pode ser criado.\n\nPressione A para abortar, B para ignorar, X para renomear"
"Имя файла\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","O nome do ficheiro\n'{}'\ncontém caracteres inválidos.\nNão pode ser criado.\n\nPressione A para abortar, B para ignorar, X para renomear"
Инсталлируется romfs.bin,A instalar romfs.bin
Инструменты,Ferramentas
Информация о зарядке батареи,Informações do carregamento da bateria
Информация о контенте,Informações do conteúdo
Информация о контенте ({}),Informações do conteúdo ({})
 сортировка по дате создания, ordenar por data de criação
Информация о прошивке,Informações do firmware
Информация о системе,Informações do sistema
Информация о сохранении,Informações do save
Информация о сохранении...,Informações do save...
Информация о тикете,Informações do ticket
Информация о тикете...,Informações do ticket...
Информация об NSP,Informações do NSP
Информация об атмосфере,Informações do Atmosphere
Информация об игровой активности,Informações da atividade de jogo
Информация об источние питания,Informações da fonte de alimentação
 сортировка по имени, ordenar por nome
Информация об оборудовании,Informações do hardware
Информация...,Informações...
Испанский,Espanhol
Использовано дополнительной памяти: {}. Создано буферов: {},Memória adicional utilizada: {}. Buffers criados: {}
Использовать 5 GHz,Usar 5 GHz
Использовать MSG_WAITALL в recv,Usar MSG_WAITALL em recv
Использовать для неё TitleID,Usar TitleID para ela
Использовать папку для...,Usar pasta para...
Использовать разгон,Usar overclock
Использовать скрытый SSID,Usar SSID oculto
 сортировка по имени игры, ordenar por nome do jogo
Используется ,A usar 
Используется USB{},A usar USB{}
"Испытания ракет продолжаются,","Os testes de foguetões continuam,"
Источник питания                : {},Fonte de alimentação                : {}
Итальянский,Italiano
Ищется control для ProgramId {},A procurar control para o ProgramId {}
Ищется exefs/romfs для ProgramId {},A procurar exefs/romfs para o ProgramId {}
Ищется exefs/romfs/logo для ProgramId {},A procurar exefs/romfs/logo para o ProgramId {}
Ищется {},A procurar {}
 сортировка по месту установки, ordenar por local de instalação
Июль,Julho
Июнь,Junho
Канадский французский,Francês do Canadá
"Когда ваше устройство подключится, нажмите любую кнопку","Quando o seu dispositivo se ligar, pressione qualquer botão"
Код партии батареи    : {} ({}),Código do lote da bateria    : {} ({})
Кодировка,Codificação
Конвертация в фейковые ,Converter em falsos 
Конец игры            : -,Fim do jogo            : -
Конец игры            : {},Fim do jogo            : {}
 сортировка по общему размеру, ordenar por tamanho total
Контент уже на месте,O conteúdo já está no local
Копирование IVFC слой {} в nca: {},A copiar a camada IVFC {} para o nca: {}
Копирование PFS0 в nca,A copiar PFS0 para o nca
Копирование PFS0 хэш таблицы в nca,A copiar a tabela de hash PFS0 para o nca
Копирование SDK {} в файл: {}...,A copiar o SDK {} para o ficheiro: {}...
Копировать,Copiar
Корейский,Coreano
Корень не найден,Raiz não encontrada
Корень сохранения не существует,A raiz do save não existe
 сортировка по пользователю, ordenar por utilizador
Корея,Coreia
Курсор на обеих панелях,Cursor em ambos os painéis
Латиноамериканский испанский,Espanhol da América Latina
Май,Maio
Март,Março
Масштаб: По ширине,Escala: Ajustar à largura
Масштаб: По экрану,Escala: Ecrã inteiro
Масштаб: Точка в точку,Escala: Ponto por ponto
Масштаб: Увеличение x2,Escala: Ampliação x2
 сортировка по порядку игры, ordenar por ordem de jogo
Место в  NAND         : {},Espaço na NAND         : {}
Место на SD карте     : {},Espaço no cartão SD     : {}
Место на приставке не занято,Espaço não ocupado na consola
Место установки        : ,Local de instalação: 
Мета контент отсутствует,Metadados de conteúdo ausentes
Миссия провалена\n\nНажмите А для выхода,Missão falhada\n\nPressione A para sair
Миссия успешна\n\nОсталось ходов: {}\n\nНажмите А для выхода,Missão bem-sucedida\n\nMovimentos restantes: {}\n\nPressione A para sair
Модификация файла не удалась,A modificação do ficheiro falhou
На выбранном устройстве нет достаточного свободного места для установки,O dispositivo selecionado não tem espaço livre suficiente para a instalação
На месте нет достаточно свободного места,Não há espaço livre suficiente no local
 сортировка по размеру, ordenar por tamanho
Нажмите (+) для перезаписи конфига обновлённым\n\nЛюбую другую кнопку для пропуска,Pressione (+) para substituir a configuração pela atualizada\n\nQualquer outro botão para ignorar
"Нажмите (+) для удаления, любую другую кнопку для пропуска...\n (-) Удалять все, больше не спрашивая","Pressione (+) para eliminar, qualquer outro botão para ignorar...\n (-) Eliminar tudo, não perguntar novamente"
"Нажмите A, чтобы продолжить, другую кнопку, чтобы выйти","Pressione A para continuar, outro botão para sair"
"Нажмите B, чтобы вернуться",Pressione B para voltar
Нажмите любую кнопку,Pressione qualquer botão
Название: ,Título: 
Найден SDK: {},SDK encontrado: {}
Найден {} зарегистрированный контент-файл,Encontrado {} ficheiro de conteúdo registado
Найден {} контент-файл,Encontrado {} ficheiro de conteúdo
Найден {} пользователь,Encontrado {} utilizador
%% заряд-разряд    : {},%% carga-descarga    : {}
Найден {} потерянный контент-файл,Encontrado {} ficheiro de conteúdo perdido
Найден {} файл,Encontrado {} ficheiro
Найден {} файл с ошибками,Encontrado {} ficheiro com erros
Найден и удалён {} неиспользуемый тикет,Encontrado e eliminado {} ticket não utilizado
Найдена {} запись об игре,Encontrado {} registo de jogo
Найдена {} запись об ошибках,Encontrado {} registo de erros
Найдена {} установленная игра,Encontrado {} jogo instalado
Найдено {} записей об играх,Encontrados {} registos de jogos
Найдено {} записей об ошибках,Encontrados {} registos de erros
Найдено {} записи об играх,Encontrados {} registos de jogos
    Дело здесь в одном из основных,    O problema reside num dos princípios
({}/{}) Устанавливается {},({}/{}) A instalar {}
Найдено {} записи об ошибках,Encontrados {} registos de erros
Найдено {} зарегистрированных контент-файла,Encontrados {} ficheiros de conteúdo registados
Найдено {} зарегистрированных контент-файлов,Encontrados {} ficheiros de conteúdo registados
Найдено {} контент-файла,Encontrados {} ficheiros de conteúdo
Найдено {} контент-файлов,Encontrados {} ficheiros de conteúdo
Найдено {} обновление,Encontrada {} atualização
Найдено {} обновлений,Encontradas {} atualizações
Найдено {} обновления,Encontradas {} atualizações
Найдено {} пользователей,Encontrados {} utilizadores
Найдено {} пользователя,Encontrados {} utilizadores
Найдено {} потерянных контент-файла,Encontrados {} ficheiros de conteúdo perdidos
Найдено {} потерянных контент-файлов,Encontrados {} ficheiros de conteúdo perdidos
Найдено {} сохранение,Encontrado {} save
Найдено {} сохранение...,Encontrado {} save...
Найдено {} сохранений,Encontrados {} saves
Найдено {} сохранений...,Encontrados {} saves...
Найдено {} сохранения,Encontrados {} saves
Найдено {} сохранения...,Encontrados {} saves...
Найдено {} установленные игры,Encontrados {} jogos instalados
Найдено {} установленных игр,Encontrados {} jogos instalados
Найдено {} файла,Encontrados {} ficheiros
Найдено {} файла с ошибками,Encontrados {} ficheiros com erros
Найдено {} файлов,Encontrados {} ficheiros
Найдено {} файлов с ошибками,Encontrados {} ficheiros com erros
Найдено и удалено {} неиспользуемых тикета,Encontrados e eliminados {} tickets não utilizados
Найдено и удалено {} неиспользуемых тикетов,Encontrados e eliminados {} tickets não utilizados
Найдено существующее сохранение. Восстанавливаю бекап в него...,Save existente encontrado. A restaurar a cópia de segurança para ele...
Настройки,Definições
Настройки DBI,Definições DBI
Настройки FB2,Definições FB2
Начало игры           : -,Início do jogo           : -
Начало игры           : {},Início do jogo           : {}
Начало создания Control.nca,A iniciar a criação do Control.nca
Начало создания Program.nca,A iniciar a criação do Program.nca
Начало установки. Место установки: ,A iniciar a instalação. Local de instalação: 
Начать установку,Iniciar instalação
Не доступно,Não disponível
Не известно,Desconhecido
"Не найден USB диск, который смог бы вместить получившийся дамп. Убедитесь, что он отформатирован в ExFAT.",Não foi encontrado um disco USB que possa conter a extração resultante. Certifique-se de que está formatado em ExFAT.
Не найдены требуемые тикеты,Tickets necessários não encontrados
. Время простоя \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m,. Tempo inativo \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m
Не получилось создать NSP,Falha ao criar NSP
Не удалось получить список,Falha ao obter a lista
Не удалось установить аватар\n{},Falha ao definir o avatar\n{}
Не установлен,Não definido
Невозможно найти путь,Não é possível encontrar o caminho
Невозможно открыть папку журналов ошибок,Não é possível abrir a pasta de registos de erros
Невозможно переименовать '{}' в '{}':,Não é possível renomear '{}' para '{}':
Невозможно получить список LFS,Não é possível obter a lista LFS
Невозможно получить список пользователей,Não é possível obter a lista de utilizadores
Невозможно получить статус связи с Nintendo Account,Não é possível obter o estado de vinculação da Conta Nintendo
...готово,...concluído
Невозможно получить число записей об ошибках,Não é possível obter o número de registos de erros
Невозможно прочитать общие тикеты,Não é possível ler os tickets comuns
Невозможно прочитать персонализированные тикеты,Não é possível ler os tickets personalizados
Невозможно разобрать content meta,Não é possível analisar os metadados de conteúdo
Невозможно разобрать content meta. Неожиданная ошибка,Não é possível analisar os metadados de conteúdo. Erro inesperado
Невозможно разобрать content meta. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Não é possível analisar os metadados de conteúdo. FIRMWARE DESATUALIZADO. É necessária uma atualização do HOS
Невозможно разобрать nca. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Não é possível analisar o nca. FIRMWARE DESATUALIZADO. É necessária uma atualização do HOS
Невозможно разобрать индекс кеша,Não é possível analisar o índice da cache
Невозможно распаковать '{}':,Não é possível extrair '{}':
Невозможно скопировать файл\n   '{}'\n➡ '{}'\n,Não é possível copiar o ficheiro\n   '{}'\n➡ '{}'\n
Невозможно смонтировать сохранение,Não é possível montar o save
Невозможно смонтировать устройство сохраниения,Não é possível montar o dispositivo de save
Невозможно создать выходной zip-файл: ,Não é possível criar o ficheiro zip de saída: 
Невозможно создать каталог,Não é possível criar o diretório
Невозможно создать каталог '{}':,Não é possível criar o diretório '{}':
Невозможно создать файл,Não é possível criar o ficheiro
Невозможно создать файл '{}':,Não é possível criar o ficheiro '{}':
Недопустимый идентификатор,Identificador inválido
Неизвестная игра [{:016x}],Jogo desconhecido [{:016x}]
: {:>4} сохранение,: {:>4} save
Неизвестно,Desconhecido
Неизвестный тайтл,Título desconhecido
Неиспользуемый тикет: ,Ticket não utilizado: 
Немецкий,Alemão
Неправильное хранилище,Armazenamento inválido
Неправильный родительский объект,Item principal inválido
Нет,Não
Нет ,Não 
Нет VFS. Прекращение работы,Sem VFS. A abortar
Нет exefs VFS. Прекращение работы,Sem VFS exefs. A abortar
: {:>4} сохранений,: {:>4} saves
Нет logo VFS. Прекращение работы,Sem VFS logo. A abortar
Нет romfs VFS. Прекращение работы,Sem VFS romfs. A abortar
Нет лого,Sem logótipo
Нечего устанавливать,Nada para instalar
Никнейм консоли         : {},Nome da consola         : {}
Но у гиби транзисторы собирают с,Mas os Gibis colhem transístores de
Новое имя для '{}',Novo nome para '{}'
Новый каталог,Novo diretório
Новый размер сохранения в МБ,Novo tamanho do save em MB
Новый рейтинг (-1 для удаления),Nova classificação (-1 para remover)
: {:>4} сохранения,: {:>4} saves
Номер страницы,Número da página
Ночь,Noite
Нужен связанный аккаунт,É necessária uma conta vinculada
ОШИБКА ПОЛУЧЕНИЯ ЭКСТРА ДАННЫХ,ERRO AO OBTER DADOS EXTRA
Обнаружены недопустимые символы,Foram detetados caracteres inválidos
Обновить DBI,Atualizar DBI
Обновить DBI из этого файла,Atualizar DBI a partir deste ficheiro
Обновить TitleDB,Atualizar TitleDB
   {:>3} мин,   {:>3} min
Обновление TitleDB,Atualizar TitleDB
Обновление базы данных...,A atualizar a base de dados...
Обновление версии до {} {}\n\nНажмите (+) для продолжения\nЛюбую другую кнопку для отмены,A atualizar a versão para {} {}\n\nPressione (+) para continuar\nQualquer outro botão para cancelar
Обновление времени...,A atualizar a hora...
Обновление закончено\n\nНажмите любую кнопку\nдля перезапуска DBI,Atualização concluída\n\nPressione qualquer botão\npara reiniciar o DBI
Обновление фейковой записи {} ➡ [v{}],A atualizar registo falso {} ➡ [v{}]
Обновление. Пожалуйста подождите...,"A atualizar. Por favor, aguarde..."
Обновляется запись об игре...,A atualizar o registo do jogo...
Обрабатывается запись {:016X},A processar o registo {:016X}
Обратный альбом (180°),Paisagem invertida (180°)
Обратный портрет (270°),Retrato invertido (270°)
Общее время активной игры     : {} часов,Tempo total de jogo ativo     : {} horas
Общее время дампа {:d}:{:02d}:{:02d},Tempo total da extração {:d}:{:02d}:{:02d}
Общее время запущенных игр    : {} часов,Tempo total de jogos iniciados    : {} horas
Общее время игры      : -,Tempo total de jogo      : -
Общее время игры      : {:d} часов {:02d} минут,Tempo total de jogo      : {:d} horas {:02d} minutos
Общее время установки: {:d}:{:02d}:{:02d},Tempo total de instalação: {:d}:{:02d}:{:02d}
Общее время: {:02}:{:02}:{:02},Tempo total: {:02}:{:02}:{:02}
Общее занимаемое место: N:{} + S:{} = {},Espaço total ocupado: N:{} + S:{} = {}
Общее число запусков  : -,Número total de inícios  : -
Общее число игровых сессий    : {},Número total de sessões de jogo    : {}
Общие,Geral
Общий размер передачи  : ,Tamanho total da transferência: 
Общий размер установки : ,Tamanho total da instalação: 
Общий размер установки: {},Tamanho total da instalação: {}
Объединение списков,A combinar listas
Объект {} не допустим,O item {} não é válido
Объект {} не может быть создан,O item {} não pode ser criado
Объект не открыт для редактирования,O item não está aberto para edição
Объект удалён,Item eliminado
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Endereço MAC Bluetooth   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Объект уже открыт для редактирования,O item já está aberto para edição
Огибка получения адреса сокета: {} {},Erro ao obter o endereço do socket: {} {}
Ожидаемый размер: {},Tamanho esperado: {}
Ожидается ,Espera-se 
Ожидается большой (>4GB) файл,Espera-se um ficheiro grande (>4GB)
Ожидается запуск dbibackend на стороне ПК...,A aguardar o início do dbibackend no lado do PC...
Ожидание включения интерфейса: ,A aguardar que a interface seja ativada: 
Ожидание: {} секунд,A aguardar: {} segundos
Ожидание: {} секунда,A aguardar: {} segundo
Ожидание: {} секунды,A aguardar: {} segundos
CDIR в листинге,CDIR na listagem
Ориентация,Orientação
Ориентация...,Orientação...
Освобождено места в NAND: ,Espaço libertado na NAND: 
Освобождено места на SD : ,Espaço libertado no SD: 
Основной SDK не найден. Пробуем мультипрограмный вариант,SDK principal não encontrado. A tentar a variante multiprograma
Оставить сохранения,Manter saves
Осталось ходов:    {:>3},Movimentos restantes:    {:>3}
Остаток файла пропускается,O resto do ficheiro está a ser ignorado
Отключение связи с мобильным приложением...,A desvincular da aplicação móvel...
Configuration Id1     : {},Configuration Id1     : {}
Открываем папку прошивки...,A abrir a pasta do firmware...
Открыть,Abrir
Открыть вторую панель,Abrir segundo painel
Открыть как 7Z,Abrir como 7Z
Открыть как RAR,Abrir como RAR
Открыть как ZIP,Abrir como ZIP
Открыть как hex,Abrir como hex
Открыть как текст,Abrir como texto
Открыть контент по MTP,Abrir conteúdo por MTP
Открыть папку LFS,Abrir pasta LFS
Content meta не найден. Установка прервана,Metadados de conteúdo não encontrados. Instalação abortada
Отослано {}/{} байт,Enviados {}/{} bytes
Отсутствуют ES сигпатчи!,Faltam os patches de assinatura ES!
Очистка /atmosphere/contents,A limpar /atmosphere/contents
Очистка кеша rightsId...,A limpar a cache de rightsId...
Очистка папки...,A limpar a pasta...
Очистка плейсхолдеров...,A limpar placeholders...
Очистка системы от мусора,Limpeza do sistema de lixo
Очистка сохранений,A limpar saves
Очистка...,A limpar...
Ошибка FTP сервера,Erro do servidor FTP
DBI Просмотр альбома,DBI Navegador do Álbum
Ошибка во время копирования файла,Erro ao copiar o ficheiro
Ошибка во время обновления тайтла,Erro durante a atualização do título
Ошибка выделения сокета: {},Erro ao alocar o socket: {}
Ошибка завершения соединения: {},Erro ao encerrar a ligação: {}
Ошибка загрузки картинки,Erro ao carregar a imagem
Ошибка загрузки файла из альбома: {},Erro ao carregar o ficheiro do álbum: {}
Ошибка закрытия сокета: {},Erro ao fechar o socket: {}
Ошибка записи файла: {},Erro ao escrever no ficheiro: {}
Ошибка изменения размера файла,Erro ao redimensionar o ficheiro
Ошибка инициализации {}: {},Erro ao inicializar {}: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз","D-Pad e analógicos - deslocar, L - pág. acima, R - pág. abaixo"
Ошибка опроса сокета: {},Erro ao sondar o socket: {}
Ошибка открытия каталога: {},Erro ao abrir o diretório: {}
Ошибка открытия сокета: {},Erro ao abrir o socket: {}
Ошибка открытия файла,Erro ao abrir o ficheiro
Ошибка открытия файла '{}': {},Erro ao abrir o ficheiro '{}': {}
Ошибка открытия файла: {},Erro ao abrir o ficheiro: {}
Ошибка отсылки: {},Erro ao enviar: {}
Ошибка переименования: {},Erro ao renomear: {}
Ошибка подключения: {},Erro de ligação: {}
Ошибка подмены SDK: {},Erro ao substituir o SDK: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз, R3 - Текст/Hex","D-Pad e analógicos - deslocar, L - pág. acima, R - pág. abaixo, R3 - Texto/Hex"
Ошибка получения адреса узла: {},Erro ao obter o endereço do anfitrião: {}
Ошибка получения внеочередных данных: {},Erro ao obter dados fora de banda: {}
Ошибка получения имени сокета: {} {},Erro ao obter o nome do socket: {} {}
Ошибка получения информаци о файле: {},Erro ao obter informações do ficheiro: {}
Ошибка получения размера файла: {},Erro ao obter o tamanho do ficheiro: {}
Ошибка получения флагов сокета: {},Erro ao obter os sinalizadores do socket: {}
Ошибка получения хранилища {},Erro ao obter o armazenamento {}
Ошибка получения: {},Erro ao receber: {}
Ошибка получения: {} {},Erro ao receber: {} {}
Ошибка посылки файла: {},Erro ao enviar o ficheiro: {}
   Получение списка бекапов...   ,   A obter a lista de cópias de segurança...   
Ошибка привязки сокета к порту {}: {},Erro ao associar o socket à porta {}: {}
Ошибка привязки: {},Erro de associação: {}
Ошибка принятия соединения: {} {},Erro ao aceitar a ligação: {} {}
Ошибка приёма соединения: {},Erro ao aceitar a ligação: {}
Ошибка проверси метки сокета: {},Erro ao verificar o rótulo do socket: {}
Ошибка прослушивания: {},Erro de escuta: {}
Ошибка прослушки сокета: {},Erro ao escutar o socket: {}
Ошибка сжатия,Erro de compressão
Ошибка создания каталога: {},Erro ao criar o diretório: {}
Ошибка создания сокета: {},Erro ao criar o socket: {}
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,D-Pad/Analógicos - Navegar pelas páginas\n\n     ZR+ZL - Ir para a página... \n\n       L/R - Navegar pelos capítulos   \n\n       (-) - Esta dica         \n\n       (+) - Menu                  
Ошибка создания сохранения,Erro ao criar o save
Ошибка удаления каталога: {},Erro ao eliminar o diretório: {}
Ошибка удаления файла: {},Erro ao eliminar o ficheiro: {}
Ошибка установки флагов сокета: {},Erro ao definir os sinalizadores do socket: {}
Ошибка чтения записи об игре: {},Erro ao ler o registo do jogo: {}
Ошибка чтения каталога: {},Erro ao ler o diretório: {}
Ошибка чтения регистров max17050: ,Erro ao ler os registos do max17050: 
Ошибка чтения сохранённых параметров контроллера: ,Erro ao ler os parâmetros guardados do controlador: 
Ошибка чтения файла: {},Erro ao ler o ficheiro: {}
DeviceId                : {0:} ({0:016X}),DeviceId                : {0:} ({0:016X})
Ошибок не найдено,Não foram encontrados erros
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),Número de DLC inválido (Deve estar no intervalo 0x001-0x7FF)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),Número de DLC inválido (Deve estar no intervalo 1-2047)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","Ticket com erro {0}: kg {1:02X}, pm {2:02X}"
Папка LFS не найдена,Pasta LFS não encontrada
Папка для бекапа сохранений,Pasta para cópias de segurança de saves
Папка для дампа игр,Pasta para extração de jogos
Папка журналов,Pasta de registos
Папка обновления очищена,Pasta de atualização limpa
DramId                  : {} ({}),DramId                  : {} ({})
Параметры FTP,Parâmetros FTP
Параметры MTP,Parâmetros MTP
Параметры установки,Parâmetros de instalação
Пароль,Password
Перевернуть джойконы,Virar Joy-Cons
Перевернуть экран,Virar ecrã
Передача окончена,Transferência concluída
Переименование объекта,A renomear item
Переименовать,Renomear
Перейти к первой странице,Ir para a primeira página
