original,translation
Во время установки тикетов были ошибки. Проверьте наличие ES сигпатчей,Fehler bei der Ticket-Installation. Überprüfen Sie auf ES-Sigpatches
Во время экспорта были ошибки,Fehler beim Export
Возраст батареи                 : {}%,Akkualter                 : {}%
Возраст батареи                : {},Akkualter                : {}
Возраст батареи                : {}%,Akkualter                : {}%
 {} минута, {} Minute
Возрастной рейтинг,Altersfreigabe
Восстановить,Wiederherstellen
Восстановить бекап...,Backup wiederherstellen...
Восстановить для...,Wiederherstellen für...
Восстановить как бекап сохранения,Als Speicher-Backup wiederherstellen
Восстановление бекапа,Backup wiederherstellen
Восстановление не удалось,Wiederherstellung fehlgeschlagen
Восстановление успешно,Wiederherstellung erfolgreich
Восстановление: {},Wiederherstellen: {}
 {} минуты, {} Minuten
Время гашения экрана в секундах,Bildschirm-Timeout in Sekunden
Время игры: {:02}:{:02}:{:02},Spielzeit: {:02}:{:02}:{:02}
Время передачи {:d}:{:02d}:{:02d},Übertragungszeit {:d}:{:02d}:{:02d}
Все игровые сессии,Alle Spielsitzungen
Все игроки,Alle Spieler
Все объекты,Alle Objekte
Все файлы в порядке,Alle Dateien sind in Ordnung
Всего {} байт получен,Insgesamt {} Byte empfangen
Всего {} байт послан,Insgesamt {} Byte gesendet
Всего {} байта получено,Insgesamt {} Bytes empfangen
 Да,Ja
Всего {} байта послано,Insgesamt {} Bytes gesendet
Всего {} байтов получено,Insgesamt {} Bytes empfangen
Всего {} байтов послано,Insgesamt {} Bytes gesendet
Всего записей: {},Gesamteinträge: {}
Всего освобождено места : ,Insgesamt freigegebener Speicher:
Всего отослано: {} ({}/сек),Insgesamt gesendet: {} ({}/s)
Всего программ: {},Gesamtprogramme: {}
Вставить,Einfügen
Вставка...,Einfügen...
Всё время. Всего: {} час,Gesamtzeit. Total: {} Stunde
 Да ,Ja
Всё время. Всего: {} часа,Gesamtzeit. Total: {} Stunden
Всё время. Всего: {} часов,Gesamtzeit. Total: {} Stunden
Вы собираетесь удалить следующие бекапы:,"Sie sind dabei, die folgenden Backups zu löschen:"
Вы собираетесь удалить следующие игры:,"Sie sind dabei, die folgenden Spiele zu löschen:"
Вы собираетесь удалить следующие сохранения:,"Sie sind dabei, die folgenden Speicherstände zu löschen:"
Вы собираетесь удалить следующие тикеты:,"Sie sind dabei, die folgenden Tickets zu löschen:"
Вы уверены в удалении {} записей?\n\n(+) - ДА   B - Отмена,"Sind Sie sicher, dass Sie {} Einträge löschen möchten?\n\n(+) - JA   B - Abbrechen"
Вы уверены в удалении {} записи?\n\n(+) - ДА   B - Отмена,"Sind Sie sicher, dass Sie {} Eintrag löschen möchten?\n\n(+) - JA   B - Abbrechen"
Вы уверены в удалении {} объекта?\n\n(+) - ДА   B - Отмена,"Sind Sie sicher, dass Sie {} Objekt löschen möchten?\n\n(+) - JA   B - Abbrechen"
Вы уверены в удалении {} объектов?\n\n(+) - ДА   B - Отмена,"Sind Sie sicher, dass Sie {} Objekte löschen möchten?\n\n(+) - JA   B - Abbrechen"
    {:>2} сек,    {:>2} Sek
 Закрытие игры, Spiel schließen
"Вы уверены, что хотите удалить {}?\n\n(+) - ДА, другая кнопка - НЕТ","Sind Sie sicher, dass Sie {} löschen möchten?\n\n(+) - JA, andere Taste - NEIN"
"Вы уверены, что хотите удалить\n{}?\n\n(+) - ДА  В - Отмена","Sind Sie sicher, dass Sie\n{} löschen möchten?\n\n(+) - JA  B - Abbrechen"
Выберите пользователя,Benutzer auswählen
Выберите тип сохранения,Speichertyp auswählen
Выбрать все файлы игры,Alle Spieldateien auswählen
Выбрать того же пользователя,Denselben Benutzer auswählen
Выбрать ту же игру,Dasselbe Spiel auswählen
Выйти из DBI           : ,DBI beenden           :
Выключать экран,Bildschirm ausschalten
Выключить экран        : ,Bildschirm ausschalten        :
 Запуск игры, Spiel starten
Вырезать,Ausschneiden
Выход на рабочий стол,Zum Home-Menü beenden
Вычисление хэша,Berechne Hash
Вычисленное время конца : {},Berechnete Endzeit : {}
Вычисленное время начала: {},Berechnete Startzeit: {}
Генерация DLC [{:016X}][v{}],Generiere DLC [{:016X}][v{}]
Генерация DLC анлокера...,Generiere DLC-Unlocker...
Генерируется анлокер для {:016X} с номером {} и версией {}...,Generiere Unlocker für {:016X} mit Nummer {} und Version {}...
Генерируется ярлык для пути '{}' и аргументов '{}'...,Generiere Verknüpfung für Pfad '{}' und Argumente '{}'...
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m,Benutzerabmeldung \x1b[36;1m{}\x1b[37;1m
Главное меню,Hauptmenü
Голландский,Niederländisch
Да,Ja
"Да, я уверен","Ja, ich bin sicher"
Дамп анлокера в '{}'...,Dumpe Unlocker nach '{}'...
Дамп текущей прошивки,Aktuelle Firmware dumpen
Дамп ярлыка в '{}'...,Dumpe Verknüpfung nach '{}'...
Дата первого игрового события : {},Datum des ersten Spielereignisses : {}
Действия с файлами,Dateiaktionen
Действия с файлами ({}),Dateiaktionen ({})
 Логин пользователя \x1b[36;1m{}\x1b[37;1m,Benutzeranmeldung \x1b[36;1m{}\x1b[37;1m
Декабрь,Dezember
День,Tag
Диаграмма активности,Aktivitätsdiagramm
Для бекапов,Für Backups
Для выхода нажмите любую кнопку,Zum Beenden beliebige Taste drücken
Для дампов,Für Dumps
Для логов,Für Protokolle
Добавить в любимые,Zu Favoriten hinzufügen
Добавлять суффикс к имени файла,Suffix zum Dateinamen hinzufügen
Достаточное питание            : {},Ausreichende Stromversorgung            : {}
 Переключение на игру, Zum Spiel wechseln
Европа,Eвpoпa
Есть исправление RCM бага   : {},RCM-Bug-Fix vorhanden   : {}
"Есть несохранёные изменения.\nВы хотите их сохранить?\n\n(+) - Да, сохранить\n\n(-) - Выйти без сохранения\n\nДругая кнопка - Отмена","Es gibt nicht gespeicherte Änderungen.\nMöchten Sie sie speichern?\n\n(+) - Ja, speichern\n\n(-) - Beenden ohne Speichern\n\nAndere Taste - Abbrechen"
Желаемая версия: {},Gewünschte Version: {}
Журнал активности,Aktivitätsprotokoll
Журналирование действий,Aktionsprotokollierung
Завершено,Abgeschlossen
Загружается список обновлений...,Lade Update-Liste herunter...
Загружено ,Heruntergeladen
Загрузка изображения...,Lade Bild...
 Режим работы изменился: {}, Betriebsmodus geändert: {}
Загрузка текста...{}%,Lade Text...{}%
Загрузка файла... {}%,Lade Datei... {}%
Задать размер файла {} не удалось: {},Festlegen der Dateigröße {} fehlgeschlagen: {}
Закладки на SD,Lesezeichen auf SD
Закончено за {:02d}:{:02d}:{:02d},Fertig in {:02d}:{:02d}:{:02d}
Закончилась память при посылке ответа,Kein Speicher mehr beim Senden der Antwort
Закончились дополнительные буферы. Скорость записи на носитель слишком низка,Zusätzliche Puffer aufgebraucht. Schreibgeschwindigkeit auf Medium zu langsam
Закрытие соединения,Schließe Verbindung
Закрытие соединения к {}:{},Schließe Verbindung zu {}:{}
 Сброс системных часов, Cбpoc cиcтeмныx чacoв
Запаковать LFS в romfs.bin,LFS in romfs.bin packen
Запаковать в romfs.bin,In romfs.bin packen
Запаковка папки в RomFS,Ordner in RomFS packen
Записанное время конца  : {},Aufgezeichnete Endzeit  : {}
Записанное время начала : {},Aufgezeichnete Startzeit: {}
Запись в CAL0 разрешена     : {},Schreiben in CAL0 erlaubt     : {}
Запись в файл...,Schreibe in Datei...
Запись за пределами файла,Schreiben außerhalb der Datei
Заполнение нулями,Fülle mit Nullen
Заполнить свободное место на SD нулями,Freien Speicherplatz auf SD mit Nullen füllen
 Сворачивание игры, Spiel minimieren
Запрет захвата видео,Videoaufnahme verbieten
Запрет скриншотов,Screenshots verbieten
Запрещено,Verboten
Запрос на удаление ,Löschanforderung
Запускавшиеся игры,Gespielte Spiele
Запускать точку доступа,Zugangspunkt starten
Запустить FTP сервер,FTP-Server starten
Запустить FTP сервер...,FTP-Server starten...
Запустить HTTP сервер,HTTP-Server starten
Запустить HTTP сервер...,HTTP-Server starten...
 Состояние электропитания изменилось: {}, Stromversorgungsstatus geändert: {}
Запустить МТР соединение,MTP-Verbindung starten
Запустить случайную игру,Zufälliges Spiel starten
Заряд батареи                  : {},Akkuladung                  : {}
Заряд батареи                  : {}%,Akkuladung                  : {}%
Заряд батареи (сырое значение) : {}%,Akkuladung (Rohwert) : {}%
Зарядка батареи                : {},Akku wird geladen                : {}
Здесь пусто,Hier ist es leer
Игра анонсирует SDK {},Игpa aнoнcиpуeт SDK {}
" и {} новое DLC,"," und {} neuer DLC,"
"Игра анонсирует более новый SDK ({}), чем текущая прошивка ({})","Игpa aнoнcиpуeт бoлee нoвый SDK ({}), чeм тeкущaя пpoшивкa ({})"
Игра использует titleId от дополнения,Spiel verwendet TitleId eines Add-Ons
Игра использует titleId от обновления,Spiel verwendet TitleId eines Updates
Извлечь в LFS,In LFS extrahieren
Изменение размера сохранения на {} [{}]...,Ändere Speichergröße auf {} [{}]...
Изменить версию DLC (десятичную),DLC-Version ändern (dezimal)
Изменить номер DLC (десятичный),DLC-Nummer ändern (dezimal)
Изменить номер DLC (шестнадцатеричный),DLC-Nummer ändern (hexadezimal)
Изменён размер SaveFS,SaveFS-Größe geändert
"    Великий колдун сказал, что ракеты","    Der große Zauberer sagte, dass die Raketen"
" и {} новых DLC,"," und {} neue DLCs,"
Импорт исправленного тикета...,Importiere korrigiertes Ticket...
Импорт тикета...,Importiere Ticket...
Имя     : ,Имя     : 
"Имя каталога\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Verzeichnisname\n'{}'\nenthält ungültige Zeichen.\nEs kann nicht erstellt werden.\n\nA - Abbrechen, B - Überspringen, X - Umbenennen"
"Имя файла\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Dateiname\n'{}'\nenthält ungültige Zeichen.\nSie kann nicht erstellt werden.\n\nA - Abbrechen, B - Überspringen, X - Umbenennen"
Инсталлируется romfs.bin,Installiere romfs.bin
Инструменты,Werkzeuge
Информация о зарядке батареи,Informationen zum Akkuladen
Информация о контенте,Inhaltsinformationen
Информация о контенте ({}),Inhaltsinformationen ({})
 сортировка по дате создания, nach Erstellungsdatum sortieren
Информация о прошивке,Firmware-Informationen
Информация о системе,Systeminformationen
Информация о сохранении,Informationen zum Speicherstand
Информация о сохранении...,Informationen zum Speicherstand...
Информация о тикете,Ticket-Informationen
Информация о тикете...,Ticket-Informationen...
Информация об NSP,NSP-Informationen
Информация об атмосфере,Atmosphère-Informationen
Информация об игровой активности,Informationen zur Spielaktivität
Информация об источние питания,Informationen zur Stromquelle
 сортировка по имени, nach Name sortieren
Информация об оборудовании,Hardware-Informationen
Информация...,Informationen...
Испанский,Spanisch
Использовано дополнительной памяти: {}. Создано буферов: {},Zusätzlicher Speicher verwendet: {}. Erstellte Puffer: {}
Использовать 5 GHz,5 GHz verwenden
Использовать MSG_WAITALL в recv,MSG_WAITALL in recv verwenden
Использовать для неё TitleID,TitleID dafür verwenden
Использовать папку для...,Ordner verwenden für...
Использовать разгон,Übertaktung verwenden
Использовать скрытый SSID,Versteckte SSID verwenden
 сортировка по имени игры, nach Spielname sortieren
Используется ,Verwende
Используется USB{},Verwende USB{}
"Испытания ракет продолжаются,","Die Raketentests gehen weiter,"
Источник питания                : {},Stromquelle                : {}
Итальянский,Italienisch
Ищется control для ProgramId {},Suche control für ProgramId {}
Ищется exefs/romfs для ProgramId {},Suche exefs/romfs für ProgramId {}
Ищется exefs/romfs/logo для ProgramId {},Suche exefs/romfs/logo für ProgramId {}
Ищется {},Suche {}
 сортировка по месту установки, nach Installationsort sortieren
Июль,Juli
Июнь,Juni
Канадский французский,Kanadisches Französisch
"Когда ваше устройство подключится, нажмите любую кнопку","Wenn Ihr Gerät verbunden ist, drücken Sie eine beliebige Taste"
Код партии батареи    : {} ({}),Akku-Chargencode      : {} ({})
Кодировка,Kodierung
Конвертация в фейковые ,In Dummy konvertieren
Конец игры            : -,Spielende            : -
Конец игры            : {},Spielende            : {}
 сортировка по общему размеру, nach Gesamtgröße sortieren
Контент уже на месте,Inhalt bereits vorhanden
Копирование IVFC слой {} в nca: {},Kopiere IVFC-Schicht {} in NCA: {}
Копирование PFS0 в nca,Kopiere PFS0 in NCA
Копирование PFS0 хэш таблицы в nca,Kopiere PFS0-Hash-Tabelle in NCA
Копирование SDK {} в файл: {}...,Kopiere SDK {} in Datei: {}...
Копировать,Kopieren
Корейский,Koreanisch
Корень не найден,Root nicht gefunden
Корень сохранения не существует,Speicher-Root existiert nicht
 сортировка по пользователю, nach Benutzer sortieren
Корея,Kopeя
Курсор на обеих панелях,Cursor in beiden Panels
Латиноамериканский испанский,Lateinamerikanisches Spanisch
Май,Mai
Март,März
Масштаб: По ширине,Skalierung: An Breite anpassen
Масштаб: По экрану,Skalierung: Vollbild
Масштаб: Точка в точку,Skalierung: Punkt für Punkt
Масштаб: Увеличение x2,Skalierung: Vergrößerung x2
 сортировка по порядку игры, nach Spielreihenfolge sortieren
Место в  NAND         : {},Speicher im NAND         : {}
Место на SD карте     : {},Speicher auf SD-Karte     : {}
Место на приставке не занято,Kein Speicherplatz auf der Konsole belegt
Место установки        : ,Installationsort        :
Мета контент отсутствует,Meta-Inhalt fehlt
Миссия провалена\n\nНажмите А для выхода,Mission gescheitert\n\nDrücke A zum Beenden
Миссия успешна\n\nОсталось ходов: {}\n\nНажмите А для выхода,Mission erfolgreich\n\nVerbleibende Züge: {}\n\nDrücke A zum Beenden
Модификация файла не удалась,Dateiänderung fehlgeschlagen
На выбранном устройстве нет достаточного свободного места для установки,Auf dem ausgewählten Gerät ist nicht genügend freier Speicherplatz für die Installation vorhanden
На месте нет достаточно свободного места,Nicht genügend freier Speicherplatz am Zielort
 сортировка по размеру, nach Größe sortieren
Нажмите (+) для перезаписи конфига обновлённым\n\nЛюбую другую кнопку для пропуска,"(+) drücken, um die Konfiguration mit der aktualisierten zu überschreiben\n\nJede andere Taste zum Überspringen"
"Нажмите (+) для удаления, любую другую кнопку для пропуска...\n (-) Удалять все, больше не спрашивая","(+) drücken zum Löschen, jede andere Taste zum Überspringen...\n (-) Alle löschen, nicht mehr fragen"
"Нажмите A, чтобы продолжить, другую кнопку, чтобы выйти","Drücken Sie A, um fortzufahren, eine andere Taste, um zu beenden"
"Нажмите B, чтобы вернуться","Drücken Sie B, um zurückzukehren"
Нажмите любую кнопку,Drücke eine beliebige Taste
Название: ,Titel:
Найден SDK: {},SDK gefunden: {}
Найден {} зарегистрированный контент-файл,{} registrierte Inhaltsdatei gefunden
Найден {} контент-файл,{} Inhaltsdatei gefunden
Найден {} пользователь,{} Benutzer gefunden
%% заряд-разряд    : {},%% Lade-Entlade    : {}
Найден {} потерянный контент-файл,{} verwaiste Inhaltsdatei gefunden
Найден {} файл,{} Datei gefunden
Найден {} файл с ошибками,{} fehlerhafte Datei gefunden
Найден и удалён {} неиспользуемый тикет,{} ungenutztes Ticket gefunden und gelöscht
Найдена {} запись об игре,{} Spieleintrag gefunden
Найдена {} запись об ошибках,{} Fehlereintrag gefunden
Найдена {} установленная игра,{} installiertes Spiel gefunden
Найдено {} записей об играх,{} Spieleinträge gefunden
Найдено {} записей об ошибках,{} Fehlereinträge gefunden
Найдено {} записи об играх,{} Spieleinträge gefunden
    Дело здесь в одном из основных,    Der Grund dafür liegt in einem der Grundprinzipien
({}/{}) Устанавливается {},({}/{}) Installiere {}
Найдено {} записи об ошибках,{} Fehlereinträge gefunden
Найдено {} зарегистрированных контент-файла,{} registrierte Inhaltsdateien gefunden
Найдено {} зарегистрированных контент-файлов,{} registrierte Inhaltsdateien gefunden
Найдено {} контент-файла,{} Inhaltsdateien gefunden
Найдено {} контент-файлов,{} Inhaltsdateien gefunden
Найдено {} обновление,{} Update gefunden
Найдено {} обновлений,{} Updates gefunden
Найдено {} обновления,{} Updates gefunden
Найдено {} пользователей,{} Benutzer gefunden
Найдено {} пользователя,{} Benutzer gefunden
Найдено {} потерянных контент-файла,{} verwaiste Inhaltsdateien gefunden
Найдено {} потерянных контент-файлов,{} verwaiste Inhaltsdateien gefunden
Найдено {} сохранение,{} Speicherstand gefunden
Найдено {} сохранение...,{} Speicherstand gefunden...
Найдено {} сохранений,{} Speicherstände gefunden
Найдено {} сохранений...,{} Speicherstände gefunden...
Найдено {} сохранения,{} Speicherstände gefunden
Найдено {} сохранения...,{} Speicherstände gefunden...
Найдено {} установленные игры,{} installierte Spiele gefunden
Найдено {} установленных игр,{} installierte Spiele gefunden
Найдено {} файла,{} Dateien gefunden
Найдено {} файла с ошибками,{} fehlerhafte Dateien gefunden
Найдено {} файлов,{} Dateien gefunden
Найдено {} файлов с ошибками,{} fehlerhafte Dateien gefunden
Найдено и удалено {} неиспользуемых тикета,{} ungenutzte Tickets gefunden und gelöscht
Найдено и удалено {} неиспользуемых тикетов,{} ungenutzte Tickets gefunden und gelöscht
Найдено существующее сохранение. Восстанавливаю бекап в него...,Vorhandener Speicherstand gefunden. Stelle Backup darin wieder her...
Настройки,Einstellungen
Настройки DBI,DBI-Einstellungen
Настройки FB2,FB2-Einstellungen
Начало игры           : -,Spielstart           : -
Начало игры           : {},Spielstart           : {}
Начало создания Control.nca,Beginne Erstellung von Control.nca
Начало создания Program.nca,Beginne Erstellung von Program.nca
Начало установки. Место установки: ,Installation wird gestartet. Installationsort:
Начать установку,Installation starten
Не доступно,Nicht verfügbar
Не известно,Unbekannt
"Не найден USB диск, который смог бы вместить получившийся дамп. Убедитесь, что он отформатирован в ExFAT.","Kein USB-Laufwerk gefunden, das den resultierenden Dump aufnehmen kann. Stellen Sie sicher, dass es in ExFAT formatiert ist."
Не найдены требуемые тикеты,Benötigte Tickets nicht gefunden
. Время простоя \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m,. Leerlauf \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m
Не получилось создать NSP,NSP konnte nicht erstellt werden
Не удалось получить список,Liste konnte nicht abgerufen werden
Не удалось установить аватар\n{},Avatar konnte nicht gesetzt werden\n{}
Не установлен,Nicht festgelegt
Невозможно найти путь,Pfad kann nicht gefunden werden
Невозможно открыть папку журналов ошибок,Fehlerprotokollordner kann nicht geöffnet werden
Невозможно переименовать '{}' в '{}':,'{}' kann nicht in '{}' umbenannt werden:
Невозможно получить список LFS,LFS-Liste kann nicht abgerufen werden
Невозможно получить список пользователей,Benutzerliste kann nicht abgerufen werden
Невозможно получить статус связи с Nintendo Account,Verknüpfungsstatus mit Nintendo Account kann nicht abgerufen werden
...готово,...fertig
Невозможно получить число записей об ошибках,Anzahl der Fehlereinträge kann nicht abgerufen werden
Невозможно прочитать общие тикеты,Gemeinsame Tickets können nicht gelesen werden
Невозможно прочитать персонализированные тикеты,Personalisierte Tickets können nicht gelesen werden
Невозможно разобрать content meta,Content-Meta kann nicht geparst werden
Невозможно разобрать content meta. Неожиданная ошибка,Content-Meta kann nicht geparst werden. Unerwarteter Fehler
Невозможно разобрать content meta. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Content-Meta kann nicht geparst werden. VERALTETE FIRMWARE. HOS-Update erforderlich
Невозможно разобрать nca. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,NCA kann nicht geparst werden. VERALTETE FIRMWARE. HOS-Update erforderlich
Невозможно разобрать индекс кеша,Cache-Index kann nicht geparst werden
Невозможно распаковать '{}':,'{}' kann nicht entpackt werden:
Невозможно скопировать файл\n   '{}'\n➡ '{}'\n,Datei kann nicht kopiert werden\n   '{}'\n➡ '{}'\n
Невозможно смонтировать сохранение,Speicherstand kann nicht gemountet werden
Невозможно смонтировать устройство сохраниения,Speichergerät kann nicht gemountet werden
Невозможно создать выходной zip-файл: ,Ausgabe-ZIP-Datei kann nicht erstellt werden:
Невозможно создать каталог,Verzeichnis kann nicht erstellt werden
Невозможно создать каталог '{}':,Verzeichnis '{}' kann nicht erstellt werden:
Невозможно создать файл,Datei kann nicht erstellt werden
Невозможно создать файл '{}':,Datei '{}' kann nicht erstellt werden:
Недопустимый идентификатор,Ungültiger Bezeichner
Неизвестная игра [{:016x}],Unbekanntes Spiel [{:016x}]
: {:>4} сохранение,: {:>4} Speicherstand
Неизвестно,Unbekannt
Неизвестный тайтл,Unbekannter Titel
Неиспользуемый тикет: ,Ungenutztes Ticket:
Немецкий,Deutsch
Неправильное хранилище,Ungültiger Speicher
Неправильный родительский объект,Ungültiges übergeordnetes Objekt
Нет,Nein
Нет ,Nein
Нет VFS. Прекращение работы,Kein VFS. Beende.
Нет exefs VFS. Прекращение работы,Kein exefs VFS. Beende.
: {:>4} сохранений,: {:>4} Speicherstände
Нет logo VFS. Прекращение работы,Kein logo VFS. Beende.
Нет romfs VFS. Прекращение работы,Kein romfs VFS. Beende.
Нет лого,Kein Logo
Нечего устанавливать,Nichts zu installieren
Никнейм консоли         : {},Konsolen-Nickname         : {}
Но у гиби транзисторы собирают с,Aber bei den Gibis werden Transistoren von
Новое имя для '{}',Neuer Name für '{}'
Новый каталог,Neues Verzeichnis
Новый размер сохранения в МБ,Neue Speichergröße in MB
Новый рейтинг (-1 для удаления),Neue Bewertung (-1 zum Löschen)
: {:>4} сохранения,: {:>4} Speicherstände
Номер страницы,Seitenzahl
Ночь,Nacht
Нужен связанный аккаунт,Verknüpftes Konto erforderlich
ОШИБКА ПОЛУЧЕНИЯ ЭКСТРА ДАННЫХ,FEHLER BEIM ABRUFEN VON EXTRA-DATEN
Обнаружены недопустимые символы,Ungültige Zeichen gefunden
Обновить DBI,DBI aktualisieren
Обновить DBI из этого файла,DBI aus dieser Datei aktualisieren
Обновить TitleDB,TitleDB aktualisieren
   {:>3} мин,   {:>3} Min
Обновление TitleDB,TitleDB aktualisieren
Обновление базы данных...,Aktualisiere Datenbank...
Обновление версии до {} {}\n\nНажмите (+) для продолжения\nЛюбую другую кнопку для отмены,"Update auf Version {} {}\n\n(+) drücken, um fortzufahren\nJede andere Taste zum Abbrechen"
Обновление времени...,Aktualisiere Zeit...
Обновление закончено\n\nНажмите любую кнопку\nдля перезапуска DBI,Update abgeschlossen\n\nDrücken Sie eine beliebige Taste\num DBI neu zu starten
Обновление фейковой записи {} ➡ [v{}],Aktualisiere Dummy-Eintrag {} ➡ [v{}]
Обновление. Пожалуйста подождите...,Aktualisiere. Bitte warten...
Обновляется запись об игре...,Aktualisiere Spieldatensatz...
Обрабатывается запись {:016X},Verarbeite Eintrag {:016X}
Обратный альбом (180°),Umgekehrtes Querformat (180°)
Обратный портрет (270°),Umgekehrtes Hochformat (270°)
Общее время активной игры     : {} часов,Gesamtzeit aktiven Spielens     : {} Stunden
Общее время дампа {:d}:{:02d}:{:02d},Gesamte Dump-Zeit {:d}:{:02d}:{:02d}
Общее время запущенных игр    : {} часов,Gesamtzeit gestarteter Spiele    : {} Stunden
Общее время игры      : -,Gesamtspielzeit      : -
Общее время игры      : {:d} часов {:02d} минут,Gesamtspielzeit      : {:d} Stunden {:02d} Minuten
Общее время установки: {:d}:{:02d}:{:02d},Gesamtinstallationszeit: {:d}:{:02d}:{:02d}
Общее время: {:02}:{:02}:{:02},Gesamtzeit: {:02}:{:02}:{:02}
Общее занимаемое место: N:{} + S:{} = {},Gesamt belegter Speicher: N:{} + S:{} = {}
Общее число запусков  : -,Gesamtzahl der Starts  : -
Общее число игровых сессий    : {},Gesamtzahl der Spielsitzungen    : {}
Общие,Allgemein
Общий размер передачи  : ,Gesamtübertragungsgröße  :
Общий размер установки : ,Gesamtinstallationsgröße :
Общий размер установки: {},Gesamtinstallationsgröße: {}
Объединение списков,Listen zusammenführen
Объект {} не допустим,Objekt {} ist ungültig
Объект {} не может быть создан,Objekt {} kann nicht erstellt werden
Объект не открыт для редактирования,Objekt ist nicht zum Bearbeiten geöffnet
Объект удалён,Objekt gelöscht
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Bluetooth-MAC-Adresse : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Объект уже открыт для редактирования,Objekt ist bereits zum Bearbeiten geöffnet
Огибка получения адреса сокета: {} {},Fehler beim Abrufen der Socket-Adresse: {} {}
Ожидаемый размер: {},Erwartete Größe: {}
Ожидается ,Erwarte
Ожидается большой (>4GB) файл,Erwarte große (>4GB) Datei
Ожидается запуск dbibackend на стороне ПК...,Warte auf den Start von dbibackend auf dem PC...
Ожидание включения интерфейса: ,Warte auf Aktivierung der Schnittstelle:
Ожидание: {} секунд,Warte: {} Sekunden
Ожидание: {} секунда,Warte: {} Sekunde
Ожидание: {} секунды,Warte: {} Sekunden
CDIR в листинге,CDIR in Auflistung
Ориентация,Ausrichtung
Ориентация...,Ausrichtung...
Освобождено места в NAND: ,Freigegebener NAND-Speicher:
Освобождено места на SD : ,Freigegebener SD-Speicher:
Основной SDK не найден. Пробуем мультипрограмный вариант,Haupt-SDK nicht gefunden. Versuche Multi-Programm-Variante
Оставить сохранения,Speicherstände behalten
Осталось ходов:    {:>3},Verbleibende Züge: {:>3}
Остаток файла пропускается,Überspringe restliche Datei
Отключение связи с мобильным приложением...,Verbindung zur mobilen App wird getrennt...
Configuration Id1     : {},Configuration Id1     : {}
Открываем папку прошивки...,Öffne Firmware-Ordner...
Открыть,Öffnen
Открыть вторую панель,Zweites Panel öffnen
Открыть как 7Z,Als 7Z öffnen
Открыть как RAR,Als RAR öffnen
Открыть как ZIP,Als ZIP öffnen
Открыть как hex,Als Hex öffnen
Открыть как текст,Als Text öffnen
Открыть контент по MTP,Inhalt über MTP öffnen
Открыть папку LFS,LFS-Ordner öffnen
Content meta не найден. Установка прервана,Content-Meta nicht gefunden. Installation abgebrochen
Отослано {}/{} байт,{}/{} Bytes gesendet
Отсутствуют ES сигпатчи!,ES-Sigpatches fehlen!
Очистка /atmosphere/contents,Bereinige /atmosphere/contents
Очистка кеша rightsId...,Bereinige rightsId-Cache...
Очистка папки...,Ordner wird bereinigt...
Очистка плейсхолдеров...,Bereinige Platzhalter...
Очистка системы от мусора,System von Müll bereinigen
Очистка сохранений,Bereinige Speicherstände
Очистка...,Bereinigen...
Ошибка FTP сервера,FTP-Server-Fehler
DBI Просмотр альбома,DBI Album-Browser
Ошибка во время копирования файла,Fehler beim Kopieren der Datei
Ошибка во время обновления тайтла,Fehler beim Aktualisieren des Titels
Ошибка выделения сокета: {},Fehler bei der Socket-Zuweisung: {}
Ошибка завершения соединения: {},Fehler beim Beenden der Verbindung: {}
Ошибка загрузки картинки,Fehler beim Laden des Bildes
Ошибка загрузки файла из альбома: {},Fehler beim Laden der Datei aus dem Album: {}
Ошибка закрытия сокета: {},Fehler beim Schließen des Sockets: {}
Ошибка записи файла: {},Fehler beim Schreiben der Datei: {}
Ошибка изменения размера файла,Fehler beim Ändern der Dateigröße
Ошибка инициализации {}: {},Fehler bei der Initialisierung von {}: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз","DPAD & Sticks - scrollen, L - Seite hoch, R - Seite runter"
Ошибка опроса сокета: {},Fehler beim Abfragen des Sockets: {}
Ошибка открытия каталога: {},Fehler beim Öffnen des Verzeichnisses: {}
Ошибка открытия сокета: {},Fehler beim Öffnen des Sockets: {}
Ошибка открытия файла,Fehler beim Öffnen der Datei
Ошибка открытия файла '{}': {},Fehler beim Öffnen der Datei '{}': {}
Ошибка открытия файла: {},Fehler beim Öffnen der Datei: {}
Ошибка отсылки: {},Fehler beim Senden: {}
Ошибка переименования: {},Fehler beim Umbenennen: {}
Ошибка подключения: {},Verbindungsfehler: {}
Ошибка подмены SDK: {},Fehler beim Ersetzen des SDK: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз, R3 - Текст/Hex","DPAD & Sticks - scrollen, L - Seite hoch, R - Seite runter, R3 - Text/Hex"
