original,translation
Есть исправление RCM бага   : {},Has RCM bug fix   : {}
"Есть несохранёные изменения.\nВы хотите их сохранить?\n\n(+) - Да, сохранить\n\n(-) - Выйти без сохранения\n\nДругая кнопка - Отмена","There are unsaved changes.\nDo you want to save them?\n\n(+) - Yes, save\n\n(-) - Exit without saving\n\nAny other key - Cancel"
Желаемая версия: {},Desired version: {}
Журнал активности,Activity log
Журналирование действий,Action logging
Завершено,Completed
Загружается список обновлений...,Downloading update list...
Загружено ,Downloaded
Загрузка изображения...,Loading image...
 Режим работы изменился: {}, Operation mode changed: {}
Загрузка текста...{}%,Loading text...{}%
Загрузка файла... {}%,Loading file... {}%
Задать размер файла {} не удалось: {},Failed to set file size {}: {}
Закладки на SD,Bookmarks on SD
Закончено за {:02d}:{:02d}:{:02d},Finished in {:02d}:{:02d}:{:02d}
Закончилась память при посылке ответа,Out of memory when sending response
Закончились дополнительные буферы. Скорость записи на носитель слишком низка,Ran out of extra buffers. Media write speed is too low
Закрытие соединения,Closing connection
Закрытие соединения к {}:{},Closing connection to {}:{}
 Сброс системных часов, Resetting system clock
Запаковать LFS в romfs.bin,Pack LFS into romfs.bin
Запаковать в romfs.bin,Pack into romfs.bin
Запаковка папки в RomFS,Packing folder into RomFS
Записанное время конца  : {},Recorded end time   : {}
Записанное время начала : {},Recorded start time : {}
Запись в CAL0 разрешена     : {},Writing to CAL0 is allowed     : {}
Запись в файл...,Writing to file...
Запись за пределами файла,Writing beyond file
Заполнение нулями,Filling with zeros
Заполнить свободное место на SD нулями,Fill free space on SD with zeros
 Сворачивание игры, Minimizing game
Запрет захвата видео,Video capture restriction
Запрет скриншотов,Screenshot restriction
Запрещено,Forbidden
Запрос на удаление ,Request to delete
Запускавшиеся игры,Launched games
Запускать точку доступа,Start access point
Запустить FTP сервер,Start FTP server
Запустить FTP сервер...,Start FTP server...
Запустить HTTP сервер,Start HTTP server
Запустить HTTP сервер...,Start HTTP server...
 Состояние электропитания изменилось: {}, Power state changed: {}
Запустить МТР соединение,Start MTP connection
Запустить случайную игру,Launch random game
Заряд батареи                  : {},Battery charge                  : {}
Заряд батареи                  : {}%,Battery charge                 : {}%
Заряд батареи (сырое значение) : {}%,Battery charge (raw value) : {}%
Зарядка батареи                : {},Battery charging               : {}
Здесь пусто,It's empty here
Игра анонсирует SDK {},Game requires SDK {}
" и {} новое DLC,"," and {} new DLC,"
"Игра анонсирует более новый SDK ({}), чем текущая прошивка ({})",Game requires a newer SDK ({}) than the current firmware ({})
Игра использует titleId от дополнения,Game uses titleId from a DLC
Игра использует titleId от обновления,Game uses titleId from an update
Извлечь в LFS,Extract to LFS
Изменение размера сохранения на {} [{}]...,Resizing save to {} [{}]...
Изменить версию DLC (десятичную),Change DLC version (decimal)
Изменить номер DLC (десятичный),Change DLC number (decimal)
Изменить номер DLC (шестнадцатеричный),Change DLC number (hexadecimal)
Изменён размер SaveFS,SaveFS size changed
"    Великий колдун сказал, что ракеты",    The great sorcerer said that the rockets
" и {} новых DLC,"," and {} new DLCs,"
Импорт исправленного тикета...,Importing fixed ticket...
Импорт тикета...,Importing ticket...
Имя     : ,Name    : 
"Имя каталога\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Directory name\n'{}'\ncontains invalid characters.\nIt cannot be created.\n\nPress A to abort, B to skip, X to rename"
"Имя файла\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","File name\n'{}'\ncontains invalid characters.\nIt cannot be created.\n\nPress A to abort, B to skip, X to rename"
Инсталлируется romfs.bin,Installing romfs.bin
Инструменты,Tools
Информация о зарядке батареи,Battery charging information
Информация о контенте,Content information
Информация о контенте ({}),Content information ({})
 сортировка по дате создания, sort by creation date
Информация о прошивке,Firmware information
Информация о системе,System information
Информация о сохранении,Save information
Информация о сохранении...,Save information...
Информация о тикете,Ticket information
Информация о тикете...,Ticket information...
Информация об NSP,NSP Information
Информация об атмосфере,Atmosphere information
Информация об игровой активности,Game activity information
Информация об источние питания,Power source information
 сортировка по имени, sort by name
Информация об оборудовании,Hardware information
Информация...,Information...
Испанский,Spanish
Использовано дополнительной памяти: {}. Создано буферов: {},Used extra memory: {}. Buffers created: {}
Использовать 5 GHz,Use 5 GHz
Использовать MSG_WAITALL в recv,Use MSG_WAITALL in recv
Использовать для неё TitleID,Use TitleID for it
Использовать папку для...,Use folder for...
Использовать разгон,Use overclock
Использовать скрытый SSID,Use hidden SSID
 сортировка по имени игры, sort by game name
Используется ,Using
Используется USB{},Using USB{}
"Испытания ракет продолжаются,","Rocket tests are continuing,"
Источник питания                : {},Power source                : {}
Итальянский,Italian
Ищется control для ProgramId {},Searching for control for ProgramId {}
Ищется exefs/romfs для ProgramId {},Searching for exefs/romfs for ProgramId {}
Ищется exefs/romfs/logo для ProgramId {},Searching for exefs/romfs/logo for ProgramId {}
Ищется {},Finding {}
 сортировка по месту установки, sort by install location
Июль,July
Июнь,June
Канадский французский,Canadian French
"Когда ваше устройство подключится, нажмите любую кнопку","When your device connects, press any key"
Код партии батареи    : {} ({}),Battery lot code    : {} ({})
Кодировка,Encoding
Конвертация в фейковые ,Convert to fake
Конец игры            : -,Game end             : -
Конец игры            : {},Game end             : {}
 сортировка по общему размеру, sort by total size
Контент уже на месте,Content is already in place
Копирование IVFC слой {} в nca: {},Copying IVFC layer {} to nca: {}
Копирование PFS0 в nca,Copying PFS0 to nca
Копирование PFS0 хэш таблицы в nca,Copying PFS0 hash table to nca
Копирование SDK {} в файл: {}...,Copying SDK {} to file: {}...
Копировать,Copy
Корейский,Korean
Корень не найден,Root not found
Корень сохранения не существует,Save root does not exist
 сортировка по пользователю, sort by user
Корея,Korea
Курсор на обеих панелях,Cursor on both panels
Латиноамериканский испанский,Latin American Spanish
Май,May
Март,March
Масштаб: По ширине,Scale: Fit to width
Масштаб: По экрану,Scale: Fit to screen
Масштаб: Точка в точку,Scale: Point to point
Масштаб: Увеличение x2,Scale: Zoom x2
 сортировка по порядку игры, sort by play order
Место в  NAND         : {},Space in NAND         : {}
Место на SD карте     : {},Space on SD card     : {}
Место на приставке не занято,Space on console not occupied
Место установки        : ,Installation location :
Мета контент отсутствует,Content meta is missing
Миссия провалена\n\nНажмите А для выхода,Mission failed\n\nPress A to exit
Миссия успешна\n\nОсталось ходов: {}\n\nНажмите А для выхода,Mission successful\n\nMoves left: {}\n\nPress A to exit
Модификация файла не удалась,File modification failed
На выбранном устройстве нет достаточного свободного места для установки,There is not enough free space on the selected device for installation
На месте нет достаточно свободного места,Not enough free space at the location
 сортировка по размеру, sort by size
Нажмите (+) для перезаписи конфига обновлённым\n\nЛюбую другую кнопку для пропуска,Press (+) to overwrite config with the updated one\n\nAny other key to skip
"Нажмите (+) для удаления, любую другую кнопку для пропуска...\n (-) Удалять все, больше не спрашивая","Press (+) to delete, any other key to skip...\n (-) Delete all, don't ask again"
"Нажмите A, чтобы продолжить, другую кнопку, чтобы выйти","Press A to continue, any other key to exit"
"Нажмите B, чтобы вернуться",Press B to return
Нажмите любую кнопку,Press any key
Название: ,Title:
Найден SDK: {},Found SDK: {}
Найден {} зарегистрированный контент-файл,Found {} registered content file
Найден {} контент-файл,Found {} content file
Найден {} пользователь,Found {} user
%% заряд-разряд    : {},%% charge-discharge    : {}
Найден {} потерянный контент-файл,Found {} orphaned content file
Найден {} файл,Found {} file
Найден {} файл с ошибками,Found {} file with errors
Найден и удалён {} неиспользуемый тикет,Found and deleted {} unused ticket
Найдена {} запись об игре,Found {} game record
Найдена {} запись об ошибках,Found {} error record
Найдена {} установленная игра,Found {} installed game
Найдено {} записей об играх,Found {} game records
Найдено {} записей об ошибках,Found {} error records
Найдено {} записи об играх,Found {} game records
    Дело здесь в одном из основных,    The reason for this lies in one of the basic
({}/{}) Устанавливается {},({}/{}) Installing {}
Найдено {} записи об ошибках,Found {} error records
Найдено {} зарегистрированных контент-файла,Found {} registered content files
Найдено {} зарегистрированных контент-файлов,Found {} registered content files
Найдено {} контент-файла,Found {} content files
Найдено {} контент-файлов,Found {} content files
Найдено {} обновление,Found {} update
Найдено {} обновлений,Found {} updates
Найдено {} обновления,Found {} updates
Найдено {} пользователей,Found {} users
Найдено {} пользователя,Found {} users
Найдено {} потерянных контент-файла,Found {} orphaned content files
Найдено {} потерянных контент-файлов,Found {} orphaned content files
Найдено {} сохранение,Found {} save
Найдено {} сохранение...,Found {} save...
Найдено {} сохранений,Found {} saves
Найдено {} сохранений...,Found {} saves...
Найдено {} сохранения,Found {} saves
Найдено {} сохранения...,Found {} saves...
Найдено {} установленные игры,Found {} installed games
Найдено {} установленных игр,Found {} installed games
Найдено {} файла,Found {} files
Найдено {} файла с ошибками,Found {} files with errors
Найдено {} файлов,Found {} files
Найдено {} файлов с ошибками,Found {} files with errors
Найдено и удалено {} неиспользуемых тикета,Found and deleted {} unused tickets
Найдено и удалено {} неиспользуемых тикетов,Found and deleted {} unused tickets
Найдено существующее сохранение. Восстанавливаю бекап в него...,Existing save found. Restoring backup into it...
Настройки,Settings
Настройки DBI,DBI Settings
Настройки FB2,FB2 Settings
Начало игры           : -,Game start           : -
Начало игры           : {},Game start           : {}
Начало создания Control.nca,Starting Control.nca creation
Начало создания Program.nca,Starting Program.nca creation
Начало установки. Место установки: ,Starting installation. Install location:
Начать установку,Start installation
Не доступно,Not available
Не известно,Unknown
"Не найден USB диск, который смог бы вместить получившийся дамп. Убедитесь, что он отформатирован в ExFAT.",No USB drive found that can accommodate the resulting dump. Make sure it is formatted in ExFAT.
Не найдены требуемые тикеты,Required tickets not found
. Время простоя \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m,. Idle time \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m
Не получилось создать NSP,Failed to create NSP
Не удалось получить список,Failed to get list
Не удалось установить аватар\n{},Failed to set avatar\n{}
Не установлен,Not set
Невозможно найти путь,Cannot find path
Невозможно открыть папку журналов ошибок,Cannot open error log folder
Невозможно переименовать '{}' в '{}':,Cannot rename '{}' to '{}':
Невозможно получить список LFS,Cannot get LFS list
Невозможно получить список пользователей,Cannot get user list
Невозможно получить статус связи с Nintendo Account,Cannot get Nintendo Account link status
...готово,...done
Невозможно получить число записей об ошибках,Cannot get number of error records
Невозможно прочитать общие тикеты,Cannot read common tickets
Невозможно прочитать персонализированные тикеты,Cannot read personalized tickets
Невозможно разобрать content meta,Cannot parse content meta
Невозможно разобрать content meta. Неожиданная ошибка,Cannot parse content meta. Unexpected error
Невозможно разобрать content meta. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Cannot parse content meta. OUTDATED FIRMWARE. HOS update required
Невозможно разобрать nca. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Cannot parse nca. OUTDATED FIRMWARE. HOS update required
Невозможно разобрать индекс кеша,Cannot parse cache index
Невозможно распаковать '{}':,Cannot unpack '{}':
Невозможно скопировать файл\n   '{}'\n➡ '{}'\n,Cannot copy file\n   '{}'\n➡ '{}'\n
Невозможно смонтировать сохранение,Cannot mount save
Невозможно смонтировать устройство сохраниения,Cannot mount save device
Невозможно создать выходной zip-файл: ,Cannot create output zip file:
Невозможно создать каталог,Cannot create directory
Невозможно создать каталог '{}':,Cannot create directory '{}':
Невозможно создать файл,Cannot create file
Невозможно создать файл '{}':,Cannot create file '{}':
Недопустимый идентификатор,Invalid identifier
Неизвестная игра [{:016x}],Unknown game [{:016x}]
: {:>4} сохранение,: {:>4} save
Неизвестно,Unknown
Неизвестный тайтл,Unknown title
Неиспользуемый тикет: ,Unused ticket:
Немецкий,German
Неправильное хранилище,Incorrect storage
Неправильный родительский объект,Incorrect parent object
Нет,No
Нет ,No
Нет VFS. Прекращение работы,No VFS. Aborting
Нет exefs VFS. Прекращение работы,No exefs VFS. Aborting
: {:>4} сохранений,: {:>4} saves
Нет logo VFS. Прекращение работы,No logo VFS. Aborting
Нет romfs VFS. Прекращение работы,No romfs VFS. Aborting
Нет лого,No logo
Нечего устанавливать,Nothing to install
Никнейм консоли         : {},Console nickname         : {}
Но у гиби транзисторы собирают с,But the Gibis collect transistors from
Новое имя для '{}',New name for '{}'
Новый каталог,New directory
Новый размер сохранения в МБ,New save size in MB
Новый рейтинг (-1 для удаления),New rating (-1 to delete)
: {:>4} сохранения,: {:>4} saves
Номер страницы,Page number
Ночь,Night
Нужен связанный аккаунт,Linked account required
ОШИБКА ПОЛУЧЕНИЯ ЭКСТРА ДАННЫХ,ERROR GETTING EXTRA DATA
Обнаружены недопустимые символы,Invalid characters detected
Обновить DBI,Update DBI
Обновить DBI из этого файла,Update DBI from this file
Обновить TitleDB,Update TitleDB
   {:>3} мин,   {:>3} min
Обновление TitleDB,Update TitleDB
Обновление базы данных...,Updating database...
Обновление версии до {} {}\n\nНажмите (+) для продолжения\nЛюбую другую кнопку для отмены,Updating to version {} {}\n\nPress (+) to continue\nAny other key to cancel
Обновление времени...,Updating time...
Обновление закончено\n\nНажмите любую кнопку\nдля перезапуска DBI,Update finished\n\nPress any key\nto restart DBI
Обновление фейковой записи {} ➡ [v{}],Updating fake record {} ➡ [v{}]
Обновление. Пожалуйста подождите...,Updating. Please wait...
Обновляется запись об игре...,Updating game record...
Обрабатывается запись {:016X},Processing record {:016X}
Обратный альбом (180°),Reverse landscape (180°)
Обратный портрет (270°),Reverse portrait (270°)
Общее время активной игры     : {} часов,Total active play time     : {} hours
Общее время дампа {:d}:{:02d}:{:02d},Total dump time {:d}:{:02d}:{:02d}
Общее время запущенных игр    : {} часов,Total time games launched    : {} hours
Общее время игры      : -,Total play time      : -
Общее время игры      : {:d} часов {:02d} минут,Total play time      : {:d} hours {:02d} minutes
Общее время установки: {:d}:{:02d}:{:02d},Total installation time: {:d}:{:02d}:{:02d}
Общее время: {:02}:{:02}:{:02},Total time: {:02}:{:02}:{:02}
Общее занимаемое место: N:{} + S:{} = {},Total space occupied: N:{} + S:{} = {}
Общее число запусков  : -,Total number of launches  : -
Общее число игровых сессий    : {},Total number of game sessions    : {}
Общие,General
Общий размер передачи  : ,Total transfer size  :
Общий размер установки : ,Total installation size :
Общий размер установки: {},Total install size: {}
Объединение списков,Merging lists
Объект {} не допустим,Object {} is not valid
Объект {} не может быть создан,Object {} cannot be created
Объект не открыт для редактирования,Object not open for editing
Объект удалён,Object deleted
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Bluetooth MAC address : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Объект уже открыт для редактирования,Object already open for editing
Огибка получения адреса сокета: {} {},Error getting socket address: {} {}
Ожидаемый размер: {},Expected size: {}
Ожидается ,Expecting
Ожидается большой (>4GB) файл,Expecting large (>4GB) file
Ожидается запуск dbibackend на стороне ПК...,Waiting for dbibackend to launch on the PC side...
Ожидание включения интерфейса: ,Waiting for interface to turn on:
Ожидание: {} секунд,Waiting: {} seconds
Ожидание: {} секунда,Waiting: {} second
Ожидание: {} секунды,Waiting: {} seconds
CDIR в листинге,CDIR in listing
Ориентация,Orientation
Ориентация...,Orientation...
Освобождено места в NAND: ,Freed up NAND space:
Освобождено места на SD : ,Freed up SD space:
Основной SDK не найден. Пробуем мультипрограмный вариант,Main SDK not found. Trying multi-program option
Оставить сохранения,Keep saves
Осталось ходов:    {:>3},Moves left:        {:>3}
Остаток файла пропускается,Skipping rest of file
Отключение связи с мобильным приложением...,Unlinking from mobile app...
Configuration Id1     : {},Configuration Id1     : {}
Открываем папку прошивки...,Opening firmware folder...
Открыть,Open
Открыть вторую панель,Open second panel
Открыть как 7Z,Open as 7Z
Открыть как RAR,Open as RAR
Открыть как ZIP,Open as ZIP
Открыть как hex,Open as hex
Открыть как текст,Open as text
Открыть контент по MTP,Open content via MTP
Открыть папку LFS,Open LFS folder
Content meta не найден. Установка прервана,Content meta not found. Installation aborted
Отослано {}/{} байт,Sent {}/{} bytes
Отсутствуют ES сигпатчи!,Missing ES sigpatches!
Очистка /atmosphere/contents,Cleaning /atmosphere/contents
Очистка кеша rightsId...,Cleaning rightsId cache...
Очистка папки...,Cleaning folder...
Очистка плейсхолдеров...,Cleaning placeholders...
Очистка системы от мусора,Clean system of junk
Очистка сохранений,Cleaning saves
Очистка...,Cleaning...
Ошибка FTP сервера,FTP server error
DBI Просмотр альбома,DBI Album Browser
Ошибка во время копирования файла,Error while copying file
Ошибка во время обновления тайтла,Error during title update
Ошибка выделения сокета: {},Socket allocation error: {}
Ошибка завершения соединения: {},Error finalizing connection: {}
Ошибка загрузки картинки,Error loading image
Ошибка загрузки файла из альбома: {},Error loading file from album: {}
Ошибка закрытия сокета: {},Error closing socket: {}
Ошибка записи файла: {},Error writing file: {}
Ошибка изменения размера файла,Error resizing file
Ошибка инициализации {}: {},Error initializing {}: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз","DPAD and sticks - scroll, L - page up, R - page down"
Ошибка опроса сокета: {},Socket poll error: {}
Ошибка открытия каталога: {},Error opening directory: {}
Ошибка открытия сокета: {},Error opening socket: {}
Ошибка открытия файла,Error opening file
Ошибка открытия файла '{}': {},Error opening file '{}': {}
Ошибка открытия файла: {},Error opening file: {}
Ошибка отсылки: {},Send error: {}
Ошибка переименования: {},Rename error: {}
Ошибка подключения: {},Connection error: {}
Ошибка подмены SDK: {},SDK replacement error: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз, R3 - Текст/Hex","DPAD and sticks - scroll, L - page up, R - page down, R3 - Text/Hex"
Ошибка получения адреса узла: {},Error getting host address: {}
Ошибка получения внеочередных данных: {},Error receiving out-of-band data: {}
Ошибка получения имени сокета: {} {},Error getting socket name: {} {}
Ошибка получения информаци о файле: {},Error getting file information: {}
Ошибка получения размера файла: {},Error getting file size: {}
Ошибка получения флагов сокета: {},Error getting socket flags: {}
Ошибка получения хранилища {},Error getting storage {}
Ошибка получения: {},Receive error: {}
Ошибка получения: {} {},Receive error: {} {}
Ошибка посылки файла: {},Error sending file: {}
   Получение списка бекапов...   ,   Getting backup list...
Ошибка привязки сокета к порту {}: {},Error binding socket to port {}: {}
Ошибка привязки: {},Binding error: {}
Ошибка принятия соединения: {} {},Error accepting connection: {} {}
Ошибка приёма соединения: {},Error accepting connection: {}
Ошибка проверси метки сокета: {},Error checking socket label: {}
Ошибка прослушивания: {},Listening error: {}
Ошибка прослушки сокета: {},Socket listen error: {}
Ошибка сжатия,Compression error
Ошибка создания каталога: {},Error creating directory: {}
Ошибка создания сокета: {},Error creating socket: {}
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Sticks - Navigate pages\n\n     ZR+ZL - Go to page... \n\n       L/R - Navigate chapters   \n\n       (-) - This help         \n\n       (+) - Menu                  
Ошибка создания сохранения,Error creating save
Ошибка удаления каталога: {},Error deleting directory: {}
Ошибка удаления файла: {},Error deleting file: {}
Ошибка установки флагов сокета: {},Error setting socket flags: {}
Ошибка чтения записи об игре: {},Error reading game record: {}
Ошибка чтения каталога: {},Error reading directory: {}
Ошибка чтения регистров max17050: ,Error reading max17050 registers:
Ошибка чтения сохранённых параметров контроллера: ,Error reading saved controller parameters:
Ошибка чтения файла: {},Error reading file: {}
DeviceId                : {0:} ({0:016X}),DeviceId                : {0:} ({0:016X})
Ошибок не найдено,No errors found
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),Invalid DLC number (Must be in the range 0x001-0x7FF)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),Invalid DLC number (Must be in the range 1-2047)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","Erroneous ticket {0}: kg {1:02X}, pm {2:02X}"
Папка LFS не найдена,LFS folder not found
Папка для бекапа сохранений,Folder for save backups
Папка для дампа игр,Folder for game dumps
Папка журналов,Log folder
Папка обновления очищена,Update folder cleared
DramId                  : {} ({}),DramId                  : {} ({})
Параметры FTP,FTP Options
Параметры MTP,MTP Options
Параметры установки,Installation options
Пароль,Password
Перевернуть джойконы,Flip joy-cons
Перевернуть экран,Flip screen
Передача окончена,Transfer finished
Переименование объекта,Renaming object
Переименовать,Rename
Перейти к первой странице,Go to first page
Emummc включён              : {},EmuMMC enabled              : {}
Перейти к последней странице,Go to last page
Перейти к странице...,Go to page...
Переместить,Move
Переместить в NAND,Move to NAND
Переместить на SD карту,Move to SD card
"Перемещение {} ({}, {}) в {}","Moving {} ({}, {}) to {}"
Перемещение {} записей,Moving {} records
Перемещение {} записи,Moving {} record
Перемещение {} игр,Moving {} games
Перемещение {} игры,Moving {} game
FTP сервер (нажмите B для остановки),FTP server (press B to stop)
Перемещение контента,Moving content
Перенос строк,Word wrap
Переносить слова,Word wrap
Переоткрытие ФС сохранения: {},Reopening save FS: {}
Пишется новая запись о контенте...,Writing new content record...
Пишется новый cnmt.nca...,Writing new cnmt.nca...
Платформа               : {},Platform               : {}
Подготовка...,Preparing...
Подключаемся к {}...,Connecting to {}...
FullCap              : {:04x} ({} mAh),FullCap              : {:04x} ({} mAh)
Подключено к {}:{},Connected to {}:{}
Подмена SDK,SDK replacement
Подменить SDK,Replace SDK
Подсвечивать файлы обновлений,Highlight update files
Подсчитывается размер установки...,Calculating installation size...
Подсчитывается размер установки...{}%,Calculating installation size...{}%
Подсчитываются объекты в альбоме в NAND,Counting objects in album on NAND
Подсчитываются объекты в альбоме на SD карте,Counting objects in album on SD card
Подсчёт метаданных...,Counting metadata...
Подсчёт основного хэша,Calculating main hash
FullCapNom           : {:04x} ({} mAh),FullCapNom           : {:04x} ({} mAh)
Подсчёт хэша секции,Calculating section hash
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B",Please connect your console to your PC with a USB Type-C cable or press B
"Пожалуйста, подождите...",Please wait...
Поиск записей об ошибках,Searching for error records
Поиск неиспользуемых тикетов,Searching for unused tickets
Поиск подготовленного системного обновления,Searching for prepared system update
Поиск потерянных тайтлов,Searching for orphaned titles
Поиск потерянных файлов в NAND,Searching for orphaned files in NAND
Поиск потерянных файлов на SD,Searching for orphaned files on SD
Поиск сохранений удалённых пользователей...,Searching for saves of deleted users...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Показываемая версия     : {},Displayed version     : {}
Показываемое название   : {},Displayed title   : {}
Показывать 'Обновить отсюда',Show 'Update from here'
Показывать объединённый NSP,Show combined NSP
Показывать папку 'Mods&Cheats',Show 'Mods&Cheats' folder
Показывать прогрев кеша,Show cache warming
Показывать размер LFS (долго),Show LFS size (slow)
Показывать секунды,Show seconds
Показывать часы в статусе,Show clock in status
Поколение ключа             : {},Key generation             : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,Full capacity     : {} mAh
Получен список из {} записей,Received list of {} records
Получен список из {} записи,Received list of {} record
Получение версий установленных игр,Getting versions of installed games
Получение информации из hac_versionlist...,Getting information from hac_versionlist...
Получение информации из системы...,Getting information from the system...
Получение информации об играх...,Getting game information...
Получение списка тикетов...,Getting ticket list...
Получение файла: {} МБ ({:.2f} МБ/сек),Receiving file: {} MB ({:.2f} MB/sec)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Receiving file: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
   Получение списка бекапов...{}/{}    ,   Getting backup list...{}/{}
IavgEmpty            : {:04x},IavgEmpty            : {:04x}
Полученное время: {},Received time: {}
Полученный размер: {},Received size: {}
"Получено: {}, ({:.2f} МБ/сек)","Received: {}, ({:.2f} MB/sec)"
Пользователь {} не найден. Создание сохранения невозможно,User {} not found. Cannot create save
Пользователь не найден,User not found
Пользовательские хранилища,Custom storages
Попытаться разобрать,Attempt to parse
Попытка исправить,Attempting to fix
Портрет (90°),Portrait (90°)
Португальский,Portuguese
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Home, L+➡-End, ZL-Case, ZR-Enter, Y-Space, X-Backspace, R3-Language"
После удаления игры не будут запускаться,"After deletion, the games will not launch"
Посылается файл: {},Sending file: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Sending file: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
Превышен размер командного буфера,Command buffer size exceeded
Предел входного тока            : {} mA,Input current limit            : {} mA
Предел напряжения заряда батареи: {} mV,Battery charge voltage limit: {} mV
LFS мод.: -,LFS mod.: -
Предназначение          : {},Purpose          : {}
Предоставить по FTP,Serve via FTP
Предупреждения: ,Warnings:
Прекращение прослушивания на {}:{},Stopping listening on {}:{}
Прервано пользователем,Aborted by user
Привязка к {}:{},Binding to {}:{}
Принято соединение от {}:{},Accepted connection from {}:{}
Проверить целостность,Check integrity
"LFS мод.: Присутствует, Размер: ","LFS mod.: Present, Size:"
Проверка magic...,Verifying magic...
"Проверка {} ({}, {}), {}","Verifying {} ({}, {}), {}"
Проверка картриджа...,Checking cartridge...
Проверка на наличие  {}...,Checking for {}...
Проверка обновлений,Checking for updates
Проверка обновлений игр,Check for game updates
Проверка сохранений,Verifying saves
Проверка целостности ({}),Checking integrity ({})
Проверяется: {},Verifying: {}
Проверять хэш при установке,Verify hash during installation
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","LFS mod.: Present, Size: counting disabled in settings"
Проверяются бекапы...,Verifying backups...
Проверяются сохранения,Verifying saves
Программа {}. Control не найдена,Program {}. Control not found
Программа {}. Exefs не найдена,Program {}. Exefs not found
Программа {}. Romfs не найдена,Program {}. Romfs not found
Произошла неизвестная ошибка,An unknown error has occurred
Произошла ошибка:,An error has occurred:
Произошла ошибка: ,An error has occurred:
Произошла ошибка: {},An error has occurred: {}
Пропускаем файл до начала secure раздела ,Skipping file until the start of the secure section
LFS папка игры,Game LFS folder
Пропускается: {}          \r,Skipping: {}          \r
Прослушивание на {}:{},Listening on {}:{}
Просмотр SD карты,Browse SD card
Просмотр USB носителей,Browse USB drives
Просмотр альбома по HTTP,Browse album via HTTP
Просмотр раздела SYSTEM,Browse SYSTEM partition
Просмотр раздела USER,Browse USER partition
Просмотр сети,Browse network
MTP Респондер (нажмите B для остановки),MTP Responder (press B to stop)
Просмотр сохранений,Browse saves
Просмотр тикетов,Browse tickets
Просмотр установленных игр,Browse installed games
Просмотреть игры,Browse games
Просто запуск,Just launch
Разбор,Parsing
Раздел secure не найден,Secure section not found
Размер  : ,Size    :
"Размер  : {}, {} файл","Size    : {}, {} file"
"Размер  : {}, {} файла","Size    : {}, {} files"
"Размер  : {}, {} файлов","Size    : {}, {} files"
Размер посылаемого файла   : {},Size of file to send   : {}
Размер сохранений     : {},Save size     : {}
Размер: {},Size: {}
Разрешено,Allowed
Распаковать в подкаталог,Unpack to subdirectory
Распаковать сюда,Unpack here
Распаковка файла,Unpacking file
Растущие цветы:     {},Growing flowers:    {}
Nintendo Account задан и связан,Nintendo Account is set and linked
Регион                  : {},Region                  : {}
Регистрация контента {}...,Registering content {}...
Регистрация файла {}...,Registering file {}...
Регистры котроллера MAX17050,MAX17050 controller registers
Редактирование возрастного рейтинга...,Editing age rating...
Редактирование запретов,Edit restrictions
Режим HiZ зарядки       : {},HiZ charging mode       : {}
Режим киоска            : {},Kiosk mode            : {}
