original,translation
Вы собираетесь удалить следующие бекапы:,Você vai excluir os seguintes backups:
Вы собираетесь удалить следующие игры:,Você está prestes a excluir os seguintes jogos:
Вы собираетесь удалить следующие сохранения:,Você vai excluir os seguintes saves:
Вы собираетесь удалить следующие тикеты:,Você vai excluir os seguintes tickets:
Вы уверены в удалении {} записей?\n\n(+) - ДА   B - Отмена,Tem certeza de que deseja excluir {} registros?\n\n(+) - SIM   B - Cancelar
Вы уверены в удалении {} записи?\n\n(+) - ДА   B - Отмена,Tem certeza de que deseja excluir {} registro?\n\n(+) - SIM   B - Cancelar
Вы уверены в удалении {} объекта?\n\n(+) - ДА   B - Отмена,Certeza em excluir {} objeto?\n\n(+) - SIM   B - Cancelar
Вы уверены в удалении {} объектов?\n\n(+) - ДА   B - Отмена,Certeza em excluir {} objetos?\n\n(+) - SIM   B - Cancelar
    {:>2} сек,    {:>2} seg
 Закрытие игры, Fechar jogo
"Вы уверены, что хотите удалить {}?\n\n(+) - ДА, другая кнопка - НЕТ","Certeza que quer excluir {}?\n\n(+) - SIM, outro botão - NÃO"
"Вы уверены, что хотите удалить\n{}?\n\n(+) - ДА  В - Отмена",Certeza que quer excluir\n{}?\n\n(+) - SIM  B - Cancelar
Выберите пользователя,Selecione um usuário
Выберите тип сохранения,Selecione o tipo de save
Выбрать все файлы игры,Selecionar todos arqs do jogo
Выбрать того же пользователя,Selecionar o mesmo usuário
Выбрать ту же игру,Selecionar o mesmo jogo
Выйти из DBI           : ,Sair do DBI            :
Выключать экран,Desligar tela
Выключить экран        : ,Desligar a tela        :
 Запуск игры, Iniciar jogo
Вырезать,Recortar
Выход на рабочий стол,Sair para área de trabalho
Вычисление хэша,Calculando hash
Вычисленное время конца : {},Hora de término calculada: {}
Вычисленное время начала: {},Hora de início calculada: {}
Генерация DLC [{:016X}][v{}],Gerando DLC [{:016X}][v{}]
Генерация DLC анлокера...,Gerando desbloqueador de DLC...
Генерируется анлокер для {:016X} с номером {} и версией {}...,Gerando unlocker para {:016X} com número {} e versão {}...
Генерируется ярлык для пути '{}' и аргументов '{}'...,Gerando atalho para caminho '{}' e argumentos '{}'...
 Логаут пользователя \x1b[36;1m{}\x1b[37;1m,Logout de usuário \x1b[36;1m{}\x1b[37;1m
Главное меню,Menu Principal
Голландский,Holandês
Да,Sim
"Да, я уверен","Sim, tenho certeza"
Дамп анлокера в '{}'...,Dump do unlocker em '{}'...
Дамп текущей прошивки,Dump do firmware atual
Дамп ярлыка в '{}'...,Dump do atalho em '{}'...
Дата первого игрового события : {},Data do primeiro evento de jogo : {}
Действия с файлами,Ações com arquivos
Действия с файлами ({}),Ações com arquivos ({})
 Логин пользователя \x1b[36;1m{}\x1b[37;1m,Login de usuário \x1b[36;1m{}\x1b[37;1m
Декабрь,Dezembro
День,Dia
Диаграмма активности,Gráfico de atividade
Для бекапов,Para backups
Для выхода нажмите любую кнопку,Pressione qualquer botão para sair
Для дампов,Para dumps
Для логов,Para logs
Добавить в любимые,Adicionar aos favoritos
Добавлять суффикс к имени файла,Adicionar sufixo ao nome do arquivo
Достаточное питание            : {},Energia suficiente             : {}
 Переключение на игру, Mudar para o jogo
Европа,Europa
Есть исправление RCM бага   : {},Tem correção bug RCM        : {}
"Есть несохранёные изменения.\nВы хотите их сохранить?\n\n(+) - Да, сохранить\n\n(-) - Выйти без сохранения\n\nДругая кнопка - Отмена","Há alterações não salvas.\nDeseja salvá-las?\n\n(+) - Sim, salvar\n\n(-) - Sair sem salvar\n\nOutro botão - Cancelar"
Желаемая версия: {},Versão desejada: {}
Журнал активности,Log de atividade
Журналирование действий,Log de ações
Завершено,Concluído
Загружается список обновлений...,Carregando lista de atualizações...
Загружено ,Carregado
Загрузка изображения...,Carregando imagem...
 Режим работы изменился: {}, O modo de operação mudou: {}
Загрузка текста...{}%,Carregando texto...{}%
Загрузка файла... {}%,Carregando arquivo... {}%
Задать размер файла {} не удалось: {},Falha ao definir o tamanho do arquivo {}: {}
Закладки на SD,Favoritos no SD
Закончено за {:02d}:{:02d}:{:02d},Concluído em {:02d}:{:02d}:{:02d}
Закончилась память при посылке ответа,Memória esgotada ao enviar resposta
Закончились дополнительные буферы. Скорость записи на носитель слишком низка,Buffers adicionais esgotados. A velocidade de gravação na mídia é muito baixa
Закрытие соединения,Fechando conexão
Закрытие соединения к {}:{},Fechando conexão com {}:{}
 Сброс системных часов,Redefinir relógio
Запаковать LFS в romfs.bin,Empacotar LFS em romfs.bin
Запаковать в romfs.bin,Empacotar em romfs.bin
Запаковка папки в RomFS,Empacotando pasta em RomFS
Записанное время конца  : {},Hora de término registrada: {}
Записанное время начала : {},Hora de início registrada: {}
Запись в CAL0 разрешена     : {},Gravação em CAL0 permitida  : {}
Запись в файл...,Gravando no arquivo...
Запись за пределами файла,Gravação fora dos limites do arquivo
Заполнение нулями,Preenchendo com zeros
Заполнить свободное место на SD нулями,Preencher espaço livre no SD com zeros
 Сворачивание игры, Minimizando o jogo
Запрет захвата видео,Proibir captura de vídeo
Запрет скриншотов,Proibir capturas de tela
Запрещено,Proibido
Запрос на удаление ,Solicitação de exclusão 
Запускавшиеся игры,Jogos iniciados
Запускать точку доступа,Iniciar ponto de acesso
Запустить FTP сервер,Iniciar servidor FTP
Запустить FTP сервер...,Iniciar servidor FTP...
Запустить HTTP сервер,Iniciar servidor HTTP
Запустить HTTP сервер...,Iniciar servidor HTTP...
 Состояние электропитания изменилось: {}, O estado da energia mudou: {}
Запустить МТР соединение,Iniciar conexão MTP
Запустить случайную игру,Iniciar jogo aleatório
Заряд батареи                  : {},Carga da bateria               : {}
Заряд батареи                  : {}%,Carga da bateria               : {}%
Заряд батареи (сырое значение) : {}%,Carga da bateria (valor bruto) : {}%
Зарядка батареи                : {},Carregamento da bateria        : {}
Здесь пусто,Vazio aqui
Игра анонсирует SDK {},Jogo anuncia SDK {}
" и {} новое DLC,","e {} novo DLC,"
"Игра анонсирует более новый SDK ({}), чем текущая прошивка ({})",Jogo anuncia SDK ({}) mais novo que firmware atual ({})
Игра использует titleId от дополнения,O jogo usa o titleId de um complemento
Игра использует titleId от обновления,O jogo usa o titleId de uma atualização
Извлечь в LFS,Extrair para LFS
Изменение размера сохранения на {} [{}]...,Redimensionando o save para {} [{}]...
Изменить версию DLC (десятичную),Alterar versão da DLC (decimal)
Изменить номер DLC (десятичный),Alterar número da DLC (decimal)
Изменить номер DLC (шестнадцатеричный),Alterar número da DLC (hexadecimal)
Изменён размер SaveFS,Tamanho do SaveFS alterado
"    Великий колдун сказал, что ракеты",O grande feiticeiro disse que os foguetes
" и {} новых DLC,","e {} novos DLCs,"
Импорт исправленного тикета...,Importando ticket corrigido...
Импорт тикета...,Importando ticket...
Имя     : ,Nome    :
"Имя каталога\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","O nome do diretório\n'{}'\ncontém caracteres inválidos.\nNão pode ser criado.\n\nPressione A - abortar, B - pular, X - renomear"
"Имя файла\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","O nome do arquivo\n'{}'\ncontém caracteres inválidos.\nNão pode ser criado.\n\nPressione A - abortar, B - pular, X - renomear"
Инсталлируется romfs.bin,Instalando romfs.bin
Инструменты,Ferramentas
Информация о зарядке батареи,Info de carregamento da bateria
Информация о контенте,Informações do conteúdo
Информация о контенте ({}),Info do conteúdo ({})
 сортировка по дате создания,ordenar por data criação
Информация о прошивке,Info do firmware
Информация о системе,Info do sistema
Информация о сохранении,Informações do save
Информация о сохранении...,Informações do save...
Информация о тикете,Informações do ticket
Информация о тикете...,Informações do ticket...
Информация об NSP,Info do NSP
Информация об атмосфере,Info do Atmosphere
Информация об игровой активности,Info de atividade de jogo
Информация об источние питания,Info da fonte de alimentação
 сортировка по имени, ordenar por nome
Информация об оборудовании,Info do hardware
Информация...,Info...
Испанский,Espanhol
Использовано дополнительной памяти: {}. Создано буферов: {},Memória adicional utilizada: {}. Buffers criados: {}
Использовать 5 GHz,Usar 5 GHz
Использовать MSG_WAITALL в recv,Usar MSG_WAITALL em recv
Использовать для неё TitleID,Usar TitleID para ela
Использовать папку для...,Usar pasta para...
Использовать разгон,Usar overclock
Использовать скрытый SSID,Usar SSID oculto
 сортировка по имени игры,ordenar por nome jogo
Используется ,Em uso
Используется USB{},Em uso USB{}
"Испытания ракет продолжаются,","Testes de foguetes continuam,"
Источник питания                : {},Fonte de alimentação            : {}
Итальянский,Italiano
Ищется control для ProgramId {},Procurando control para ProgramId {}
Ищется exefs/romfs для ProgramId {},Procurando exefs/romfs para ProgramId {}
Ищется exefs/romfs/logo для ProgramId {},Procurando exefs/romfs/logo para ProgramId {}
Ищется {},Procurando {}
 сортировка по месту установки, ordenar por local de instalação
Июль,Julho
Июнь,Junho
Канадский французский,Francês Canadense
"Когда ваше устройство подключится, нажмите любую кнопку","Quando seu dispositivo se conectar, pressione qualquer botão"
Код партии батареи    : {} ({}),Cód. lote bateria     : {} ({})
Кодировка,Codificação
Конвертация в фейковые ,Converter para falso 
Конец игры            : -,Fim do jogo            : -
Конец игры            : {},Fim do jogo            : {}
 сортировка по общему размеру, ordenar por tamanho total
Контент уже на месте,O conteúdo já está no lugar
Копирование IVFC слой {} в nca: {},Copiando camada IVFC {} para nca: {}
Копирование PFS0 в nca,Copiando PFS0 para nca
Копирование PFS0 хэш таблицы в nca,Copiando tabela hash PFS0 para nca
Копирование SDK {} в файл: {}...,Copiando SDK {} para o arquivo: {}...
Копировать,Copiar
Корейский,Coreano
Корень не найден,Raiz não encontrada
Корень сохранения не существует,A raiz do save não existe
 сортировка по пользователю,ordenar por usuário
Корея,Coreia
Курсор на обеих панелях,Cursor em ambos painéis
Латиноамериканский испанский,Espanhol Latino-Americano
Май,Mai
Март,Março
Масштаб: По ширине,Escala: Largura
Масштаб: По экрану,Escala: Tela
Масштаб: Точка в точку,Escala: Ponto a ponto
Масштаб: Увеличение x2,Escala: Zoom x2
 сортировка по порядку игры, ordenar por ordem de jogo
Место в  NAND         : {},Espaço na NAND         : {}
Место на SD карте     : {},Espaço no cartão SD     : {}
Место на приставке не занято,Espaço no console não ocupado
Место установки        : ,Local de instalação    :
Мета контент отсутствует,Meta de conteúdo ausente
Миссия провалена\n\nНажмите А для выхода,Missão falhou\n\nPressione A para sair
Миссия успешна\n\nОсталось ходов: {}\n\nНажмите А для выхода,Missão cumprida\n\nMovimentos rest.: {}\n\nPressione A para sair
Модификация файла не удалась,Falha na modificação do arquivo
На выбранном устройстве нет достаточного свободного места для установки,Não há espaço livre suficiente no dispositivo selecionado para instalação
На месте нет достаточно свободного места,Não há espaço livre suficiente no local
 сортировка по размеру,ordenar por tamanho
Нажмите (+) для перезаписи конфига обновлённым\n\nЛюбую другую кнопку для пропуска,Pressione (+) para sobrescrever a configuração com a atualizada\n\nQualquer outro botão para pular
"Нажмите (+) для удаления, любую другую кнопку для пропуска...\n (-) Удалять все, больше не спрашивая","Pressione (+) para excluir, qualquer outro botão para pular...\n (-) Excluir tudo, não perguntar novamente"
"Нажмите A, чтобы продолжить, другую кнопку, чтобы выйти","Pressione A para continuar, outro botão para sair"
"Нажмите B, чтобы вернуться",Pressione B para voltar
Нажмите любую кнопку,Pressione qualquer botão
Название: ,Título:
Найден SDK: {},SDK encontrado: {}
Найден {} зарегистрированный контент-файл,{} arquivo de conteúdo registrado encontrado
Найден {} контент-файл,{} arquivo de conteúdo encontrado
Найден {} пользователь,{} usuário encontrado
%% заряд-разряд    : {},%% carga-descarga  : {}
Найден {} потерянный контент-файл,{} arquivo de conteúdo perdido encontrado
Найден {} файл,{} arquivo encontrado
Найден {} файл с ошибками,{} arquivo com erros encontrado
Найден и удалён {} неиспользуемый тикет,{} ticket não utilizado encontrado e excluído
Найдена {} запись об игре,Encontrado {} registro de jogo
Найдена {} запись об ошибках,{} registro de erro encontrado
Найдена {} установленная игра,Encontrado {} jogo instalado
Найдено {} записей об играх,Encontrados {} registros de jogos
Найдено {} записей об ошибках,{} registros de erro encontrados
Найдено {} записи об играх,Encontrados {} registros de jogos
    Дело здесь в одном из основных,O ponto aqui é um dos principais
({}/{}) Устанавливается {},({}/{}) Instalando {}
Найдено {} записи об ошибках,{} registros de erro encontrados
Найдено {} зарегистрированных контент-файла,{} arquivos de conteúdo registrados encontrados
Найдено {} зарегистрированных контент-файлов,{} arquivos de conteúdo registrados encontrados
Найдено {} контент-файла,{} arquivos de conteúdo encontrados
Найдено {} контент-файлов,{} arquivos de conteúdo encontrados
Найдено {} обновление,Encontrada {} atualização
Найдено {} обновлений,Encontradas {} atualizações
Найдено {} обновления,Encontradas {} atualizações
Найдено {} пользователей,{} usuários encontrados
Найдено {} пользователя,{} usuários encontrados
Найдено {} потерянных контент-файла,{} arquivos de conteúdo perdidos encontrados
Найдено {} потерянных контент-файлов,{} arquivos de conteúdo perdidos encontrados
Найдено {} сохранение,{} save encontrado
Найдено {} сохранение...,{} save encontrado...
Найдено {} сохранений,{} saves encontrados
Найдено {} сохранений...,{} saves encontrados...
Найдено {} сохранения,{} saves encontrados
Найдено {} сохранения...,{} saves encontrados...
Найдено {} установленные игры,Encontrados {} jogos instalados
Найдено {} установленных игр,Encontrados {} jogos instalados
Найдено {} файла,{} arquivos encontrados
Найдено {} файла с ошибками,{} arquivos com erros encontrados
Найдено {} файлов,{} arquivos encontrados
Найдено {} файлов с ошибками,{} arquivos com erros encontrados
Найдено и удалено {} неиспользуемых тикета,{} tickets não utilizados encontrados e excluídos
Найдено и удалено {} неиспользуемых тикетов,{} tickets não utilizados encontrados e excluídos
Найдено существующее сохранение. Восстанавливаю бекап в него...,Save existente encontrado. Restaurando backup para ele...
Настройки,Configurações
Настройки DBI,Configurações do DBI
Настройки FB2,Config. FB2
Начало игры           : -,Início do jogo           : -
Начало игры           : {},Início do jogo           : {}
Начало создания Control.nca,Início criação Control.nca
Начало создания Program.nca,Início criação Program.nca
Начало установки. Место установки: ,Iniciando instalação. Local de instalação: 
Начать установку,Iniciar instalação
Не доступно,Não disponível
Не известно,Desconhecido
"Не найден USB диск, который смог бы вместить получившийся дамп. Убедитесь, что он отформатирован в ExFAT.",Nenhum disco USB encontrado que possa conter o dump. Verifique se está formatado em ExFAT.
Не найдены требуемые тикеты,Tickets necessários não encontrados
. Время простоя \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m,. Tempo ocioso \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m
Не получилось создать NSP,Falha ao criar NSP
Не удалось получить список,Falha ao obter lista
Не удалось установить аватар\n{},Falha ao definir avatar\n{}
Не установлен,Não instalado
Невозможно найти путь,Não foi possível encontrar o caminho
Невозможно открыть папку журналов ошибок,Não foi possível abrir a pasta de logs de erro
Невозможно переименовать '{}' в '{}':,Impossível renomear '{}' para '{}':
Невозможно получить список LFS,Não foi possível obter a lista de LFS
Невозможно получить список пользователей,Não foi possível obter a lista de usuários
Невозможно получить статус связи с Nintendo Account,Impossível obter status de vínculo da Conta Nintendo
...готово,...pronto
Невозможно получить число записей об ошибках,Não foi possível obter o número de registros de erro
Невозможно прочитать общие тикеты,Não foi possível ler os tickets comuns
Невозможно прочитать персонализированные тикеты,Impossível ler tickets personalizados
Невозможно разобрать content meta,Não foi possível analisar o content meta
Невозможно разобрать content meta. Неожиданная ошибка,Não foi possível analisar o content meta. Erro inesperado
Невозможно разобрать content meta. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Não foi possível analisar o content meta. FIRMWARE DESATUALIZADO. É necessária uma atualização do HOS
Невозможно разобрать nca. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Não foi possível analisar o nca. FIRMWARE DESATUALIZADO. É necessária uma atualização do HOS
Невозможно разобрать индекс кеша,Não foi possível analisar o índice do cache
Невозможно распаковать '{}':,Impossível descompactar '{}':
Невозможно скопировать файл\n   '{}'\n➡ '{}'\n,Não foi possível copiar o arquivo\n   '{}'\n➡ '{}'\n
Невозможно смонтировать сохранение,Não foi possível montar o save
Невозможно смонтировать устройство сохраниения,Não foi possível montar o dispositivo de save
Невозможно создать выходной zip-файл: ,Não foi possível criar arquivo zip:
Невозможно создать каталог,Não foi possível criar o diretório
Невозможно создать каталог '{}':,Não foi possível criar o diretório '{}':
Невозможно создать файл,Não foi possível criar o arquivo
Невозможно создать файл '{}':,Não foi possível criar o arquivo '{}':
Недопустимый идентификатор,Identificador inválido
Неизвестная игра [{:016x}],Jogo desconhecido [{:016x}]
: {:>4} сохранение,: {:>4} save
Неизвестно,Desconhecido
Неизвестный тайтл,Título desconhecido
Неиспользуемый тикет: ,Ticket não utilizado: 
Немецкий,Alemão
Неправильное хранилище,Armazenamento incorreto
Неправильный родительский объект,Objeto pai incorreto
Нет,Não
Нет ,Não
Нет VFS. Прекращение работы,Sem VFS. Encerrando
Нет exefs VFS. Прекращение работы,Sem exefs VFS. Encerrando
: {:>4} сохранений,: {:>4} saves
Нет logo VFS. Прекращение работы,Sem logo VFS. Encerrando
Нет romfs VFS. Прекращение работы,Sem romfs VFS. Encerrando
Нет лого,Sem logo
Нечего устанавливать,Nada para instalar
Никнейм консоли         : {},Apelido do console      : {}
Но у гиби транзисторы собирают с,"Mas nos Gibis, transistores coletam"
Новое имя для '{}',Novo nome para '{}'
Новый каталог,Novo diretório
Новый размер сохранения в МБ,Novo tamanho do save em MB
Новый рейтинг (-1 для удаления),Nova classificação (-1 para remover)
: {:>4} сохранения,: {:>4} saves
Номер страницы,Número da página
Ночь,Noite
Нужен связанный аккаунт,É necessária uma conta vinculada
ОШИБКА ПОЛУЧЕНИЯ ЭКСТРА ДАННЫХ,ERRO AO OBTER DADOS EXTRAS
Обнаружены недопустимые символы,Caracteres inválidos detectados
Обновить DBI,Atualizar DBI
Обновить DBI из этого файла,Atualizar DBI deste arquivo
Обновить TitleDB,Atualizar TitleDB
   {:>3} мин,   {:>3} min
Обновление TitleDB,Atualizando TitleDB
Обновление базы данных...,Atualizando banco de dados...
Обновление версии до {} {}\n\nНажмите (+) для продолжения\nЛюбую другую кнопку для отмены,Atualizando para a versão {} {}\n\nPressione (+) para continuar\nQualquer outro botão para cancelar
Обновление времени...,Atualizando hora...
Обновление закончено\n\nНажмите любую кнопку\nдля перезапуска DBI,Atualização concluída\n\nPressione qualquer botão\npara reiniciar DBI
Обновление фейковой записи {} ➡ [v{}],Atualizando registro falso {} ➡ [v{}]
Обновление. Пожалуйста подождите...,Atualizando. Por favor aguarde...
Обновляется запись об игре...,Atualizando registro do jogo...
Обрабатывается запись {:016X},Processando registro {:016X}
Обратный альбом (180°),Paisagem invertida (180°)
Обратный портрет (270°),Retrato invertido (270°)
Общее время активной игры     : {} часов,Tempo total de jogo ativo     : {} horas
Общее время дампа {:d}:{:02d}:{:02d},Tempo total dump {:d}:{:02d}:{:02d}
Общее время запущенных игр    : {} часов,Tempo total jogos rodando     : {} horas
Общее время игры      : -,Tempo total de jogo      : -
Общее время игры      : {:d} часов {:02d} минут,Tempo total de jogo      : {:d} horas {:02d} minutos
Общее время установки: {:d}:{:02d}:{:02d},Tempo total de instalação: {:d}:{:02d}:{:02d}
Общее время: {:02}:{:02}:{:02},Tempo total: {:02}:{:02}:{:02}
Общее занимаемое место: N:{} + S:{} = {},Espaço total ocupado: N:{} + S:{} = {}
Общее число запусков  : -,Total de inicializações  : -
Общее число игровых сессий    : {},Total de sessões de jogo      : {}
Общие,Geral
Общий размер передачи  : ,Tamanho total transf.  :
Общий размер установки : ,Tamanho total inst.    :
Общий размер установки: {},Tamanho total da instalação: {}
Объединение списков,Mesclando listas
Объект {} не допустим,O objeto {} não é válido
Объект {} не может быть создан,O objeto {} não pode ser criado
Объект не открыт для редактирования,O objeto não está aberto para edição
Объект удалён,Objeto excluído
Bluetooth MAC адрес   : {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X},Endereço MAC Bluetooth: {:02X}:{:02X}:{:02X}:{:02X}:{:02X}:{:02X}
Объект уже открыт для редактирования,O objeto já está aberto para edição
Огибка получения адреса сокета: {} {},Erro ao obter o endereço do soquete: {} {}
Ожидаемый размер: {},Tamanho esperado: {}
Ожидается ,Esperando 
Ожидается большой (>4GB) файл,Arquivo grande (>4GB) esperado
Ожидается запуск dbibackend на стороне ПК...,Aguardando dbibackend no PC...
Ожидание включения интерфейса: ,Aguardando a ativação da interface: 
Ожидание: {} секунд,Aguardando: {} segundos
Ожидание: {} секунда,Aguardando: {} segundo
Ожидание: {} секунды,Aguardando: {} segundos
CDIR в листинге,CDIR na listagem
Ориентация,Orientação
Ориентация...,Orientação...
Освобождено места в NAND: ,Espaço liberado na NAND: 
Освобождено места на SD : ,Espaço liberado no SD: 
Основной SDK не найден. Пробуем мультипрограмный вариант,SDK principal não encontrado. Tentando a opção multiprograma
Оставить сохранения,Manter saves
Осталось ходов:    {:>3},Movimentos rest.:  {:>3}
Остаток файла пропускается,O restante do arquivo está sendo ignorado
Отключение связи с мобильным приложением...,Desvinculando app móvel...
Configuration Id1     : {},Configuration Id1     : {}
Открываем папку прошивки...,Abrindo pasta firmware...
Открыть,Abrir
Открыть вторую панель,Abrir segundo painel
Открыть как 7Z,Abrir como 7Z
Открыть как RAR,Abrir como RAR
Открыть как ZIP,Abrir como ZIP
Открыть как hex,Abrir como hex
Открыть как текст,Abrir como texto
Открыть контент по MTP,Abrir conteúdo por MTP
Открыть папку LFS,Abrir pasta LFS
Content meta не найден. Установка прервана,Content meta não encontrado. Instalação interrompida
Отослано {}/{} байт,Enviado {}/{} bytes
Отсутствуют ES сигпатчи!,Faltam sigpatches de ES!
Очистка /atmosphere/contents,Limpando /atmosphere/contents
Очистка кеша rightsId...,Limpando cache de rightsId...
Очистка папки...,Limpando pasta...
Очистка плейсхолдеров...,Limpando placeholders...
Очистка системы от мусора,Limpando o sistema de lixo
Очистка сохранений,Limpando saves
Очистка...,Limpando...
Ошибка FTP сервера,Erro servidor FTP
DBI Просмотр альбома,DBI Visualizador de Álbum
Ошибка во время копирования файла,Erro ao copiar o arquivo
Ошибка во время обновления тайтла,Erro ao atualizar título
Ошибка выделения сокета: {},Erro ao alocar o soquete: {}
Ошибка завершения соединения: {},Erro ao encerrar a conexão: {}
Ошибка загрузки картинки,Erro ao carregar imagem
Ошибка загрузки файла из альбома: {},Erro ao carregar arquivo do álbum: {}
Ошибка закрытия сокета: {},Erro ao fechar o soquete: {}
Ошибка записи файла: {},Erro ao gravar o arquivo: {}
Ошибка изменения размера файла,Erro ao redimensionar o arquivo
Ошибка инициализации {}: {},Erro ao inicializar {}: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз","DPAD e sticks - rolar, L - pág. cima, R - pág. baixo"
Ошибка опроса сокета: {},Erro ao sondar o soquete: {}
Ошибка открытия каталога: {},Erro ao abrir o diretório: {}
Ошибка открытия сокета: {},Erro ao abrir o soquete: {}
Ошибка открытия файла,Erro ao abrir arquivo
Ошибка открытия файла '{}': {},Erro ao abrir o arquivo '{}': {}
Ошибка открытия файла: {},Erro ao abrir o arquivo: {}
Ошибка отсылки: {},Erro ao enviar: {}
Ошибка переименования: {},Erro de renomeação: {}
Ошибка подключения: {},Erro de conexão: {}
Ошибка подмены SDK: {},Erro ao substituir o SDK: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз, R3 - Текст/Hex","DPAD e sticks - rolar, L - pág. cima, R - pág. baixo, R3 - Texto/Hex"
Ошибка получения адреса узла: {},Erro ao obter o endereço do host: {}
Ошибка получения внеочередных данных: {},Erro ao receber dados fora de banda: {}
Ошибка получения имени сокета: {} {},Erro ao obter o nome do soquete: {} {}
Ошибка получения информаци о файле: {},Erro ao obter informações do arquivo: {}
Ошибка получения размера файла: {},Erro ao obter o tamanho do arquivo: {}
Ошибка получения флагов сокета: {},Erro ao obter flags do soquete: {}
Ошибка получения хранилища {},Erro ao obter armazenamento {}
Ошибка получения: {},Erro ao receber: {}
Ошибка получения: {} {},Erro ao receber: {} {}
Ошибка посылки файла: {},Erro ao enviar o arquivo: {}
   Получение списка бекапов...   ,Obtendo lista de backups...
Ошибка привязки сокета к порту {}: {},Erro ao vincular o soquete à porta {}: {}
Ошибка привязки: {},Erro de vinculação: {}
Ошибка принятия соединения: {} {},Erro ao aceitar a conexão: {} {}
Ошибка приёма соединения: {},Erro ao aceitar a conexão: {}
Ошибка проверси метки сокета: {},Erro ao verificar a marca do soquete: {}
Ошибка прослушивания: {},Erro de escuta: {}
Ошибка прослушки сокета: {},Erro ao escutar o soquete: {}
Ошибка сжатия,Erro de compressão
Ошибка создания каталога: {},Erro ao criar o diretório: {}
Ошибка создания сокета: {},Erro ao criar o soquete: {}
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Sticks - Navegar páginas\n\n     ZR+ZL - Ir para página... \n\n       L/R - Navegar capítulos   \n\n       (-) - Esta dica           \n\n       (+) - Menu
Ошибка создания сохранения,Erro ao criar o save
Ошибка удаления каталога: {},Erro ao excluir o diretório: {}
Ошибка удаления файла: {},Erro ao excluir o arquivo: {}
Ошибка установки флагов сокета: {},Erro ao definir flags do soquete: {}
Ошибка чтения записи об игре: {},Erro ao ler registro do jogo: {}
Ошибка чтения каталога: {},Erro ao ler o diretório: {}
Ошибка чтения регистров max17050: ,Erro ao ler registros max17050:
Ошибка чтения сохранённых параметров контроллера: ,Erro ao ler parâmetros salvos do controle:
Ошибка чтения файла: {},Erro ao ler o arquivo: {}
DeviceId                : {0:} ({0:016X}),DeviceId                : {0:} ({0:016X})
Ошибок не найдено,Nenhum erro encontrado
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),Número de DLC inválido (Deve estar entre 0x001-0x7FF)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),Número de DLC inválido (Deve estar entre 1-2047)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","Ticket com erro {0}: kg {1:02X}, pm {2:02X}"
Папка LFS не найдена,Pasta LFS não encontrada
Папка для бекапа сохранений,Pasta para backup de saves
Папка для дампа игр,Pasta para dump de jogos
Папка журналов,Pasta de logs
Папка обновления очищена,Pasta de atualização limpa
DramId                  : {} ({}),DramId                  : {} ({})
Параметры FTP,Parâmetros FTP
Параметры MTP,Opções de MTP
Параметры установки,Opções de instalação
Пароль,Senha
Перевернуть джойконы,Inverter Joy-Cons
Перевернуть экран,Inverter tela
Передача окончена,Transferência concluída
Переименование объекта,Renomear objeto
Переименовать,Renomear
Перейти к первой странице,Ir para primeira página
Emummc включён              : {},Emummc ativado              : {}
Перейти к последней странице,Ir para última página
Перейти к странице...,Ir para página...
Переместить,Mover
Переместить в NAND,Mover para NAND
Переместить на SD карту,Mover para o cartão SD
"Перемещение {} ({}, {}) в {}","Movendo {} ({}, {}) para {}"
Перемещение {} записей,Movendo {} registros
Перемещение {} записи,Movendo {} registro
Перемещение {} игр,Movendo {} jogos
Перемещение {} игры,Movendo {} jogo
FTP сервер (нажмите B для остановки),Servidor FTP (pressione B para parar)
Перемещение контента,Movendo conteúdo
Перенос строк,Quebra de linha
Переносить слова,Quebrar palavras
Переоткрытие ФС сохранения: {},Reabrindo o FS do save: {}
Пишется новая запись о контенте...,Escrevendo novo registro de conteúdo...
Пишется новый cnmt.nca...,Escrevendo novo cnmt.nca...
Платформа               : {},Plataforma              : {}
Подготовка...,Preparando...
Подключаемся к {}...,Conectando a {}...
FullCap              : {:04x} ({} mAh),FullCap              : {:04x} ({} mAh)
Подключено к {}:{},Conectado a {}:{}
Подмена SDK,Substituição SDK
Подменить SDK,Substituir SDK
